GeneID	Adipose_rep1	Adipose_rep2	Adipose_rep3	Adipose_rep4	Adipose_rep5	Adipose_rep6
NP_033229.3	0.0747314	0.160044	0.185679	0.235184	0.181295	0.256806
NP_033230.2	150.098	192.696	132.013	155.518	130.008	144.454
NP_033231.2	0.528914	0.290003	0.161191	0.236314	0.951466	0.477622
NP_033233.2	7.39274	13.4275	14.4679	17.7929	9.5567	7.43341
NP_033234.2	0.547228	0.740776	0.684479	0.974503	0.282227	0.637904
NP_033235.3	0.733043	0.816465	1.41721	0.173659	0.181194	0.323343
NP_033236.2	10.0583	8.68418	8.56222	9.86844	10.5467	9.60559
NP_033237.2	16.8759	16.7407	17.1323	15.7549	14.4644	16.2528
NP_033238.2	0.360363	0.326885	0.467005	0.655157	0.406846	0.629125
NP_033240.3	6.16656	4.06576	5.1807	5.04672	3.24591	4.19687
NP_033241.1	0.10364	0.261749	0.168815	0.0	0.0	0.0
NP_033242.1	0.169495	0.179062	0.552398	0.0173449	0.0457805	0.121918
NP_033244.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_033245.2	0.533	0.462661	1.08845	0.505943	0.291714	0.964478
NP_033246.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_033247.1	0.350397	0.50333	0.742135	1.69689	1.06964	0.212453
NP_033249.1	40.4607	39.9358	38.4406	36.8258	39.3887	33.1408
NP_033250.3	54.3366	48.2662	61.9263	38.5757	42.1804	43.3705
NP_033252.1	48.1526	51.8585	58.6334	47.1178	50.725	39.2676
NP_033253.1	130.714	156.455	165.132	128.771	124.115	119.232
NP_033254.2	31.2579	27.9132	41.1676	63.2507	61.4349	60.2899
NP_033256.2	4.6694	4.70342	4.61901	3.1978	5.29838	4.72305
NP_033257.2	2.91317	1.59346	2.78989	2.85637	2.38361	2.27211
NP_033259.2	0.0927539	0.00703172	0.040779	0.0165696	0.0	0.0264749
NP_033260.4	0.150031	0.133181	0.24358	0.419029	0.403884	0.36843
NP_033261.1	0.0416691	0.194846	0.0651801	0.0	0.0	0.0626061
NP_033262.2	49.7321	25.2223	43.6117	44.9761	41.0029	39.8851
NP_033263.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_033264.2	12.9936	12.8624	12.1596	9.04575	10.0909	9.35934
NP_033265.4	2.03083	0.281372	1.03521	1.3489	1.37619	1.66555
NP_033267.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_033268.1	2223.06	2273.53	2457.79	3207.7	3444.33	3337.9
NP_033270.3	0.812903	0.879901	0.874853	1.81306	323.532	0.933792
NP_033271.1	11.4463	12.1845	13.1762	5.31326	402.929	9.04303
NP_033272.1	0.386752	0.192398	0.32996	2.42225	252.986	0.677963
NP_033273.1	0.213479	0.0418698	0.760497	1.28867	17.492	0.106701
NP_033276.1	0.0762966	0.0819717	0.482948	0.5595	0.197457	0.0678917
NP_033278.2	319.724	335.678	360.489	626.205	619.086	625.751
NP_033279.2	1.8764	2.63964	3.14139	9.82567	32.4776	7.76487
NP_033281.1	22.0846	15.7583	23.2781	56.5812	50.6255	49.892
NP_033282.1	14.6762	10.877	13.0861	8.7571	11.9081	10.7299
NP_033283.1	0.22803	0.0	0.0	0.0	0.0	0.0
NP_033284.1	2.62491	0.0	0.703849	0.0	0.0	0.0
NP_033288.2	0.0	0.000981158	0.0	0.0	0.0	0.0
NP_033290.1	0.133847	0.40342	2.02169	0.0	0.0995735	0.052156
NP_033291.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_033292.2	61.7035	68.1937	70.8498	48.784	67.6703	62.7513
NP_033295.2	38.7762	40.0823	40.8467	32.6454	34.4782	34.1884
NP_033296.1	11.8513	28.9393	28.5705	16.6746	16.6318	13.1583
NP_033298.1	54.74	60.6806	75.9652	52.4236	51.0247	56.3277
NP_033299.1	209.706	217.207	201.569	209.294	201.34	199.968
NP_033301.1	30.5522	37.0129	38.2015	29.2107	31.6013	33.1577
NP_033303.3	18.0331	11.8907	12.808	11.4843	9.28583	12.6493
NP_033304.1	1.72163	2.83109	1.12753	2.46011	1.14668	1.51763
NP_033306.2	21.2587	14.7068	17.927	14.8933	15.4633	16.4246
NP_033308.2	12.5624	11.001	11.4637	11.6311	6.56164	10.9525
NP_033310.2	84.6043	75.0156	82.8996	90.0986	94.9822	93.4722
NP_033311.3	2.90797	2.58564	2.94599	3.25371	3.65239	3.03262
NP_033312.2	0.0	0.0	0.0	0.0	23.2563	0.0
NP_033314.2	10.4995	9.11965	10.0357	9.44887	10.509	9.81962
NP_033315.2	2.49509	0.0	0.0	0.0	1.0125	2.04314
NP_033316.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_033318.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_033319.1	38.5214	11.0045	30.7499	35.686	41.8348	41.3028
NP_033322.1	78.1032	76.0478	67.348	76.5489	77.5529	76.5857
NP_033323.2	18.306	17.2551	17.4339	17.6147	10.9965	14.6728
NP_033324.1	11.7897	13.0324	14.502	10.3149	10.117	10.404
NP_033325.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_033326.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_033327.1	0.20345	0.0	0.165484	0.378243	0.154494	0.501335
NP_033328.3	23.8369	18.9855	16.9615	16.5115	17.1715	18.0669
NP_033330.1	83.4743	74.7916	88.2185	76.9996	87.7548	103.224
NP_033331.2	13.9862	12.7122	15.6656	18.6158	26.6178	13.2682
NP_033332.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_033333.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_033334.2	0.0	0.0465907	0.0	0.0	0.0	0.0
NP_033335.1	0.0	0.0	0.0327867	0.0	0.0307762	0.0
NP_033337.1	0.0942416	0.0	0.0	0.0	0.0	0.0
NP_033338.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_033339.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_033340.3	0.190134	0.0216374	0.0293162	0.0629569	0.027522	0.0830149
NP_033342.1	1.55252	0.0316659	4.22117	3.44968	1.6781	4.6098
NP_033343.1	0.098858	0.0176919	0.130309	0.0517226	0.142208	0.111969
NP_033346.2	14.9014	11.9997	15.5147	15.6131	6.24041	9.90025
NP_033347.1	226.507	239.638	245.37	230.83	206.299	206.606
NP_033348.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_033349.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_033350.2	11.5351	6.50029	8.2919	8.66835	6.87055	7.15005
NP_033351.1	0.335866	0.570715	0.681564	0.75753	0.0	0.886618
NP_033352.1	3.9543	4.12912	3.49117	4.76885	5.94503	5.37726
NP_033353.2	0.0	0.0266564	0.0	0.0	0.531739	0.0
NP_033356.2	0.0	0.0	0.0	0.0	0.00971937	0.0
NP_033362.2	40.0424	35.5424	36.7596	40.2392	36.4947	39.323
NP_033364.2	65.0257	126.34	126.003	80.1909	74.252	85.1725
NP_033367.2	0.23179	0.237262	0.19033	0.376375	0.288695	0.395686
NP_033368.1	52.3412	75.3737	70.8857	60.4275	73.7889	70.1327
NP_033369.2	16.5994	16.0452	14.8271	21.5274	14.7282	14.8091
NP_033370.2	18.7108	23.5253	25.0378	12.6177	22.5272	23.448
NP_033371.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_033373.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_033375.1	49.6901	30.0076	19.1177	66.5899	120.472	67.1017
NP_033376.2	0.0442742	0.0	0.0	0.0	0.0321011	0.0
NP_033377.1	14.3064	10.6039	12.6397	12.572	10.3348	12.6458
NP_033378.1	4.75253	4.93445	5.25952	5.25188	4.97626	5.1564
NP_033380.1	0.530007	0.421422	0.346334	0.311345	0.314405	0.429459
NP_033381.1	0.0	0.0433905	0.0	0.126613	0.163747	0.0
NP_033382.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_033383.1	23.0113	26.0098	26.5822	25.9867	25.6153	24.1277
NP_033386.1	13.4244	12.6251	12.1719	12.2368	12.4518	11.8422
NP_033388.1	0.0	0.0	0.0	0.0	0.490069	0.0
NP_033389.2	1.70099	0.0	0.0	0.0	0.0	0.0
NP_033394.2	15.9582	16.0208	13.9155	21.3884	24.3189	27.13
NP_033395.1	71.6639	67.0511	70.5342	75.0638	88.1462	96.9297
NP_033397.3	55.7968	40.5404	59.223	35.1769	27.7349	42.8344
NP_033399.1	170.545	165.118	286.977	150.157	146.357	148.9
NP_033402.2	6.01658	5.802	6.66741	4.30637	3.81166	5.35981
NP_033403.1	0.0976961	0.0279718	0.0	0.0	0.0	0.0
NP_033404.1	133.256	122.57	128.745	178.427	203.064	248.52
NP_033406.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_033407.1	1012.72	5794.52	2584.49	1970.38	1659.23	1571.39
NP_033408.1	48.8476	58.2089	64.4063	48.4074	49.9582	52.1243
NP_033409.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_033410.2	1.64241	1.7159	1.82195	3.90416	2.68897	3.07631
NP_033413.2	0.123761	1.73419	1.60735	1.80194	3.64886	1.80199
NP_033414.1	404.386	1855.31	1104.58	519.791	622.982	384.271
NP_033416.2	0.978583	0.597494	1.45971	0.585051	1.07579	1.01362
NP_033417.1	104.91	171.249	162.749	114.714	111.329	106.78
NP_033418.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_033419.1	2.13258	1.61221	2.10728	2.07413	0.615622	1.37293
NP_033420.1	3.90384	3.99301	1.43587	6.45722	4.1492	2.65506
NP_033421.3	22.1668	24.5652	20.7512	21.6178	20.2738	14.3314
NP_033422.2	15.7796	14.779	15.9647	13.5278	14.9766	15.1284
NP_033424.1	5.04897	4.99276	4.44133	3.39782	3.28557	5.37598
NP_033425.3	3.46077	2.52009	3.06713	2.25716	3.18922	3.81551
NP_033426.1	13.2887	4.01534	6.36315	9.5039	6.25847	11.175
NP_033427.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_033428.1	7.53889	5.49737	4.96407	5.91123	4.2529	5.97369
NP_033429.1	0.0	0.0	0.0064149	0.0267208	0.0	0.164738
NP_033430.1	2.74618	1.63545	2.49773	0.726278	1.07316	1.56187
NP_033431.1	3.51876	0.382395	1.00195	2.80924	1.52248	1.36328
NP_033433.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_033434.2	49.7779	54.9388	56.7662	47.4529	47.2574	46.757
NP_033435.2	36.0116	32.6273	34.7021	34.5644	37.2124	35.9674
NP_033436.1	4.45306	4.67044	5.23513	4.2041	3.47001	4.86818
NP_033437.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_033440.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_033441.3	489.903	844.457	714.121	726.922	644.128	534.484
NP_033442.2	4.25917	4.3444	4.96439	2.64093	2.77772	2.66798
NP_033444.1	9.54355	9.16762	12.332	9.48045	11.6261	11.2189
NP_033446.1	0.0	1.18366e-09	0.338606	0.0	0.240001	0.0109013
NP_033447.2	0.382509	0.0975535	0.116722	0.0	0.0902932	0.252489
NP_033449.2	12.8111	16.9161	15.4209	12.7568	10.4764	10.1065
NP_033450.2	2.91864	2.36757	4.42042	3.27611	1.56314	2.90164
NP_033451.1	17.1804	7.80477	6.6084	7.91555	6.15844	6.62968
NP_033452.2	0.0	0.0	0.0512878	0.111226	0.0481103	0.0244645
NP_033453.2	89.0347	69.5521	75.0861	86.0709	98.8615	92.9565
NP_033454.1	0.00470549	0.0325725	0.00746584	0.0650094	0.0299305	0.0271682
NP_033455.1	2962.04	2764.53	2981.88	2416.35	2646.23	2791.13
NP_033456.1	23.3094	0.0779004	0.0	0.0	0.0	0.0
NP_033457.2	27.7226	28.3257	35.3337	23.438	22.9774	24.3984
NP_033458.2	0.0480301	0.0	0.0	0.0	0.0	0.0
NP_033459.1	45.3377	42.8075	45.9211	44.1911	47.2565	48.9264
NP_033460.1	0.228555	0.0	0.121864	0.0	0.0	0.0
NP_033461.2	0.280874	0.504413	0.484922	0.262579	0.500418	0.600587
NP_033462.2	0.0	0.114127	0.153461	0.0554644	0.0959696	0.0487979
NP_033463.1	62.4852	63.7767	39.7992	77.4647	73.0577	102.504
NP_033464.2	757.522	796.6	770.44	596.671	574.912	583.72
NP_033465.1	75.3488	80.2584	90.3228	84.7698	87.7891	81.7309
NP_033466.1	0.26223	0.0	0.0	0.0	0.0	0.0
NP_033469.1	102.922	111.91	113.298	92.7873	94.3697	95.9484
NP_033472.1	0.043937	0.067205	0.0	0.0489627	0.0	0.0646018
NP_033473.1	7.38311	7.58331	10.1315	7.04118	11.8052	5.80042
NP_033474.1	35.4974	38.4261	43.8513	39.4262	40.3003	39.123
NP_033475.1	0.0429096	0.0	0.0	0.0481669	0.125414	0.0
NP_033476.1	89.1316	138.44	168.73	103.767	137.889	127.415
NP_033477.2	9.44287	11.032	11.3694	6.99986	7.02451	8.83308
NP_033478.1	0.0	0.0321664	0.0	0.0	0.0	0.0412164
NP_033479.2	2.58818	5.42112	2.59793	2.65773	2.014	0.483524
NP_033480.1	29.4598	19.8406	37.792	41.3024	35.4602	37.6132
NP_033481.1	58.4027	71.7998	65.7445	54.3304	62.8262	61.9834
NP_033482.1	108.524	115.917	122.132	107.263	122.368	118.924
NP_033483.3	13.2911	9.05461	12.0053	8.69983	17.0407	14.0972
NP_033484.3	12.853	18.4841	8.70238	18.0704	15.7406	9.06895
NP_033485.1	81.8306	36.1717	64.4115	79.0938	77.8709	78.7993
NP_033486.1	114.126	115.35	113.116	98.493	108.276	102.182
NP_033487.2	0.214476	1.08969	0.000971201	0.719438	1.35114	1.21267
NP_033489.1	0.0818292	0.0940316	0.126831	0.136974	0.0	0.0602345
NP_033490.1	42.8337	71.1224	37.2454	49.6256	33.6369	37.1452
NP_033491.2	1.01851	1.67927	3.09498	2.05198	1.46508	3.19528
NP_033492.1	43.7213	43.4379	46.5375	50.8587	38.2372	46.9898
NP_033493.3	0.0	0.0	0.107026	0.0	40.2729	0.0
NP_033496.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_033497.1	16.6139	14.4798	16.1479	13.4537	12.0333	13.1547
NP_033499.1	0.688276	1.19501	0.0	0.594242	1.02792	1.55777
NP_033500.1	0.0239088	0.0	0.0	0.0	56.9173	0.0
NP_033501.2	0.0	0.117924	0.0	0.0	0.0	0.0
NP_033502.2	0.0	0.0	0.0	0.0	0.0	0.045023
NP_033503.2	0.936756	0.543063	0.933323	0.642701	0.665949	1.02368
NP_033504.2	65.6478	72.4565	62.9298	66.6181	68.9266	67.8308
NP_033505.1	4.24838	2.30434	2.3816	2.53076	2.49752	1.91395
NP_033506.1	9.30244e-06	0.0	1.25314	1.33067e-07	8.31203e-07	0.300666
NP_033508.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_033516.3	0.0	0.0	0.0	0.0	0.0	0.0
NP_033519.1	0.0227234	0.0132576	0.0	0.0	0.0	0.0
NP_033522.1	0.337226	0.344084	0.0	0.0	0.0	0.0
NP_033523.1	96.002	69.8464	80.7446	88.5404	82.7293	107.589
NP_033524.1	102.814	122.837	117.156	122.74	117.578	123.078
NP_033525.2	65.2891	58.6768	66.0882	64.0735	62.6864	53.8234
NP_033527.1	0.013471	0.0152318	0.0206985	0.0	0.0232653	0.0
NP_033529.3	279.496	327.036	335.769	294.841	291.531	293.034
NP_033530.2	0.990806	0.315546	0.544342	0.351432	0.726598	0.85915
NP_033532.1	7.1827	5.20717	5.76979	8.61584	10.9515	7.84153
NP_033533.1	25.3016	22.5674	27.4242	27.4611	30.2011	33.1991
NP_033534.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_033535.2	1.8829	0.392517	0.246199	0.504715	0.289008	0.356753
NP_033536.2	19.5208	16.8858	20.88	15.1958	36.6896	30.2961
NP_033537.1	0.534728	0.0	0.636002	0.513713	0.401456	0.0
NP_033538.2	0.128162	0.0208184	0.0282172	0.0302837	36.5052	0.0931709
NP_033541.1	13.3816	10.3893	11.9062	11.6644	13.008	12.8973
NP_033542.2	4.52121	3.05056	5.82728	4.28378	4.869	4.64407
NP_033543.2	7.66576	6.56425	7.90874	7.13954	7.52993	7.19183
NP_033544.1	0.0	0.0504207	0.0341006	0.0	0.0	0.0483931
NP_033545.1	0.0	0.129765	0.340534	1.00942	0.20502	0.708103
NP_033546.2	5.03936	4.86546	8.08744	2.9113	6.63172	9.80052
NP_033547.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_033548.1	0.015227	0.0	0.0	0.0	0.0	0.0
NP_033549.1	0.628188	0.84663	3.06973	0.281772	0.335898	0.380137
NP_033552.2	0.0252844	0.0	0.25911	0.139301	0.0	0.168395
NP_033553.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_033555.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_033556.2	16.4908	15.2687	17.5843	13.5164	15.0446	16.0141
NP_033557.2	22.8297	17.2932	15.9859	19.5062	18.7524	19.7882
NP_033558.3	15.2967	14.7234	15.9014	14.9706	14.5768	17.0638
NP_033561.1	1.56662	0.9261	0.774925	1.25265	1.17463	0.633923
NP_033562.3	311.047	355.251	365.061	319.225	338.393	347.908
NP_033563.2	19.6192	15.9507	16.5549	17.01	20.0322	21.1079
NP_033564.2	46.2233	30.024	32.2322	54.0305	48.687	56.0293
NP_033568.2	5.71538	6.16453	5.37862	4.7746	5.01876	4.57505
NP_033569.2	22.8166	20.5175	20.2292	20.7159	23.9152	22.2337
NP_033570.2	3.08397	2.51776	3.05552	2.55801	2.60086	2.41443
NP_033571.1	1.46612	0.533784	0.0	0.872272	1.40822	1.36753
NP_033572.2	25.3169	16.9085	18.6362	20.5891	17.3585	19.1379
NP_033573.1	12.2996	5.52232	9.28955	12.4223	8.93344	9.72234
NP_033575.3	13.9084	11.272	13.0435	19.0033	16.274	24.0381
NP_033577.1	2.12901	1.99792	1.78009	1.83219	1.51727	1.79223
NP_033579.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_033581.2	4.24469	3.1807	1.26367	3.71476	3.40535	3.10693
NP_033582.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_033584.3	5.53684	3.83394	1.99748	5.90884	5.31901	5.69175
NP_033586.2	0.158966	0.0	0.444392	0.301367	0.0	0.0
NP_033587.2	5.33932	3.83096	4.74364	3.65701	3.66296	4.47485
NP_033588.2	2.33434	2.81444	4.0574	1.51288	1.13274	1.78621
NP_033590.2	7.39373	7.75124	8.5095	9.27864	8.6911	9.43423
NP_033591.2	35.2272	35.0506	32.4095	50.1344	40.0039	42.6464
NP_033592.2	0.0519237	0.0	0.0861776	0.0	0.0211293	0.0153917
NP_033595.1	1.73753	1.27378	1.39464	1.44363	2.18313	1.78484
NP_033596.3	0.0	0.0	0.0	0.0497072	0.0	0.0
NP_033597.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_033598.2	26.5525	29.6194	30.7046	25.27	23.4137	27.0721
NP_033599.2	0.0934428	0.0428784	0.0607856	0.0385744	0.0541311	0.0659474
NP_033600.3	0.0	0.0159381	0.0	0.0	0.0	0.0
NP_033601.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_033603.2	1.52857	1.22708	1.25312	1.38475	1.29045	1.41987
NP_033605.1	14.9938	12.3389	13.9332	9.46896	10.8897	11.0146
NP_033606.2	0.0227514	0.0	0.0	0.0	0.0	0.0
NP_033608.3	0.000552069	1.46782	1.49744	4.78352e-09	0.0	1.34233e-08
NP_033610.1	21.4004	20.9642	25.4819	21.6906	22.9263	22.7873
NP_033722.1	5.5426	6.04159	6.67385	5.27955	6.42958	5.88853
NP_033723.1	9.86037	5.9209	5.63485	7.38257	11.8032	14.5725
NP_033725.2	0.818161	0.405206	0.301307	0.312756	0.165109	0.0
NP_033726.1	0.0	0.0	0.73453	0.0	2.05052	0.0
NP_033731.3	9.47816	5.86089	7.35144	7.2941	11.3318	9.22964
NP_033732.2	0.607848	0.459975	0.0	1.82132e-07	0.332028	0.617101
NP_033735.3	7679.5	6723.72	5053.05	5717.4	6118.14	6090.04
NP_033736.1	44.8217	19.0099	29.8139	37.222	35.6487	18.0201
NP_033738.1	1.47275	0.217088	0.340853	1.00946	0.274085	0.626334
NP_033739.1	1215.35	1122.95	1277.04	991.394	1074.95	999.32
NP_033740.2	33.0565	42.872	106.798	6.1561	0.963667	1.00733
NP_033741.1	0.0	0.0	0.0	0.0505125	0.0	0.0
NP_033746.1	5.19403	3.52973	6.18066	5.38097	1.07277	4.60164
NP_033748.2	0.0	0.0	0.0760286	0.0	0.0	0.0
NP_033749.2	0.0	0.0	0.0	0.000481768	0.0	0.0
NP_033750.1	0.537537	0.57282	0.85246	0.25751	0.468651	0.673101
NP_033751.3	33.5303	27.2609	37.2367	26.7738	38.0415	26.4849
NP_033752.1	0.159457	0.149657	0.10711	0.062059	0.128099	0.145354
NP_033753.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_033756.2	0.271118	0.118923	0.0	0.173061	0.936821	0.106504
NP_033757.1	15.2436	12.1017	10.5724	18.5756	20.1121	16.4842
NP_033758.2	4.1102	0.810554	3.6916	4.20189	2.98663	2.97108
NP_033760.2	3.67656	1.29871	2.87213	7.16607	4.14986	3.50066
NP_033761.2	1.13344	0.860545	1.01011	0.613888	1.27648	1.18966
NP_033762.1	16.8794	16.611	16.9168	19.0097	17.5007	19.7446
NP_033763.3	0.229496	0.0759846	0.124041	0.322097	0.295732	0.390894
NP_033764.2	18.5013	22.9685	23.1479	17.6292	18.6803	20.591
NP_033768.3	0.0	0.0	0.0	0.0	0.0	0.0
NP_033769.1	0.0	0.0	0.0497242	0.0	0.466462	0.0
NP_033770.2	0.000965428	0.207989	0.663182	1.03475	0.383906	1.79272
NP_033771.1	0.18145	0.660103	1.00663	1.35028	0.656299	0.659404
NP_033772.2	17.7657	18.4033	15.3461	14.2446	15.8143	15.9814
NP_033773.1	2.64417	1.58788	3.01091	3.16935	0.467323	1.27193
NP_033774.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_033775.1	0.123639	0.0	0.0272103	0.05838	0.025547	0.0256579
NP_033776.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_033777.1	0.0	0.279257	0.0821297	0.0	0.214966	0.106208
NP_033778.2	4.48312	0.0230346	0.130873	0.181564	0.402736	0.00118238
NP_033780.2	0.0	0.014805	0.0201229	0.0215192	0.0377954	0.00945512
NP_033781.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_033784.2	21.3905	17.7253	21.8954	9.56891	2994.16	7.483
NP_033785.1	31.2007	48.3745	53.2482	37.4842	34.2647	28.6454
NP_033786.1	208.975	197.114	166.248	203.797	196.728	164.824
NP_033787.2	0.18077	0.0	0.0	0.0	0.280819	0.0
NP_033788.3	241.262	324.02	293.165	208.993	204.869	210.8
NP_033789.1	0.0	0.0207079	0.0	0.0	0.0	0.0
NP_033791.1	0.0971955	0.172799	0.121387	0.171131	0.197803	0.142849
NP_033792.1	8.47647	12.3753	14.6935	10.0067	13.6891	15.6612
NP_033793.1	69.4634	65.4255	77.7636	71.6739	87.0741	109.475
NP_033795.1	31.9612	44.1904	46.5627	27.3228	30.9523	33.2413
NP_033801.4	5.72108	4.6222	4.41638	3.8512	2.76015	4.48179
NP_033803.1	589.347	465.108	549.408	593.617	616.256	580.368
NP_033805.1	630.028	504.464	584.353	793.346	782.39	722.883
NP_033806.2	51.2056	37.1637	29.9459	61.8808	45.4509	55.9985
NP_033807.2	3.02577	3.9137	5.22973	4.27409	2.1572	1.85868
NP_033809.1	80.5434	84.3527	103.712	91.2828	90.4622	96.4737
NP_033812.3	12.0141	11.0468	11.7273	10.5601	11.235	10.936
NP_033814.2	9.66858e-10	0.0	1.23144	0.796528	1.01333	0.0
NP_033817.1	64.7278	92.8527	100.146	75.1499	71.8318	85.1036
NP_033819.1	2.50788	2.67461	5.85988	6.55938	6.04991	6.18757
NP_033820.2	1.25908	2.04555	1.71352	0.708799	7.42356	0.514114
NP_033822.2	0.254593	0.180581	0.560861	0.0	525.484	0.116291
NP_033823.2	0.0309426	0.0	0.0601064	0.0	23.0577	0.0
NP_033824.1	0.702921	0.500585	0.182948	0.332072	0.285922	0.379952
NP_033826.2	5729.19	3728.35	3823.05	4794.5	5453.22	5772.83
NP_033827.2	15.6535	10.2162	17.0235	11.132	13.796	18.7051
NP_033828.2	41.8251	40.4523	39.8925	30.1031	38.6067	36.8452
NP_033829.3	0.292727	0.150435	0.354066	0.493462	0.142345	0.410023
NP_033831.1	2.27747	1.81596	6.38889	1.56804	2.89091	2.43525
NP_033832.2	10.2909	6.89129	8.44996	8.27864	6.35144	7.03711
NP_033834.1	0.156681	0.0	0.0	0.0	0.0	0.0
NP_033835.1	0.142742	0.150428	0.303374	0.219124	0.0474076	0.265234
NP_033836.2	2.82506	4.58197e-11	1.66527	2.02849	0.653556	0.74146
NP_033837.2	0.123138	0.462299	0.25901	0.0	0.289733	0.189064
NP_033838.1	7.61009	6.94326	6.93878	7.63368	6.79611	6.25378
NP_033840.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_033841.1	0.0664756	0.0	0.0	0.0	0.0	0.114092
NP_033842.3	39.2747	33.5924	39.618	40.7942	45.1215	47.365
NP_033843.2	40.431	33.817	36.5795	31.7886	37.4379	37.6811
NP_033844.1	0.0561762	0.0	0.0	0.0	24.9363	0.0
NP_033846.2	54.6056	51.0868	47.926	61.4545	50.1109	37.6554
NP_033847.1	0.0601299	0.0611756	0.0618451	0.0664533	0.0290284	0.058422
NP_033848.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_033849.3	0.0883314	0.0	0.0	0.197717	0.0428767	0.130437
NP_033850.1	308.849	384.569	366.111	388.093	332.86	325.311
NP_033851.1	14.6446	16.1245	19.364	6.32067	22.3501	23.6773
NP_033854.1	0.351668	1.91719	0.876496	0.475952	0.924849	0.340279
NP_033855.2	413.541	554.323	514.0	454.744	478.588	443.746
NP_033858.2	1.48812	2.28499	4.16573	4.22636	2.38789	4.62059
NP_033861.2	0.342333	0.793876	0.473121	0.0643541	0.221992	0.0
NP_033862.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_033863.3	3.98505	4.63047	5.78508	4.20202	5.4532	5.45475
NP_033864.3	3.96992	3.20198	5.11172	3.94583	3.97481	3.4846
NP_033865.2	7529.18	6131.72	5686.74	5194.5	6016.46	5339.09
NP_033866.4	123.989	118.441	127.66	144.124	138.626	130.194
NP_033869.1	44.3124	44.5846	50.456	45.078	41.8335	49.4312
NP_033870.1	31.3813	31.1619	30.9458	31.3387	34.3512	34.9238
NP_033871.2	6.76918	5.39602	5.94477	7.13749	7.36413	6.69595
NP_033872.1	2.67883	2.73112	1.30319	2.56136	1.52761	2.82098
NP_033874.1	26.6748	21.1448	27.1528	84.4375	35.8464	21.3151
NP_033875.2	52.3919	49.1793	52.4501	49.9815	44.9589	48.3059
NP_033878.1	38.6933	40.0849	46.838	40.0132	46.7199	36.9871
NP_033879.1	0.229786	0.410721	0.0	0.0	0.0	0.1766
NP_033880.1	13.5369	10.144	15.261	8.20604	6.7658	12.783
NP_033882.1	38.9731	43.486	40.5005	38.4547	45.9846	43.9616
NP_033885.2	18.7864	21.3266	27.2136	19.7157	33.2957	33.3745
NP_033886.2	0.0	0.0	0.0548834	0.0	0.154429	0.0
NP_033887.1	0.0667925	0.0453063	0.0820951	0.0439038	0.0578219	0.0192907
NP_033888.2	17.1482	14.8708	19.7752	21.5624	20.6531	19.4041
NP_033889.2	2.13953	0.91154	1.53736	1.9191	1.30334	1.26488
NP_033890.1	653.508	409.592	512.42	624.219	596.172	800.735
NP_033893.2	4.52228	4.37186	4.76871	3.69461	5.2453	4.17938
NP_033894.3	0.0	9.35783e-11	0.42595	0.378568	0.0	4.27128e-11
NP_033895.2	0.723059	0.716717	0.32753	0.977491	0.530235	0.93832
NP_033896.2	0.0	0.0	0.0	0.0	0.0	0.0
