vector_index,x,y_original,cluster_id,max_posterior,posterior_component_1,posterior_component_2,posterior_component_3,posterior_component_4,posterior_component_5,posterior_component_6,posterior_component_7,posterior_component_8,posterior_component_9,posterior_component_10
124,0.4909090909090909,1.964130577510938,5,0.9942046630870656,3.244969351361551e-13,0.0,0.0,0.005787183987635357,0.9942046630870656,1.070247235301529e-30,1.7814649776988342e-96,1.7059421571292218e-93,0.0,8.15292497455834e-06
125,0.5030303030303029,2.033591059255379,5,0.721251399287592,1.4723124719278352e-13,0.0,0.0,0.27874300914829303,0.721251399287592,4.730544314221638e-32,2.45149703482365e-139,6.255761891784944e-99,0.0,5.591563967805224e-06
126,0.5151515151515151,2.034324370103658,5,0.9092444884832848,4.8603044327737574e-14,0.0,0.0,0.09075286356206572,0.9092444884832848,2.0595804510966226e-32,1.8786350019130504e-156,1.0526434937511243e-98,0.0,2.647954600906046e-06
127,0.5272727272727273,2.0352375313618207,5,0.9859793579984953,5.3047170160000805e-14,0.0,0.0,0.014016486392683498,0.9859793579984953,2.95246011035096e-32,8.0738150605646e-175,2.7036968712968738e-98,0.0,4.155608768129213e-06
128,0.5393939393939393,2.0669975361379485,5,0.9581411983475681,1.8965978037471766e-14,0.0,0.0,0.04185660031171251,0.9581411983475681,4.242976409256604e-33,5.62005882315894e-215,1.1239539509472006e-100,0.0,2.2013407004033357e-06
129,0.5515151515151515,2.0877206786214613,5,0.9595757162324546,1.1473750602827267e-14,0.0,0.0,0.0404223230018684,0.9595757162324546,1.5721736995455463e-33,2.1244345632793436e-252,4.78100847492954e-102,0.0,1.96076566546095e-06
130,0.5636363636363637,2.12640181383115,5,0.8269068635409895,3.3658279997490484e-15,0.0,0.0,0.1730922725500656,0.8269068635409895,1.3933555011704335e-34,2.0681425682477454e-308,4.0643481846036014e-105,0.0,8.639089414505911e-07
131,0.5757575757575757,2.154972985210905,5,0.7259266238270142,1.4766688847194197e-15,0.0,0.0,0.27407281005253875,0.7259266238270142,2.7202903804041577e-35,0.0,2.810386958761426e-107,0.0,5.661204454951504e-07
132,0.5878787878787879,2.213669071222147,4,0.7114029429762767,1.265056941684904e-15,0.0,0.0,0.7114029429762767,0.28859630925016416,3.0708360281199564e-36,0.0,4.074451121478749e-112,0.0,7.477735578532613e-07
133,0.6000000000000001,2.161673984680046,5,0.9883633781163789,4.5466082457576025e-15,0.0,0.0,0.011632880445778718,0.9883633781163789,1.2255063560343711e-34,0.0,1.2248512749415226e-106,0.0,3.741437837956546e-06
134,0.6121212121212121,2.223546177947265,5,0.6345354638291087,1.700791644778871e-16,0.0,0.0,0.365464317832969,0.6345354638291087,5.320620141348451e-37,0.0,2.9735644507993857e-112,0.0,2.1833792195359587e-07
135,0.6242424242424243,2.2421734946341583,5,0.6747450422316532,9.944418628978857e-17,0.0,0.0,0.3252547662892769,0.6747450422316532,2.0335547471859074e-37,0.0,1.6743375483019804e-113,0.0,1.9147906976291093e-07
136,0.6363636363636365,2.2916582432816086,4,0.7153157138144138,2.42913149682163e-17,0.0,0.0,0.7153157138144138,0.28468421354808293,9.131976819388092e-39,0.0,7.127947882011816e-118,0.0,7.263750324650687e-08
137,0.6484848484848484,2.3040660593332647,4,0.6321221022105666,1.1739007873045041e-17,0.0,0.0,0.6321221022105666,0.3678778450994506,3.6997177245596e-39,0.0,1.3777433808012437e-118,0.0,5.268998274014993e-08
138,0.6606060606060606,2.33301936537442,4,0.7189968719345232,4.656202433368667e-18,0.0,0.0,0.7189968719345232,0.28100309604760504,6.184353013859777e-40,0.0,6.008373061183305e-121,0.0,3.201787175509971e-08
139,0.6727272727272726,2.3523562691748467,4,0.7047893035932914,2.2074165903805846e-18,0.0,0.0,0.7047893035932914,0.2952106733066572,1.8380650373153068e-40,0.0,2.391190468100718e-122,0.0,2.3100051419513298e-08
140,0.6848484848484848,2.3510571471912987,5,0.6399098771356593,4.2207856655479075e-18,0.0,0.0,0.3600900569450521,0.6399098771356593,5.240137239408415e-40,0.0,1.9104773033586416e-121,0.0,6.591928853613436e-08
141,0.696969696969697,2.4181647038692544,4,0.8493018465483345,4.2319472253116234e-19,0.0,0.0,0.8493018465483345,0.1506981427778476,4.3456746559324394e-42,0.0,7.223082454836951e-128,0.0,1.067381785166153e-08
142,0.709090909090909,2.434151916274131,4,0.8351185126681782,1.569612775533212e-19,0.0,0.0,0.8351185126681782,0.16488148126677657,1.1546628172719117e-42,0.0,4.946958665323758e-129,0.0,6.065045182787496e-09
143,0.7212121212121212,2.460734838258737,4,0.8561442772537883,6.921792462783241e-20,0.0,0.0,0.8561442772537883,0.14385571858585508,2.3091668567660573e-43,0.0,3.3298294044058927e-131,0.0,4.1603566826327666e-09
144,0.7333333333333334,2.49194767007681,4,0.8795566265250839,3.661818544846738e-20,0.0,0.0,0.8795566265250839,0.12044337002078528,4.50468697336659e-44,0.0,8.454505481145825e-134,0.0,3.4541308016890823e-09
145,0.7454545454545454,2.49926259292213,4,0.844118002307685,1.276486263025999e-20,0.0,0.0,0.844118002307685,0.15588199584808196,1.6351071602856076e-44,0.0,3.818988303845592e-134,0.0,1.8442329757883677e-09
146,0.7575757575757576,2.544771363233865,4,0.8924981357436476,8.86827429014343e-21,0.0,0.0,0.8924981357436476,0.10750186219656427,2.212130446290753e-45,0.0,4.093366260836716e-138,0.0,2.059788170592476e-09
147,0.7696969696969698,2.5469467308296725,4,0.862319917708187,2.3295084935510227e-21,0.0,0.0,0.862319917708187,0.1376800814629297,7.604748433656621e-46,0.0,4.923866606209857e-138,0.0,8.288832789689545e-10
148,0.7818181818181817,2.5592551918758715,4,0.8180033269825008,1.4912221956451393e-21,0.0,0.0,0.8180033269825008,0.1819966721923881,4.078801548163469e-46,0.0,9.787035362307584e-139,0.0,8.251111861770653e-10
149,0.793939393939394,2.5877467096691205,4,0.8514342730044681,5.109590641653018e-22,0.0,0.0,0.8514342730044681,0.14856572654546044,5.698448360507874e-47,0.0,3.156730168549284e-141,0.0,4.500715008331086e-10
150,0.8060606060606061,2.61164433675849,4,0.8585629111392258,2.171476813950666e-22,0.0,0.0,0.8585629111392258,0.14143708855697082,1.206155781808999e-47,0.0,3.254215223719909e-143,0.0,3.0380334918197194e-10
151,0.8181818181818181,2.6259758099218256,4,0.8189661277784105,1.5464402231383682e-22,0.0,0.0,0.8189661277784105,0.1810338718810241,6.565589888270725e-48,0.0,4.108375087631132e-144,0.0,3.4056554157493573e-10
152,0.8303030303030303,2.693243837573465,4,0.8894397678888541,8.755117089556396e-23,0.0,0.0,0.8894397678888541,0.11056023178483286,2.5456452942450402e-49,0.0,2.003461335057141e-150,0.0,3.263129628497925e-10
153,0.8424242424242425,2.6907743921585583,4,0.8888011100603677,1.405927568243824e-23,0.0,0.0,0.8888011100603677,0.11119888985836034,6.710878683840298e-50,0.0,4.901218582549194e-150,0.0,8.127198089482667e-11
154,0.8545454545454545,2.710985678607567,4,0.8834638523701681,6.370619395171685e-24,0.0,0.0,0.8834638523701681,0.11653614757081102,1.7650169174092087e-50,0.0,1.1244186327913546e-151,0.0,5.902082995776706e-11
155,0.8666666666666667,2.741098818431862,4,0.8920682141326609,2.5540105854537145e-24,0.0,0.0,0.8920682141326609,0.10793178582877187,2.5899270371191132e-51,0.0,2.3031469781233415e-154,0.0,3.8567152853004254e-11
156,0.8787878787878789,2.8171728479105007,4,0.6657131716810649,1.4634682901079767e-22,0.0,0.0,0.6657131716810649,0.3342868244704115,6.19934162624189e-51,0.0,1.8088290691297845e-160,0.0,3.848523957541009e-09
157,0.8909090909090909,2.759183698046189,4,0.7947814311282942,2.075863530029524e-24,0.0,0.0,0.7947814311282942,0.20521856879236258,1.988400481034968e-51,0.0,4.7703359310534715e-155,0.0,7.934318130480112e-11
158,0.9030303030303032,2.789159835826281,4,0.8332228139703557,5.045079398370563e-25,0.0,0.0,0.8332228139703557,0.1667771859978916,1.765826476729604e-52,0.0,6.994333575410414e-158,0.0,3.1752665559526693e-11
159,0.915151515151515,2.80269160995409,4,0.771231321565916,5.789233187360056e-25,0.0,0.0,0.771231321565916,0.2287686783752951,1.5980157774805225e-52,0.0,1.2265128859046707e-158,0.0,5.878885999195344e-11
160,0.9272727272727272,2.849893469776745,4,0.8683922429545742,4.3539824691702367e-26,0.0,0.0,0.8683922429545742,0.13160775703790517,1.9167133218423829e-54,0.0,1.419240952311448e-163,0.0,7.520703704623745e-12
161,0.9393939393939394,2.883698247654426,4,0.8692678153109881,1.6090120887634884e-26,0.0,0.0,0.8692678153109881,0.13073218468435865,2.1047246936823485e-55,0.0,9.776278318273383e-167,0.0,4.653232012675314e-12
162,0.9515151515151514,2.893723852663481,4,0.8528056604584653,9.233254762200165e-27,0.0,0.0,0.8528056604584653,0.14719433953720418,1.1210989618974826e-55,0.0,2.4521005555185108e-167,0.0,4.330518926496796e-12
163,0.9636363636363636,2.916478191309692,4,0.8448213623510626,4.1428055030048484e-27,0.0,0.0,0.8448213623510626,0.15517863764571524,2.5263550345301067e-56,0.0,2.5117302039020175e-169,0.0,3.222143168690969e-12
164,0.9757575757575758,2.9543632488477143,4,0.8426677774985073,1.2752647085203307e-27,0.0,0.0,0.8426677774985073,0.15733222249980328,1.8604759810292368e-57,0.0,5.34812421223251e-173,0.0,1.6893279694071755e-12
165,0.9878787878787878,2.965715419260982,4,0.8307193327479351,7.013450524379958e-28,0.0,0.0,0.8307193327479351,0.1692806672505405,8.903408003158918e-58,0.0,9.051816226406178e-174,0.0,1.5243742857114184e-12
166,1.0,3.006203516543657,4,0.8079892297483351,2.4461984153141325e-28,0.0,0.0,0.8079892297483351,0.19201077025074884,6.429037084343483e-59,0.0,1.038652597767563e-177,0.0,9.16052025290458e-13
167,0.7071067811865476,-0.6848220942516954,3,0.605844899698186,2.996054230935297e-11,0.0,0.605844899698186,0.0,0.0,0.39346273919848906,0.0,0.0,1.2511906154937908e-282,0.0006923610733644506
168,0.7138062780276406,-0.6868025903627355,3,0.8179441422341585,1.1351695021349004e-11,0.0,0.8179441422341585,0.0,0.0,0.18174956814036675,0.0,0.0,1.0706786270386884e-266,0.0003062896141231362
169,0.7204410831113777,-0.6758958797795426,3,0.8424755115933297,8.740715742431139e-12,0.0,0.8424755115933297,0.0,0.0,0.15723619153244878,0.0,0.0,2.2070028798777028e-253,0.00028829686548086087
170,0.7270105951300738,-0.6649078725796791,3,0.8620889304548083,6.82935497753913e-12,0.0,0.8620889304548083,0.0,0.0,0.13763580065558184,0.0,0.0,1.4520148748875435e-240,0.0002752688827804747
171,0.7335142186935081,-0.6740175432445704,3,0.9491617144786327,1.9784021121615463e-12,0.0,0.9491617144786327,0.0,0.0,0.050747816986278005,0.0,0.0,2.803370075997605e-225,9.046853311083785e-05
172,0.7399513643828839,-0.6758331942221144,3,0.967926672861711,1.0288891637021148e-12,0.0,0.967926672861711,0.0,0.0,0.03201857040583055,0.0,0.0,1.3333511976741622e-211,5.4756731429638145e-05
173,0.746321448804247,-0.6810307396400319,3,0.9755567891247092,6.335676502479253e-13,0.0,0.9755567891247092,0.0,0.0,0.024404503506540734,0.0,0.0,6.51585960168053e-198,3.8707368116391096e-05
174,0.7526238946413588,-0.6662742244576455,3,0.9782206228572877,5.179979879412535e-13,0.0,0.9782206228572877,0.0,0.0,0.02174028823347607,0.0,0.0,1.0415786289816645e-187,3.908890871822754e-05
175,0.758858130708017,-0.6617296798840195,3,0.9807285410679234,3.9491547881124104e-13,0.0,0.9807285410679234,0.0,0.0,0.0192360545541212,0.0,0.0,1.930428263995562e-176,3.5404377560632005e-05
176,0.7650235919998232,-0.6293688078764371,3,0.9782616145314468,4.627978454665989e-13,0.0,0.9782616145314468,0.0,0.0,0.021683734136297168,0.0,0.0,1.972136888426778e-169,5.465133179324577e-05
177,0.7711197197453876,-0.6297545230272044,3,0.9837739825827747,2.8900260028608485e-13,0.0,0.9837739825827747,0.0,0.0,0.016186280109398647,0.0,0.0,2.1925251238213042e-158,3.973730753776806e-05
178,0.7771459614569709,-0.6153852337955513,3,0.9844628562194284,2.566945538873008e-13,0.0,0.9844628562194284,0.0,0.0,0.01549375225215829,0.0,0.0,1.1301317285400332e-149,4.339152815666126e-05
179,0.7831017709805553,-0.6451003102413253,3,0.9805302603639202,2.2092989917334222e-13,0.0,0.9805302603639202,0.0,0.0,0.01943092100466068,0.0,0.0,1.1357390913708208e-135,3.881863119804697e-05
180,0.7889866085453427,-0.5857754037299693,3,0.9840124382798124,2.3125982781128263e-13,0.0,0.9840124382798124,0.0,0.0,0.01592844523851022,0.0,0.0,2.1654379232435075e-133,5.911648144607926e-05
181,0.7947999408126729,-0.6154111375616547,3,0.9874393815780168,1.2397296830355317e-13,0.0,0.9874393815780168,0.0,0.0,0.012527749297140166,0.0,0.0,1.253893281640931e-120,3.286912471900142e-05
182,0.8005412409243604,-0.6212779993528401,3,0.9816218934021047,1.4710706906588294e-13,0.0,0.9816218934021047,0.0,0.0,0.01833391679965313,0.0,0.0,4.899183020885775e-111,4.41897980949259e-05
183,0.8062099885504429,-0.6004138460771906,3,0.988171310199008,9.276288686592009e-14,0.0,0.988171310199008,0.0,0.0,0.011793752407638828,0.0,0.0,3.765092563044415e-105,3.493739326038266e-05
184,0.8118056699363386,-0.5342523762367404,3,0.9811855245262978,2.05624228640652e-13,0.0,0.9811855245262978,0.0,0.0,0.018699137339581735,0.0,0.0,5.662123348615427e-104,0.00011533813391476603
185,0.8173277779494069,-0.5839273177725842,3,0.9890537934023956,6.955752900668729e-14,0.0,0.9890537934023956,0.0,0.0,0.010908958434475834,0.0,0.0,2.679999786630571e-91,3.7248163058970473e-05
186,0.8227758121249105,-0.574867976077346,3,0.989678063760978,5.961289650215753e-14,0.0,0.989678063760978,0.0,0.0,0.01028382299370249,0.0,0.0,5.652327734541784e-85,3.8113245259839055e-05
187,0.8281492787113708,-0.5643496958534875,3,0.9906410607885439,4.979677897917811e-14,0.0,0.9906410607885439,0.0,0.0,0.009320761471045632,0.0,0.0,4.0004632532446276e-79,3.81777403607101e-05
188,0.8334476907153177,-0.5555707670955317,3,0.9910945183452536,4.320289985327586e-14,0.0,0.9910945183452536,0.0,0.0,0.008866081983640093,0.0,0.0,2.1056945226964357e-73,3.939967106306617e-05
189,0.838670567945424,-0.5602685563310522,3,0.98642156180923,5.4303236966478615e-14,0.0,0.98642156180923,0.0,0.0,0.013522625359287657,0.0,0.0,1.1721837868408924e-66,5.5812831428027385e-05
190,0.8438174370560263,-0.5337660886890783,3,0.9927032363938235,3.066430084484051e-14,0.0,0.9927032363938235,0.0,0.0,0.007256699143647285,0.0,0.0,2.976518282568839e-63,4.006446249845802e-05
191,0.8488878315900227,-0.5070611330988755,3,0.994178264647955,2.5995654977656505e-14,0.0,0.994178264647955,0.0,0.0,0.005778584498824109,0.0,0.0,7.05892221951896e-60,4.315085319479115e-05
192,0.8538812920211482,-0.5141820216634981,3,0.9936034645867133,2.315603828034237e-14,0.0,0.9936034645867133,0.0,0.0,0.006353807238013494,0.0,0.0,5.427193754865158e-54,4.272817524983603e-05
193,0.8587973657956209,-0.5345387210325366,3,0.9828660266512979,4.5377128615636515e-14,0.0,0.9828660266512979,0.0,0.0,0.017045805830432473,0.0,0.0,3.2316843803299626e-47,8.816751822422137e-05
194,0.863635607373157,-0.511003509451506,3,0.9915195225114312,2.338180672077418e-14,0.0,0.9915195225114312,0.0,0.0,0.008423699770233306,0.0,0.0,1.6845781069241245e-44,5.677771831204801e-05
195,0.8683955782673496,-0.5069026279235739,3,0.9904761685717207,2.3459961084636596e-14,0.0,0.9904761685717207,0.0,0.0,0.009457997553566206,0.0,0.0,2.2482286931552416e-40,6.583387468953192e-05
196,0.8730768470854081,-0.4865238385902002,3,0.9937306353250929,1.5827672846817263e-14,0.0,0.9937306353250929,0.0,0.0,0.006214708097866324,0.0,0.0,1.0415504361306526e-37,5.4656577025012136e-05
197,0.8776789895672557,-0.4526399532888105,3,0.9949747669572595,1.4707511979352744e-14,0.0,0.9949747669572595,0.0,0.0,0.00495941495106107,0.0,0.0,6.594402714358074e-36,6.58180916646454e-05
198,0.8822015886239788,-0.4738495674094425,3,0.9935511737061905,1.3666714074068812e-14,0.0,0.9935511737061905,0.0,0.0,0.0063851951463632425,0.0,0.0,5.705614600405482e-31,6.363114743247928e-05
199,0.8866442343756287,-0.4642152588476027,3,0.9939954678355472,1.2038989009382862e-14,0.0,0.9939954678355472,0.0,0.0,0.005938758119603792,0.0,0.0,3.8244781990364174e-28,6.577404483711935e-05
200,0.8910065241883679,-0.4184376033631581,3,0.994217034635941,1.516234725615938e-14,0.0,0.994217034635941,0.0,0.0,0.005670945764308449,0.0,0.0,2.9642040121467627e-27,0.00011201959973536219
201,0.8952880627109605,-0.4279635733380563,3,0.9953802166595977,9.728109710112879e-15,0.0,0.9953802166595977,0.0,0.0,0.004541883988651234,0.0,0.0,6.99134300002036e-24,7.789935174125972e-05
202,0.8994884619106032,-0.4254628867272289,3,0.9954088683976194,8.669527040426113e-15,0.0,0.9954088683976194,0.0,0.0,0.004512364977346436,0.0,0.0,3.090414368628333e-21,7.87666250254488e-05
203,0.9036073411080916,-0.3891990992895457,3,0.9929089311321104,1.6380934122415547e-14,0.0,0.9929089311321104,0.0,0.0,0.0068982508555549245,0.0,0.0,5.594723369475436e-20,0.00019281801231819826
204,0.907644327012322,-0.4099439036056164,3,0.9954666152226213,7.624776666220458e-15,0.0,0.9954666152226213,0.0,0.0,0.004440913529154089,0.0,0.0,5.873867995905576e-17,9.247124821696435e-05
205,0.9115990537541212,-0.4508110278964195,3,0.9809797229629253,1.9606470165837863e-14,0.0,0.9809797229629253,0.0,0.0,0.01879507244999926,0.0,0.0,6.566442245855259e-13,0.00022520458639913832
206,0.915471162919406,-0.3857302703214606,3,0.9951602766945592,7.946337819655424e-15,0.0,0.9951602766945592,0.0,0.0,0.004707535467743816,0.0,0.0,1.4170763776861944e-13,0.000132187837547289
207,0.9192603035816655,-0.4254903873043143,3,0.989967455019305,1.0158650011722656e-14,0.0,0.989967455019305,0.0,0.0,0.009872431547716365,0.0,0.0,2.343642042664758e-10,0.00016011319860415992
208,0.9229661323337656,-0.3758410672327343,3,0.9952704302855543,6.716182368680937e-15,0.0,0.9952704302855543,0.0,0.0,0.004586015529684409,0.0,0.0,2.364470179603679e-10,0.00014355394830763236
209,0.9265883133190714,-0.4103521210211845,3,0.9910147589415514,8.267014409407949e-15,0.0,0.9910147589415514,0.0,0.0,0.00881494691783492,0.0,0.0,8.02467692154563e-08,0.00017021389383607807
210,0.930126518261886,-0.3765763490660817,3,0.9953022851052218,5.275822544952307e-15,0.0,0.9953022851052218,0.0,0.0,0.004559886250389102,5.17786e-319,0.0,1.7157700954057606e-07,0.00013765706737430252
211,0.9335804264972016,-0.3656436401374976,3,0.995334348014493,5.1989095592697325e-15,0.0,0.995334348014493,0.0,0.0,0.00450760976694155,9.798416314035199e-301,0.0,1.6639821035126619e-06,0.00015637823645655923
212,0.9369497249997616,-0.3648665617437334,3,0.9952005101019671,4.8197279254287454e-15,0.0,0.9952005101019671,0.0,0.0,0.004620157475587149,1.2448834682684713e-291,0.0,1.9284192657764525e-05,0.00016004822978321227
213,0.9402341084124294,-0.3475057779056648,3,0.9949852965268592,5.258868210845227e-15,0.0,0.9949852965268592,0.0,0.0,0.004709779698913052,2.2842518274511158e-269,0.0,9.916480946988914e-05,0.00020575896475259642
214,0.9434332790738624,-0.3109112000390628,3,0.9874363479274754,1.642212778322229e-14,0.0,0.9874363479274754,0.0,0.0,0.01117883713699113,3.6592982491284084e-233,0.0,0.0005683094241517811,0.0008165055113653016
215,0.94654694704549,-0.336845139905325,3,0.9919867999477803,4.870041200602847e-15,0.0,0.9919867999477803,0.0,0.0,0.0047972431413330205,3.1159349449092576e-246,0.0,0.002977588316784705,0.00023836859409713567
216,0.9495748301377892,-0.3026376773522903,3,0.974509711499632,1.3504256723041753e-14,0.0,0.974509711499632,0.0,0.0,0.01027137572261549,9.012590587429915e-214,0.0,0.014390477979621256,0.0008284347981177722
217,0.9525166539358604,-0.3237994850620529,3,0.9572993637714065,4.680623622304166e-15,0.0,0.9572993637714065,0.0,0.0,0.0048901480204609,3.8632969607460585e-223,0.0,0.037523681187125346,0.00028680702100275903
218,0.9553721518242968,-0.2991948857300426,3,0.8650676388919518,8.185845659890162e-15,0.0,0.8650676388919518,0.0,0.0,0.0072436050428856934,2.187216311558663e-199,0.0,0.12708673355650238,0.0006020225086518886
219,0.9581410650113468,-0.2798197384716314,3,0.5972841437805969,1.2647504415215937e-14,0.0,0.5972841437805969,0.0,0.0,0.009938968152520187,1.3968137155021482e-180,0.0,0.3916865796746337,0.0010903083922364338
220,0.96082314255237,-0.297092774875377,3,0.5968102951907661,3.960821691491439e-15,0.0,0.5968102951907661,0.0,0.0,0.004092155970361825,3.3204141380376007e-187,0.0,0.39875350163220563,0.00034404720666251495
221,0.963418141372579,-0.2942371789315927,9,0.5381727453494798,2.8085140598535685e-15,0.0,0.4584982737518637,0.0,0.0,0.0030628553994494338,2.4741086410490274e-180,0.0,0.5381727453494798,0.00026612549920408815
222,0.9659258262890684,-0.248981482090943,9,0.9440280114060775,4.080247289595935e-15,1e-323,0.05253356962919008,0.0,0.0,0.0029383659919081,2.807287785671517e-147,0.0,0.9440280114060775,0.0005000529728203954
223,0.9683459700321304,-0.2271502553581255,9,0.9909795365714479,3.0085597942865323e-15,5.425380598231232e-298,0.006758536429649718,0.0,0.0,0.0018295465197905672,1.0574860147301803e-130,0.0,0.9909795365714479,0.00043238047910884825
224,0.9706783532658524,-0.2419633598307399,9,0.9747652550964412,1.6328176556654144e-15,5.3872354924729e-310,0.023728865974125674,0.0,0.0,0.0012692522895141163,2.2479007717822663e-135,0.0,0.9747652550964412,0.0002366266399173529
225,0.972922764607994,-0.2402767280124071,9,0.9774549737664795,1.2097318673413872e-15,3.1016666407296474e-305,0.02136341828209649,0.0,0.0,0.00099307323252794,8.662501846127764e-131,0.0,0.9774549737664795,0.0001885347188950151
226,0.9750790006491444,-0.2187444253770209,9,0.9959819471664006,9.804328489906538e-16,6.039647847536698e-281,0.003165503679765552,0.0,0.0,0.0006748567629126448,9.083678787760854e-116,0.0,0.9959819471664006,0.00017769239092021256
227,0.9771468659711596,-0.211455691177669,9,0.9975230483138425,8.172350317368571e-16,3.1333365427566936e-271,0.0017616424089786386,0.0,0.0,0.0005531562019576676,6.618021050292364e-109,0.0,0.9975230483138425,0.00016215307522021976
228,0.9791261731648692,-0.1983953305193172,9,0.9989192438637025,7.046361880445948e-16,2.107716782788567e-256,0.0004878468313784378,0.0,0.0,0.0004366108069595589,1.478530758035846e-99,0.0,0.9989192438637025,0.0001562984979586795
229,0.9810167428470652,-0.2444879544104055,9,0.9233463293563656,1.0928219245380246e-15,3.255564667082466e-298,0.0752131877053375,0.0,0.0,0.0012280808889391349,5.862104214729278e-120,0.0,0.9233463293563656,0.0002124020493567077
230,0.9828184036767555,-0.2059572341891647,9,0.9966092160455338,7.592026468287165e-16,1.1799031303376798e-258,0.002627694952776102,0.0,0.0,0.0005809308855533006,7.416548807043902e-98,0.0,0.9966092160455338,0.0001821581161360228
231,0.9845309923706962,-0.1921151185213432,9,0.9986049081580202,7.122660316436695e-16,8.839379111661142e-244,0.0007152022873770169,0.0,0.0,0.0004896729646496898,5.500088644950725e-89,0.0,0.9986049081580202,0.00019021658995227274
232,0.9861543537181866,-0.1628126526841428,9,0.9995170565836649,5.673497081290579e-16,3.643422939827779e-216,1.495845302414952e-05,0.0,0.0,0.0002888972128243479,3.926533008236441e-74,0.0,0.9995170565836649,0.00017908775048628236
233,0.9876883405951378,-0.1527169073677855,9,0.9995368275941485,5.611426577927242e-16,6.775086220919335e-206,4.51752726952772e-06,0.0,0.0,0.000265503395531773,3.855483503108802e-68,0.0,0.9995368275941485,0.0001931514830497506
234,0.9891328139774056,-0.1343011375076499,9,0.9995967465443916,5.155757031904083e-16,2.472171471250216e-189,2.6079916850200054e-07,0.0,0.0,0.00020338330488711137,2.149628791821107e-59,0.0,0.9995967465443916,0.0001996093515520711
235,0.9904876429533908,-0.13245006978952,9,0.9995447467026707,5.621300431329268e-16,2.3959591143636713e-186,3.088884902674273e-07,0.0,0.0,0.00022660420251809698,3.5047184326827696e-57,0.0,0.9995447467026707,0.00022834020632033413
236,0.9917527047359028,-0.1541808929288394,9,0.9991110080995037,9.183079971843682e-16,2.980122670217945e-202,2.789723638500663e-05,0.0,0.0,0.0005063161163982116,9.742090203279638e-64,0.0,0.9991110080995037,0.00035477854771221573
237,0.9929278846732884,-0.089778970305604,9,0.9996432875620095,4.6230436127701e-16,6.738313187916314e-152,8.666673928943344e-11,0.0,0.0,0.00011677702947601238,1.787749967442329e-40,0.0,0.9996432875620095,0.00023993532184745544
238,0.9940130762598222,-0.0838228083005157,9,0.999621100641408,4.787781797620914e-16,1.236955207487746e-146,3.421886992903174e-11,0.0,0.0,0.00011594730016978088,1.076881432496957e-37,0.0,0.999621100641408,0.0002629520242027928
239,0.9950081811453596,-0.1249573296183212,9,0.9991486991271515,9.394180417251535e-16,1.8904769560784573e-175,5.336507564234696e-07,0.0,0.0,0.00040033036125784895,1.4818646433021679e-49,0.0,0.9991486991271515,0.0004504368608331723
240,0.9959131091442496,-0.0836624431754313,9,0.999513634162857,5.793968981256202e-16,1.2756743713605644e-144,8.472413028524521e-11,0.0,0.0,0.00014916790182649734,6.470516262438159e-36,0.0,0.999513634162857,0.0003371978505917592
241,0.9967277782435088,-0.0927400166880415,9,0.9993593843260248,7.337347344261825e-16,4.343063319556049e-150,1.142415077355547e-09,0.0,0.0,0.00021865904137914106,9.222561714449741e-38,0.0,0.9993593843260248,0.0004219554901800786
242,0.9974521146102536,-0.0685619034152213,9,0.9994831204834869,5.943997155740425e-16,6.31742736341344e-133,4.28935517409165e-12,0.0,0.0,0.0001318494477699748,1.85971096093465e-30,0.0,0.9994831204834869,0.00038503006445331483
243,0.9980860525983922,-0.0407741664028054,9,0.999552112935822,5.01240098374974e-16,1.127907746513674e-114,3.019753938572443e-15,0.0,0.0,7.800476951721122e-05,3.4648710262046186e-23,0.0,0.999552112935822,0.0003698822946573841
244,0.9986295347545738,-0.0097338709165246,9,0.9995532410678802,4.693478779193572e-16,5.1266930234706946e-96,3.2657107859900265e-19,0.0,0.0,4.8371509609564313e-05,2.405369160354073e-16,0.0,0.9995532410678802,0.0003983874225096642
245,0.9990825118233956,-0.0278012432167502,9,0.999524568549472,5.081786903620606e-16,5.030509907014997e-106,1.1683745815397637e-16,0.0,0.0,6.839879873224345e-05,1.1354824230912721e-19,0.0,0.999524568549472,0.0004070326517948921
246,0.9994449427518668,-0.0274150623317533,9,0.9995038783334432,5.24113137520109e-16,1.7211736482440052e-105,1.2876025860167144e-16,0.0,0.0,7.102270669549879e-05,2.3717099096714534e-19,0.0,0.9995038783334432,0.0004250989598606859
247,0.999716794693129,-0.0305941209122734,9,0.9994771649574742,5.501172354576817e-16,3.9564134763888146e-107,3.9324069831751936e-16,0.0,0.0,7.860501283165272e-05,7.874427954180373e-20,0.0,0.9994771649574742,0.00044423002969330933
248,0.9998980430094332,-0.0106367838695637,9,0.9995013106086772,5.047571349536587e-16,1.6173296834073236e-95,9.22376329573069e-19,0.0,0.0,5.496639819618424e-05,8.959843804203333e-16,0.0,0.9995013106086772,0.0004437229931253857
249,0.9999886712743732,0.0224354669723736,9,0.9994469727526029,5.153932102482766e-16,6.98042591468651e-78,1.4454911538875394e-23,0.0,0.0,3.5165940099794045e-05,3.5588622978797195e-10,0.0,0.9994469727526029,0.0005178609514103617
