vector_index,x,y_original,cluster_id,max_posterior,posterior_component_1,posterior_component_2,posterior_component_3,posterior_component_4,posterior_component_5,posterior_component_6,posterior_component_7,posterior_component_8,posterior_component_9,posterior_component_10,posterior_component_11,posterior_component_12,posterior_component_13,posterior_component_14
113,-0.5511022044088176,-1.8103763136745592,4,0.9999512252263828,0.0,5.461376681662161e-112,0.0,0.9999512252263828,1.439383010335951e-79,0.0,9.125703991013876e-06,0.0,0.0,0.0,0.0,0.0,3.9649069626232886e-05,0.0
114,-0.5470941883767535,-1.8022825685840291,4,0.9999988192270525,0.0,6.325841038664274e-129,0.0,0.9999988192270525,2.1115546929928566e-81,0.0,2.6572811279887104e-08,0.0,0.0,0.0,0.0,0.0,1.1542001364619415e-06,0.0
115,-0.5430861723446894,-1.7772979221446696,4,0.9999954782084193,0.0,1.3383706074995617e-138,0.0,0.9999954782084193,6.666068892579827e-77,0.0,2.0884305282437323e-09,0.0,0.0,0.0,0.0,1.552846e-317,4.51970315018266e-06,0.0
116,-0.5390781563126252,-1.683062310294869,13,0.9868004910413742,0.0,7.821533489524055e-116,0.0,0.013055137821365794,3.09122293907139e-50,0.0,0.00014437113725993038,0.0,0.0,0.0,0.0,2.9235153856014815e-255,0.9868004910413742,0.0
117,-0.5350701402805611,-1.7144576345602,4,0.9990940785066259,0.0,1.885949119767163e-152,0.0,0.9990940785066259,4.790297795114839e-64,0.0,1.688531467937005e-10,0.0,0.0,0.0,0.0,1.7620256023328773e-280,0.0009059213245207805,0.0
118,-0.531062124248497,-1.7092472928490157,4,0.999942106571388,0.0,2.702065985934914e-173,0.0,0.999942106571388,3.0480878330141883e-66,0.0,7.595614743137511e-14,0.0,0.0,0.0,0.0,1.4612568710817547e-280,5.7893428536055074e-05,0.0
119,-0.5270541082164328,-1.676786405681685,4,0.9992014509679544,0.0,1.8464212848617745e-180,0.0,0.9992014509679544,6.776087545260099e-60,0.0,1.8168524018659748e-14,0.0,0.0,0.0,0.0,2.0204331098342866e-262,0.0007985490320273302,0.0
120,-0.5230460921843687,-1.6196055790219777,4,0.8009347806921268,0.0,4.106158138162969e-174,0.0,0.8009347806921268,9.031163743827947e-47,0.0,3.753405679661852e-12,0.0,0.0,0.0,0.0,1.3463777928091949e-229,0.1990652193041198,0.0
121,-0.5190380761523046,-1.6148902367283853,4,0.9665625966532568,0.0,7.188936669587178e-197,0.0,0.9665625966532568,5.929548243180626e-49,0.0,4.797022059754258e-16,0.0,0.0,0.0,0.0,4.142700892763239e-230,0.03343740334674269,0.0
122,-0.5150300601202404,-1.6207667232706175,4,0.996990530797016,0.0,1.2662886980287454e-226,0.0,0.996990530797016,2.530773921362852e-53,0.0,3.302910882008822e-21,0.0,0.0,0.0,0.0,3.405935961734451e-236,0.003009469202983991,0.0
123,-0.5110220440881764,-1.5487249255568114,4,0.6168626717324492,0.0,1.4819586257148782e-211,0.0,0.6168626717324492,3.4538534182522614e-38,0.0,3.03120799036791e-17,0.0,0.0,0.0,0.0,3.631232541234597e-198,0.38313732826755076,0.0
124,-0.5070140280561123,-1.555842003029067,4,0.875942472794607,0.0,2.0896503926492596e-243,0.0,0.875942472794607,1.8122124589891138e-42,0.0,5.333134741768464e-23,0.0,0.0,0.0,0.0,1.7430793941181312e-204,0.12405752720539308,0.0
125,-0.5030060120240482,-1.4806425141368489,13,0.7033256867388065,0.0,1.5786223802535502e-225,0.0,0.2966743132611934,2.274333137523674e-28,0.0,3.6270147035930326e-18,0.0,0.0,0.0,0.0,2.5490010069246686e-168,0.7033256867388065,0.0
126,-0.498997995991984,-1.4723950427097714,13,0.6623093864068441,0.0,4.142212533058725e-249,0.0,0.3376906135931561,2.597545931556157e-29,0.0,2.149646566879952e-22,0.0,0.0,0.0,0.0,5.8568794821082434e-167,0.6623093864068441,0.0
127,-0.4949899799599199,-1.47908661706707,13,0.7498898971825501,0.0,2.13907854877893e-283,0.0,0.25011010281745005,7.257993905227146e-33,0.0,5.689534494050388e-29,0.0,0.0,0.0,0.0,2.9503947075938396e-172,0.7498898971825501,0.0
128,-0.4909819639278557,-1.4209191225630022,13,0.7565628490714917,0.0,2.2064981431309173e-275,0.0,0.2434371509285084,6.77936507512413e-24,0.0,4.9163966539218905e-26,0.0,0.0,0.0,0.0,8.396524968632045e-148,0.7565628490714917,0.0
129,-0.4869739478957916,-1.421835160491957,13,0.9276503603379583,0.0,9.80684532673129e-308,0.0,0.07234963966204154,2.5943373997953956e-26,0.0,1.465380480397954e-32,0.0,0.0,0.0,0.0,2.1523244716265355e-150,0.9276503603379583,0.0
130,-0.4829659318637275,-1.383041623112865,13,0.9081108903896862,0.0,8.810318609e-313,0.0,0.091889109610314,1.9871005337533026e-21,0.0,1.9510367817710276e-32,0.0,0.0,0.0,0.0,6.797940706314134e-136,0.9081108903896862,0.0
131,-0.4789579158316633,-1.3675577259372411,13,0.9702065829615302,0.0,0.0,0.0,0.02979341703846982,7.347980353747157e-21,0.0,1.2994241692852278e-36,0.0,0.0,0.0,0.0,1.2832873840624764e-131,0.9702065829615302,0.0
132,-0.4749498997995992,-1.3715837155527988,13,0.9991071204104061,0.0,0.0,0.0,0.0008928795895940211,1.8395682165231133e-23,0.0,6.758630955208055e-45,0.0,0.0,0.0,0.0,5.100382367911315e-135,0.9991071204104061,0.0
133,-0.4709418837675351,-1.3451791485182232,13,0.9996395447088252,0.0,0.0,0.0,0.00036045529117469767,4.839530142259072e-21,0.0,1.6129196173563567e-47,0.0,0.0,0.0,0.0,1.6294778076214976e-126,0.9996395447088252,0.0
134,-0.4669338677354709,-1.2896063289351989,13,0.9882430211464498,0.0,0.0,0.0,0.011756978853512108,3.7960576718944075e-14,0.0,1.681208396001616e-43,0.0,7.897996749888381e-287,0.0,0.0,8.033720293218622e-108,0.9882430211464498,0.0
135,-0.4629258517034068,-1.2950427240869684,13,0.9999491077393724,0.0,0.0,0.0,5.089226062771642e-05,6.30108176714002e-17,0.0,1.9795281129144902e-53,0.0,1.8642634646097034e-297,0.0,0.0,1.3398040850486896e-111,0.9999491077393724,0.0
136,-0.4589178356713427,-1.2748045923577735,13,0.9999916374058007,0.0,0.0,0.0,8.362594198208536e-06,1.0653276219383097e-15,0.0,1.2375265432248812e-57,0.0,3.5028914986677195e-284,0.0,0.0,2.872604341120005e-106,0.9999916374058007,0.0
137,-0.4549098196392785,-1.26445966856511,13,0.999999839734397,0.0,0.0,0.0,1.602656021320691e-07,8.200602618623041e-16,0.0,1.8944337974738082e-64,0.0,6.105390066472509e-280,0.0,0.0,2.9650346917059494e-104,0.999999839734397,0.0
138,-0.4509018036072144,-1.2157504725355488,13,0.9999906387177712,0.0,0.0,0.0,9.361223834732418e-06,5.839409119556476e-11,0.0,1.4210474990024962e-61,0.0,1.3287024938990747e-242,0.0,0.0,1.2443855375231091e-90,0.9999906387177712,0.0
139,-0.4468937875751503,-1.162075290062969,13,0.9934036958882249,0.0,0.0,0.0,0.006578217709744119,1.8086402031085275e-05,0.0,2.899583290412107e-56,0.0,7.456979160124651e-203,0.0,0.0,1.9140710666011903e-76,0.9934036958882249,0.0
140,-0.4428857715430861,-1.204016333811463,13,0.9999999999062656,0.0,0.0,0.0,9.157684184897643e-11,2.157459024956142e-12,0.0,6.852364677329698e-79,0.0,1.989005830303933e-242,0.0,0.0,8.726229444532338e-90,0.9999999999062656,0.0
141,-0.438877755511022,-1.1617561806966117,13,0.9999999915154034,0.0,0.0,0.0,2.812949722156575e-09,5.671646810476971e-09,0.0,1.3320878692468151e-77,0.0,6.245490580798853e-213,0.0,0.0,9.479517162642794e-80,0.9999999915154034,0.0
142,-0.434869739478958,-1.1138045149976057,13,0.9999468608038646,0.0,0.0,0.0,1.2097438227719127e-06,5.192945231265225e-05,0.0,7.084319677710813e-74,0.0,2.011455883710689e-180,0.0,0.0,4.4177097985821505e-69,0.9999468608038646,0.0
143,-0.4308617234468939,-1.1236820269258443,13,0.9999998412598986,0.0,0.0,0.0,7.385130926415065e-12,1.5873271607457071e-07,0.0,1.196145211147082e-88,0.0,1.2575111293747245e-192,0.0,0.0,9.748242969026013e-73,0.9999998412598986,0.0
144,-0.4268537074148297,-1.0933124076371348,13,0.9999913498795638,0.0,0.0,0.0,1.3908236215007806e-11,8.650106528121074e-06,0.0,1.0143251912549016e-90,0.0,1.3450759810990452e-174,0.0,0.0,4.3200160466359247e-67,0.9999913498795638,0.0
145,-0.4228456913827656,-1.1041071847994608,13,0.9999998893305285,0.0,0.0,0.0,1.1205191304896852e-17,1.1066947152901309e-07,0.0,1.6389612758245651e-106,0.0,1.8031077947942758e-186,0.0,0.0,5.308386075234781e-70,0.9999998893305285,0.0
146,-0.4188376753507015,-1.0550199239269724,13,0.9998865603626632,0.0,0.0,0.0,1.8297447046372813e-14,0.0001134396373184166,0.0,1.3517412355656716e-102,0.0,3.9276801879058926e-156,0.0,0.0,1.9521464179421394e-61,0.9998865603626632,0.0
147,-0.4148296593186373,-1.0482814385130388,13,0.999953509154333,9e-323,0.0,0.0,3.3453932234753295e-18,4.649084566684141e-05,0.0,3.147209962417369e-113,0.0,1.559412812394243e-155,0.0,0.0,6.23233238316518e-61,0.999953509154333,0.0
148,-0.4108216432865732,-1.0060006310954068,13,0.9937792666419258,2.3682475013727554e-289,0.0,0.0,1.0400187388182782e-15,0.00622073335807303,0.0,3.322739968942286e-111,0.0,8.151478970123651e-132,0.0,0.0,7.420878485468803e-55,0.9937792666419258,0.0
149,-0.4068136272545091,-0.9833668329750114,13,0.9756227024254237,2.297273685556918e-273,0.0,0.0,1.0834476012012828e-16,0.024377297574576233,0.0,2.4107213201110728e-116,0.0,1.478071869379644e-121,0.0,0.0,2.4364575130988494e-52,0.9756227024254237,0.0
150,-0.4028056112224449,-0.9369437041114956,5,0.7671222708850574,2.830670770032805e-239,0.0,0.0,1.9214375032969142e-13,0.7671222708850574,0.0,1.6080519111135083e-112,0.0,3.3848866916975166e-98,0.0,0.0,1.0818135361536255e-47,0.23287772911475046,0.0
151,-0.3987975951903808,-0.9589822911284296,13,0.9808750728962549,4.5713574655588876e-259,0.0,0.0,4.1078170377485535e-23,0.019124927103745134,0.0,2.2359381588692324e-135,0.0,2.7988943295111776e-114,0.0,0.0,2.1746865916418474e-50,0.9808750728962549,0.0
152,-0.3947895791583167,-0.9461170153441752,13,0.9760542762627807,2.001112991309165e-251,0.0,0.0,1.785495393213384e-26,0.023945723737219142,0.0,4.8061322989732446e-145,0.0,3.1703922140164464e-110,0.0,0.0,2.745506938323983e-49,0.9760542762627807,0.0
153,-0.3907815631262525,-0.9310197069166868,13,0.959554180933931,3.542078452448571e-242,0.0,0.0,1.58387396415483e-29,0.040445819066069,0.0,4.43720877708404e-154,0.0,5.680244020431614e-105,0.0,0.0,5.246377202403659e-48,0.959554180933931,0.0
154,-0.3867735470941884,-0.924460089013172,13,0.9482613120639032,3.3719064333518097e-239,0.0,0.0,1.0458154730606667e-34,0.051738687936096914,0.0,7.015403472030658e-167,0.0,3.088343897790801e-104,0.0,0.0,3.018723467696965e-47,0.9482613120639032,0.0
155,-0.3827655310621243,-0.893329830179772,13,0.8387603849117652,6.850129485022657e-219,0.0,0.0,2.522065431316754e-34,0.16123961508823487,0.0,9.418449518201473e-170,0.0,4.780812152925801e-91,0.0,0.0,2.4878382329749183e-45,0.8387603849117652,0.0
156,-0.3787575150300601,-0.8889221075741693,13,0.7551883102556595,1.7542517368495642e-217,0.0,0.0,1.8251439941890308e-40,0.24481168974434048,0.0,4.1286652816579074e-184,0.0,2.3903926782992897e-91,0.0,0.0,1.2793757138785999e-44,0.7551883102556595,0.0
157,-0.374749498997996,-0.8627697153457277,13,0.5918734376661672,1.5222442530422347e-201,0.0,0.0,2.0511501855521402e-41,0.4081265623338328,0.0,1.9914338549910697e-189,0.0,1.9776126686485253e-81,0.0,0.0,1.706222463655347e-43,0.5918734376661672,0.0
158,-0.3707414829659319,-0.8231205775830529,5,0.5026326970157443,1.4765199654648387e-177,0.0,0.0,1.0887388410097034e-38,0.5026326970157443,0.0,1.4951042677915443e-188,0.0,3.1858415710995387e-66,0.0,0.0,9.17352622825306e-43,0.49736730298425563,0.0
159,-0.3667334669338677,-0.8531441656962708,5,0.9139718505328407,2.6221431699213255e-198,0.0,0.0,1.8348179847925237e-55,0.9139718505328407,0.0,4.123462480431174e-220,0.0,1.30004580299922e-81,0.0,0.0,4.8871336508015605e-42,0.08602814946715935,0.0
160,-0.3627254509018036,-0.7939621766819496,5,0.6807950370647059,5.853119247190267e-163,0.0,0.0,9.98864352520994e-47,0.6807950370647059,0.0,4.461417553445862e-210,0.0,9.299942282215066e-59,0.0,0.0,4.7901287852363364e-42,0.31920496293529405,0.0
161,-0.3587174348697395,-0.7743679822369848,5,0.7231435765046382,6.57319845807596e-153,0.0,0.0,1.732943994736755e-49,0.7231435765046382,0.0,9.176249040942174e-219,0.0,3.053040047231806e-53,0.0,0.0,5.922033845887406e-42,0.2768564234953619,0.0
162,-0.3547094188376753,-0.7872247467152672,5,0.9826216301281471,2.7774066172503705e-162,0.0,0.0,3.800462716521973e-63,0.9826216301281471,0.0,1.8957952916813122e-244,0.0,1.6350061502889746e-60,0.0,0.0,5.659774566620024e-41,0.017378369871852983,0.0
163,-0.3507014028056112,-0.8116545784067059,5,0.9999828737031276,1.8143334649911922e-178,0.0,0.0,1.4732881915441927e-82,0.9999828737031276,0.0,2.5219712651180746e-277,0.0,1.18632033861155e-72,0.0,0.0,1.1460292227485645e-39,1.7126296872403567e-05,0.0
164,-0.3466933867735471,-0.7659274908259485,5,0.9995267015547482,5.088559431464456e-153,0.0,0.0,1.2594093705144047e-76,0.9995267015547482,0.0,1.9257281339212143e-273,0.0,1.6104280887896618e-56,0.0,0.0,2.4935269343142103e-40,0.00047329844525174,0.0
165,-0.342685370741483,-0.7125826519638137,5,0.9540778321914596,1.276548647260559e-124,0.0,0.0,3.1122000273875944e-67,0.9540778321914596,0.0,2.279387930663937e-264,0.0,3.4702775307238476e-39,0.0,0.0,3.618135090125365e-42,0.04592216780854027,0.0
166,-0.3386773547094188,-0.7239277718524525,5,0.9997522840327151,1.41487660708961e-132,0.0,0.0,6.134151354777701e-83,0.9997522840327151,0.0,4.276454002587774e-292,0.0,3.280667471938784e-45,0.0,0.0,7.126605722770978e-41,0.0002477159672849488,0.0
167,-0.3346693386773547,-0.7285991536112879,5,0.9999990714882528,1.1129932745490758e-136,0.0,0.0,4.701228639191241e-97,0.9999990714882528,0.0,7.887329e-317,0.0,7.638474648854899e-49,0.0,0.0,7.899720096573355e-40,9.2851174728634e-07,0.0
168,-0.3306613226452907,-0.7040445911433576,5,0.9999984894160493,5.148816697679563e-125,0.0,0.0,5.318347857701329e-99,0.9999984894160493,0.0,0.0,0.0,2.736160380806277e-42,0.0,0.0,1.4702067247653324e-40,1.5105839505666005e-06,0.0
169,-0.3266533066132265,-0.6626644160836067,5,0.9998308325070743,3.3622321137849345e-105,0.0,0.0,3.5800631560248215e-93,0.9998308325070743,0.0,7.6e-322,0.0,7.2575404857215e-31,0.0,0.0,7.096780304251697e-43,0.00016916749292572995,0.0
170,-0.3226452905811624,-0.6542600640330886,5,0.9999907954910704,1.2460400319978966e-102,0.0,0.0,2.9144031496486764e-102,0.9999907954910704,0.0,0.0,0.0,3.634666612401684e-30,0.0,0.0,8.32115680574913e-43,9.204508929562601e-06,0.0
171,-0.3186372745490983,-0.6558799457994552,5,0.9999999812173546,5.575903041347409e-105,0.0,0.0,1.0562425527281264e-116,0.9999999812173546,0.0,0.0,0.0,1.9757890824149294e-32,0.0,0.0,8.438456047096398e-42,1.8782645459932428e-08,0.0
172,-0.3146292585170341,-0.6445314648538397,5,0.9999999990788915,6.20817654747583e-101,0.0,0.0,2.616547423762254e-125,0.9999999990788915,0.0,0.0,0.0,8.680289003757117e-31,0.0,0.0,6.104895476362473e-42,9.211087159072946e-10,0.0
173,-0.31062124248497,-0.6313093715294593,5,0.9999999999324864,4.3548620731994725e-96,0.0,0.0,3.099360202672298e-133,0.9999999999324864,0.0,0.0,0.0,1.1642131354335822e-28,0.0,0.0,2.6331368170786913e-42,6.751345290705612e-11,0.0
174,-0.3066132264529059,-0.6283856580461548,5,0.9999999999999032,4.3943306061562705e-96,0.0,0.0,4.817771291917446e-147,0.9999999999999032,0.0,0.0,0.0,2.003075163304254e-29,0.0,0.0,1.396757569530443e-41,9.683864508347058e-14,0.0
175,-0.3026052104208417,-0.5642756549979756,5,0.9999994049572511,5.576928616063276e-69,0.0,0.0,3.1452153461451124e-127,0.9999994049572511,0.0,0.0,0.0,1.2125902801004413e-14,0.0,0.0,3.187936710083453e-48,5.950427367028629e-07,0.0
176,-0.2985971943887776,-0.5898562159733612,5,0.9999999999999778,1.6905047067372615e-81,0.0,0.0,1.874511256055082e-157,0.9999999999999778,0.0,0.0,0.0,2.6647758463297723e-22,0.0,0.0,5.979405357304062e-44,2.22067948334465e-14,0.0
177,-0.2945891783567135,-0.5460726520919978,5,0.9999999997344644,1.9288460415072042e-64,0.0,0.0,3.0712458151243604e-148,0.9999999997344644,0.0,0.0,0.0,1.5238308658248476e-13,0.0,0.0,9.792202404249518e-49,2.6538320571382913e-10,0.0
178,-0.2905811623246493,-0.5271733502540481,5,0.99999999974603,2.6013805707521956e-58,0.0,0.0,2.0626777674725868e-153,0.99999999974603,0.0,0.0,0.0,5.6745221106633784e-11,0.0,0.0,1.9354123938475385e-50,1.972246806165746e-10,0.0
179,-0.2865731462925852,-0.524993589725156,5,0.9999999999928728,6.610897396462211e-59,0.0,0.0,5.0238390324834e-169,0.9999999999928728,0.0,0.0,0.0,7.0216762680268855e-12,0.0,0.0,1.0971113072455434e-49,1.0552234580327406e-13,0.0
180,-0.2825651302605211,-0.5411270926967356,5,1.0,1.846117365475051e-66,0.0,0.0,3.825881014145184e-197,1.0,0.0,0.0,0.0,1.9207440715267145e-16,0.0,0.0,5.330490825565587e-46,3.476991509152653e-21,0.0
181,-0.2785571142284569,-0.5121281604955562,5,0.9999999999925409,1.1868232928477817e-56,0.0,0.0,1.3438690512686013e-196,0.9999999999925409,0.0,0.0,0.0,7.459193757890171e-12,0.0,0.0,2.396507406729868e-49,2.303111806677774e-19,0.0
182,-0.2745490981963928,-0.5085664021426873,5,0.9999999999974509,1.5517977123651853e-56,0.0,0.0,4.4250810694060005e-213,0.9999999999974509,0.0,0.0,0.0,2.5491695587209045e-12,0.0,0.0,1.214892544146175e-48,3.4878332037406877e-23,0.0
183,-0.2705410821643287,-0.5142063615417322,5,0.9999999999999796,1.2501956833826621e-59,0.0,0.0,1.2149276983369649e-236,0.9999999999999796,0.0,0.0,0.0,2.0402490162556673e-14,0.0,0.0,2.7957426093360972e-46,1.4025988760820643e-29,0.0
184,-0.2665330661322646,-0.4778635343516504,5,0.9999999956138828,5.1237826952846184e-48,0.0,0.0,6.407413334739766e-231,0.9999999956138828,0.0,0.0,0.0,4.3861174385437435e-09,0.0,0.0,2.4533506244983732e-51,1.0894823686201164e-25,0.0
185,-0.2625250501002004,-0.4963169275619368,5,0.9999999999995621,3.0717806717883042e-55,0.0,0.0,5.290320679196018e-265,0.9999999999995621,0.0,0.0,0.0,4.376804106252823e-13,0.0,0.0,1.912014189434667e-46,5.761394036687397e-36,0.0
186,-0.2585170340681363,-0.4375334265628857,5,0.9999526016358303,3.530170709610782e-37,0.0,0.0,2.8739461529389808e-242,0.9999526016358303,0.0,0.0,0.0,4.7398364169640016e-05,0.0,0.0,2.650600494611493e-56,9.453655961606066e-26,0.0
187,-0.2545090180360722,-0.4592941684591917,5,0.9999999930085961,6.072074552038228e-45,0.0,0.0,4.1059515559079663e-280,0.9999999930085961,0.0,0.0,0.0,6.991404067834068e-09,0.0,0.0,2.0975714717498157e-50,2.1748922421297287e-37,0.0
188,-0.250501002004008,-0.4348558179116174,5,0.9999974922903548,2.0474484659869032e-38,0.0,0.0,4.1426363820793148e-283,0.9999974922903548,0.0,0.0,0.0,2.5077096450426272e-06,0.0,0.0,7.863053794614865e-54,2.5247035198051967e-36,0.0
189,-0.2464929859719439,-0.422251277195758,5,0.9999830723564979,1.1882933008921793e-35,0.0,0.0,1.6931835269862574e-295,0.9999830723564979,0.0,0.0,0.0,1.6927643501954406e-05,0.0,0.0,6.591503502560747e-55,1.0359794467305533e-38,0.0
190,-0.2424849699398797,-0.422292447527138,5,0.9999960928160544,1.7843993585851403e-36,0.0,0.0,1.4506e-318,0.9999960928160544,0.0,0.0,0.0,3.907183945549503e-06,0.0,0.0,3.2929308173736507e-53,3.70621402735971e-45,0.0
191,-0.2384769539078156,-0.3947355300257084,5,0.9991830721223165,7.68272381889704e-30,0.0,0.0,3.83405e-319,0.9991830721223165,0.0,0.0,0.0,0.0008169278776835381,0.0,0.0,9.908316441504373e-58,5.628828123910158e-43,0.0
192,-0.2344689378757515,-0.4054787365126163,5,0.9999774155395019,2.408184189150258e-33,0.0,0.0,0.0,0.9999774155395019,0.0,0.0,0.0,2.2584460498060832e-05,0.0,0.0,1.9178596717440847e-53,2.0431683906499618e-53,0.0
193,-0.2304609218436875,-0.3682206288257802,5,0.9855630692446783,8.331034840125337e-25,0.0,0.0,0.0,0.9855630692446783,0.0,0.0,0.0,0.014436930755321774,0.0,0.0,1.4738881682119235e-60,8.288079936910578e-48,0.0
194,-0.2264529058116233,-0.4023851885914392,5,0.9999920977632605,1.387649253955569e-33,0.0,0.0,0.0,0.9999920977632605,0.0,0.0,0.0,7.902236739457278e-06,0.0,0.0,2.70230525860209e-50,2.174112398365609e-67,0.0
195,-0.2224448897795592,-0.3629085871709878,5,0.9934764391355931,7.072417191109609e-25,0.0,0.0,0.0,0.9934764391355931,0.0,0.0,0.0,0.006523560864406913,0.0,0.0,3.971565079506541e-58,1.319322044462465e-60,0.0
196,-0.2184368737474951,-0.3167782008670077,5,0.5467384787025236,4.597788060770817e-16,0.0,0.0,0.0,0.5467384787025236,0.0,0.0,0.0,0.45326152129747604,0.0,0.0,1.3807428476341751e-68,1.6306736471062825e-51,0.0
197,-0.2144288577154309,-0.3658324824844004,5,0.9983597000835435,2.519208337253218e-26,0.0,0.0,0.0,0.9983597000835435,0.0,0.0,0.0,0.0016402999164565047,0.0,0.0,3.0386872498749314e-53,5.850032228571976e-78,0.0
198,-0.2104208416833668,-0.3497967583517725,5,0.987931088567791,2.417848946242136e-23,0.0,0.0,0.0,0.987931088567791,0.0,0.0,0.0,0.012068911432209003,0.0,0.0,2.3781754922223044e-55,4.429859776576701e-80,0.0
199,-0.2064128256513027,-0.3165250874489674,5,0.7835393610518814,1.604700359446384e-17,0.0,0.0,0.0,0.7835393610518814,0.0,0.0,0.0,0.21646063894811862,0.0,0.0,1.7724308558173219e-62,3.4940888318334923e-75,0.0
200,-0.2024048096192385,-0.3139168316031205,5,0.7536586062466603,2.1186091833357928e-17,0.0,0.0,0.0,0.7536586062466603,0.0,0.0,0.0,0.24634139375333963,0.0,0.0,4.770728285443477e-61,7.409569090631514e-83,0.0
201,-0.1983967935871744,-0.3013433801021173,5,0.579957365058955,1.0905700614233355e-15,0.0,0.0,0.0,0.579957365058955,0.0,0.0,0.0,0.4200426349410438,0.0,0.0,1.467079091067556e-62,1.339558573022177e-86,0.0
202,-0.1943887775551103,-0.2895605011232332,9,0.5769023653890278,3.187420786288476e-14,0.0,0.0,0.0,0.4230976346109404,0.0,0.0,0.0,0.5769023653890278,0.0,0.0,6.670283534403107e-64,8.547807219543531e-91,0.0
203,-0.1903807615230461,-0.2777772775334839,9,0.6961036453023172,7.490140366132737e-13,0.0,0.0,0.0,0.30389635469693377,0.0,0.0,0.0,0.6961036453023172,0.0,0.0,2.761429354659187e-65,4.3267827090278446e-95,0.0
204,-0.186372745490982,-0.259542829531075,9,0.7389745149844339,1.097981565113342e-10,0.0,0.0,0.0,0.2610254849057678,0.0,0.0,0.0,0.7389745149844339,0.0,0.0,1.180002347071458e-68,2.053022805546315e-96,0.0
205,-0.1823647294589179,-0.2649416837310697,9,0.8742030974758517,1.007297367887965e-11,0.0,0.0,0.0,0.12579690251407527,0.0,0.0,0.0,0.8742030974758517,0.0,0.0,8.060047977992875e-65,3.519650474494411e-109,0.0
206,-0.1783567134268537,-0.2694990062424243,9,0.9525060697887655,1.3887903311267567e-12,0.0,0.0,0.0,0.04749393020984565,0.0,0.0,0.0,0.9525060697887655,0.0,0.0,3.131655421526739e-61,3.296069953320191e-122,0.0
207,-0.1743486973947896,-0.242891195934398,9,0.9400610182673415,1.5293999961828112e-09,0.0,0.0,0.0,0.059938980203258566,0.0,0.0,0.0,0.9400610182673415,0.0,0.0,3.281969107944051e-67,1.9269247551099687e-119,0.0
208,-0.1703406813627255,-0.2101453233439461,9,0.6646531290470918,7.420342119832049e-06,0.0,0.0,0.0,0.33533945061078846,0.0,0.0,0.0,0.6646531290470918,0.0,0.0,6.310486474668138e-75,7.920839235456562e-113,0.0
209,-0.1663326653306613,-0.2427258590749108,9,0.9952196622433914,3.664450240099311e-10,0.0,0.0,0.0,0.004780337390163615,0.0,0.0,0.0,0.9952196622433914,0.0,0.0,5.511407559307086e-63,1.921361647652413e-142,0.0
210,-0.1623246492985972,-0.2516223771151051,9,0.9994993210801644,2.0215880806934248e-11,0.0,0.0,0.0,0.000500678899619759,0.0,0.0,0.0,0.9994993210801644,0.0,0.0,4.3659783817332e-58,6.84057741308918e-160,0.0
211,-0.1583166332665331,-0.2021756240264225,9,0.9802877377164958,4.623679262615225e-06,0.0,0.0,0.0,0.019707638604241597,0.0,0.0,0.0,0.9802877377164958,0.0,0.0,6.6232368800254296e-71,5.825195940398737e-143,0.0
212,-0.1543086172344689,-0.2190356013447531,9,0.9996818436744411,2.4534418388631224e-08,0.0,0.0,0.0,0.0003181317911402486,0.0,0.0,0.0,0.9996818436744411,0.0,0.0,8.609163450398093e-64,5.2346958523628353e-166,0.0
213,-0.1503006012024048,-0.2525158586495433,9,0.9999987957191601,6.372745471719309e-12,0.0,0.0,0.0,1.204274467200131e-06,0.0,0.0,0.0,0.9999987957191601,0.0,0.0,3.1477328025336074e-51,1.3688085451958392e-200,0.0
214,-0.1462925851703407,-0.1846707276069106,9,0.9988785919970156,3.007579529562106e-05,0.0,0.0,0.0,0.001091332207688701,0.0,0.0,0.0,0.9988785919970156,0.0,0.0,7.987161455378813e-70,2.135059137182666e-170,0.0
215,-0.1422845691382765,-0.2050030767937417,9,0.9999967099154017,1.1551469908315173e-07,0.0,0.0,0.0,3.17456989931984e-06,0.0,0.0,0.0,0.9999967099154017,0.0,0.0,1.1221998301885928e-61,7.337577653709772e-198,0.0
216,-0.1382765531062124,-0.1889036438965911,9,0.9999934061420365,2.4151852907624444e-06,0.0,0.0,0.0,4.1786726727299724e-06,0.0,0.0,0.0,0.9999934061420365,0.0,0.0,2.055317145816461e-64,3.7202256813123776e-201,0.0
217,-0.1342685370741483,-0.1733674048130855,9,0.9999533007484678,3.993190407386658e-05,0.0,0.0,0.0,6.7673474582022405e-06,0.0,0.0,0.0,0.9999533007484678,0.0,0.0,6.138438322675361e-67,1.0006631385066126e-204,0.0
218,-0.1302605210420842,-0.1692270737479684,9,0.999949826343044,4.9143895873951866e-05,0.0,0.0,0.0,1.0297610819372583e-06,0.0,0.0,0.0,0.999949826343044,0.0,0.0,4.376869854125344e-66,1.3830884618180625e-216,0.0
219,-0.1262525050100201,-0.1519925644119918,9,0.999042015378851,0.0009545793512605637,0.0,0.0,0.0,3.405269888453056e-06,0.0,0.0,0.0,0.999042015378851,0.0,0.0,4.5404122211620986e-69,6.807109434201191e-219,0.0
220,-0.122244488977956,-0.1681487938165436,9,0.9999810163522546,1.898076613125063e-05,0.0,0.0,0.0,2.881614209255251e-09,0.0,0.0,0.0,0.9999810163522546,0.0,0.0,3.120969882559903e-62,7.525564675621288e-247,0.0
