vector_index,x,y_original,cluster_id,max_posterior,posterior_component_1,posterior_component_2,posterior_component_3,posterior_component_4,posterior_component_5,posterior_component_6,posterior_component_7,posterior_component_8,posterior_component_9,posterior_component_10,posterior_component_11,posterior_component_12,posterior_component_13,posterior_component_14
124,-0.5070140280561123,0.059492097329742,12,1.0,1.1948750230168529e-116,1.1885920051652096e-116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
125,-0.5030060120240482,0.0260112634266603,12,1.0,1.6698766514634086e-126,2.007000783255875e-108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
126,-0.498997995991984,0.0189346497804746,12,1.0,9.499521615375574e-128,2.907108795743651e-107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
127,-0.4949899799599199,-0.0448174674141364,12,1.0,1.2102732493582201e-148,8.401627424143375e-92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
128,-0.4909819639278557,-0.0712910549421297,12,1.0,4.279795520798312e-157,4.01530478547639e-86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
129,-0.4869739478957916,-0.0598323567682738,12,1.0,7.1175033273667155e-152,1.2140923377817064e-89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
130,-0.4829659318637275,-0.0983175621254671,12,1.0,5.935003378407069e-165,2.698179796384704e-81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
131,-0.4789579158316633,-0.1627252255924376,12,1.0,1.7790370096471035e-188,1.92032119182906e-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
132,-0.4749498997995992,-0.1675314708436834,12,1.0,2.0419589985684015e-189,2.7237104091233445e-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
133,-0.4709418837675351,-0.1738372084521722,12,1.0,7.767760278617141e-191,1.0618996551356722e-66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
134,-0.4669338677354709,-0.1895139277382651,12,1.0,5.442444746601453e-196,4.264230080171861e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
135,-0.4629258517034068,-0.2444273691414776,12,1.0,1.2539337180526493e-217,9.218497805429895e-54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
136,-0.4589178356713427,-0.3135550296055402,12,1.0,3.5057391962955055e-246,3.264966593444842e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
137,-0.4549098196392785,-0.2690707190381285,12,1.0,6.833864782022854e-226,1.7071292097618178e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
138,-0.4509018036072144,-0.3280296007539965,12,1.0,8.649986209429784e-251,1.5607568762931968e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
139,-0.4468937875751503,-0.3678654228408169,12,1.0,8.113168607985888e-268,1.8807508720243991e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
140,-0.4428857715430861,-0.407852927587721,12,1.0,2.141907430367903e-285,1.0765845486021803e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
141,-0.438877755511022,-0.358391834658208,12,1.0,3.965545253971572e-261,1.6977586536157672e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
142,-0.434869739478958,-0.3953265457094106,12,1.0,2.444074175843009e-277,2.3880466444061736e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
143,-0.4308617234468939,-0.425387135460361,12,1.0,1.308186286546959e-290,1.653113777336202e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
144,-0.4268537074148297,-0.4158017341970149,12,1.0,1.7600138436734226e-284,2.3864069905370584e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
145,-0.4228456913827656,-0.4532626413515677,12,1.0,1.0124003875806914e-301,9.833709917943902e-26,4.809259442243463e-302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
146,-0.4188376753507015,-0.4558145255109567,12,1.0,1.8137782356602212e-301,9.151433970603991e-26,3.8885310641248365e-292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
147,-0.4148296593186373,-0.5378170702187047,12,0.9999999999999998,0.0,2.5474741119166e-16,2.9390606049642006e-244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0
148,-0.4108216432865732,-0.5321518122872173,12,1.0,0.0,1.5512730447914384e-17,1.5320403571297362e-239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
149,-0.4068136272545091,-0.5849564776117954,12,0.9999999999977646,0.0,2.235448192643402e-12,2.9433887853478745e-209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999977646,0.0,0.0
150,-0.4028056112224449,-0.5780208187042672,12,0.9999999999998674,0.0,1.3266126960500735e-13,1.6873710477683183e-205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999998674,0.0,0.0
151,-0.3987975951903808,-0.5988528053628521,12,0.9999999999949656,0.0,5.034524217703844e-12,1.5481651496245748e-190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999949656,0.0,0.0
152,-0.3947895791583167,-0.6014189192529666,12,0.9999999999955347,0.0,4.465292518744653e-12,4.449517122312062e-183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999955347,0.0,0.0
153,-0.3907815631262525,-0.6327212776316106,12,0.9999999991035604,0.0,8.964396955850668e-10,1.5570318614505588e-165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999991035604,0.0,0.0
154,-0.3867735470941884,-0.640443954248091,12,0.9999999977095353,0.0,2.2904646818585025e-09,6.302357719393327e-157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999977095353,0.0,0.0
155,-0.3827655310621243,-0.6577087883879461,12,0.999999972015921,0.0,2.7984079020279378e-08,1.4436715552816398e-145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999972015921,0.0,0.0
156,-0.3787575150300601,-0.6471185001632569,12,0.9999999914678843,0.0,8.53211564788131e-09,6.424560150458737e-143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999914678843,0.0,0.0
157,-0.374749498997996,-0.7145247846027755,12,0.9999633990107489,0.0,3.6600989250956056e-05,1.1464293574248996e-118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999633990107489,0.0,0.0
158,-0.3707414829659319,-0.7445919624981291,12,0.9992260330160262,0.0,0.0007739669839738145,2.034206375489644e-106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992260330160262,0.0,0.0
159,-0.3667334669338677,-0.7379422412558893,12,0.9995466798311001,0.0,0.00045332016889987066,1.8321245009380143e-103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995466798311001,0.0,0.0
160,-0.3627254509018036,-0.7755308280313703,12,0.9902809665991572,0.0,0.009719033400842784,3.8082734752633203e-91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9902809665991572,0.0,0.0
161,-0.3587174348697395,-0.7459856943994252,12,0.9967310236883551,0.0,0.0032689763116449944,1.3335583406457973e-92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967310236883551,0.0,0.0
162,-0.3547094188376753,-0.7969370861134236,12,0.9363922387221447,0.0,0.06360776127785535,1.7374762675434823e-79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9363922387221447,0.0,0.0
163,-0.3507014028056112,-0.8177302783986443,12,0.8014564011199856,0.0,0.19854359888001438,9.134636127481241e-73,0.0,0.0,0.0,2.5036642252029974e-296,0.0,0.0,0.0,0.0,0.8014564011199856,0.0,0.0
164,-0.3466933867735471,-0.8304796963773526,12,0.5906375879062071,0.0,0.40936241209379287,8.162685042647325e-68,0.0,0.0,0.0,1.0384061627653977e-273,0.0,0.0,0.0,0.0,0.5906375879062071,0.0,0.0
165,-0.342685370741483,-0.8207989889745839,2,0.7279536139949276,0.0,0.7279536139949276,8.466846090677429e-66,0.0,0.0,0.0,3.3278914223538014e-269,0.0,0.0,0.0,0.0,0.27204638600507236,0.0,0.0
166,-0.3386773547094188,-0.8519066067339766,2,0.8667194141975146,0.0,0.8667194141975146,7.651340671177212e-60,0.0,0.0,0.0,2.413753243448465e-234,0.0,0.0,0.0,0.0,0.13328058580248536,0.0,0.0
167,-0.3346693386773547,-0.8746310926571464,2,0.9297349299608659,0.0,0.9297349299608659,1.494933520870066e-55,0.0,0.0,0.0,1.5047568140333723e-207,0.0,0.0,0.0,0.0,0.07026507003913417,0.0,0.0
168,-0.3306613226452907,-0.8409902933994119,2,0.998487057928076,0.0,0.998487057928076,5.496583503538623e-56,0.0,0.0,0.0,1.764539636432215e-220,0.0,0.0,0.0,0.0,0.0015129420719239438,0.0,0.0
169,-0.3266533066132265,-0.9033658637015032,2,0.987768261979515,0.0,0.987768261979515,5.988112694871373e-50,0.0,0.0,0.0,4.943682789135553e-169,0.0,0.0,0.0,0.0,0.012231738020485007,0.0,0.0
170,-0.3226452905811624,-0.8969142651112648,2,0.999249491689139,0.0,0.999249491689139,9.59726866934631e-49,0.0,0.0,0.0,7.315886912366107e-164,0.0,0.0,0.0,0.0,0.0007505083108609121,0.0,0.0
171,-0.3186372745490983,-0.8953933491639905,2,0.9999595242243116,0.0,0.9999595242243116,2.2820412909556446e-47,0.0,0.0,0.0,8.935997981736917e-156,0.0,0.0,0.0,0.0,4.047577568839627e-05,0.0,0.0
172,-0.3146292585170341,-0.9513039682256326,2,0.9981109132170826,0.0,0.9981109132170826,6.318599705817997e-45,0.0,0.0,0.0,5.851017465666578e-116,0.0,0.0,0.0,0.0,0.0018890867829173138,0.0,0.0
173,-0.31062124248497,-0.918727265675013,2,0.9999987955578814,0.0,0.9999987955578814,1.560507950620773e-44,0.0,0.0,0.0,1.2663398506430317e-125,0.0,0.0,0.0,0.0,1.204442118525232e-06,0.0,0.0
174,-0.3066132264529059,-0.95850113186011,2,0.9999833170660913,0.0,0.9999833170660913,8.059822613393787e-44,0.0,0.0,0.0,1.0107581181110412e-97,0.0,0.0,0.0,0.0,1.6682933908675878e-05,0.0,0.0
175,-0.3026052104208417,-0.929415368771244,2,0.9999999969368782,0.0,0.9999999969368782,4.3752406799024715e-43,0.0,0.0,0.0,7.423320619628481e-105,0.0,0.0,0.0,0.0,3.06312181253444e-09,0.0,0.0
176,-0.2985971943887776,-0.9729962614601634,2,0.9999998365936522,0.0,0.9999998365936522,9.963970306326762e-44,0.0,0.0,0.0,7.60729015164839e-78,0.0,0.0,0.0,0.0,1.6340634767187e-07,0.0,0.0
177,-0.2945891783567135,-0.9471552560064072,2,0.9999999999880804,0.0,0.9999999999880804,7.92136153371097e-43,0.0,0.0,0.0,7.519379021728513e-83,0.0,0.0,0.0,0.0,1.1919518273188909e-11,0.0,0.0
178,-0.2905811623246493,-0.9455519406688904,2,0.9999999999999447,0.0,0.9999999999999447,1.0699924462461674e-42,0.0,0.0,0.0,3.3546665146302325e-77,0.0,0.0,0.0,0.0,5.5378517699681324e-14,0.0,0.0
179,-0.2865731462925852,-0.9564841845787482,2,0.9999999999999967,0.0,0.9999999999999967,2.3441529906378925e-43,0.0,0.0,0.0,1.0011105171632305e-66,0.0,0.0,0.0,0.0,3.3229539118368237e-15,0.0,0.0
180,-0.2825651302605211,-0.9741134099347826,2,0.9999999999999989,0.0,0.9999999999999989,7.472766117814165e-45,0.0,0.0,0.0,1.40273617749002e-54,0.0,0.0,0.0,0.0,1.046738852987295e-15,0.0,0.0
181,-0.2785571142284569,-0.9885716628257224,2,0.9999999999999998,0.0,0.9999999999999998,1.2612055723321457e-46,0.0,0.0,0.0,1.1890046422954881e-44,0.0,0.0,0.0,0.0,1.5764528696890013e-16,0.0,0.0
182,-0.2745490981963928,-0.999655962132811,2,1.0,0.0,1.0,1.5700368830272104e-48,0.0,0.0,0.0,1.0523108623289889e-36,5.640007233623016e-296,0.0,0.0,0.0,9.184811980101793e-18,0.0,0.0
183,-0.2705410821643287,-0.9622621770088624,2,1.0,0.0,1.0,8.492991467395177e-46,0.0,0.0,0.0,9.731562293645804e-44,3.9418249214512417e-308,0.0,0.0,0.0,1.5021526578988797e-25,0.0,0.0
184,-0.2665330661322646,-1.0085991944149728,2,1.0,0.0,1.0,7.084660716347264e-52,0.0,0.0,0.0,2.021898481854028e-26,6.72070209137168e-247,0.0,0.0,0.0,3.3969695953460454e-22,0.0,0.0
185,-0.2625250501002004,-1.017646293832275,2,1.0,0.0,1.0,1.8119912958678034e-54,0.0,0.0,0.0,7.154365427105836e-21,2.0012530251479454e-220,0.0,0.0,0.0,6.352004132819628e-24,0.0,0.0
186,-0.2585170340681363,-0.98526108335299,2,1.0,0.0,1.0,1.0960439826253688e-51,0.0,0.0,0.0,4.3768858239216205e-25,4.437967882945761e-227,0.0,0.0,0.0,3.508937106607407e-32,0.0,0.0
187,-0.2545090180360722,-1.0155214402427173,2,0.9999999999999982,0.0,0.9999999999999982,1.489829200946161e-57,0.0,0.0,0.0,1.81854531344864e-15,2.7021135658715353e-186,0.0,0.0,0.0,7.375637560341665e-31,0.0,0.0
188,-0.250501002004008,-1.0189963153526287,2,0.9999999999972713,0.0,0.9999999999972713,5.633846957409341e-60,0.0,0.0,0.0,2.728775782751213e-12,3.371312614767844e-167,0.0,0.0,0.0,7.259460473803576e-34,0.0,0.0
189,-0.2464929859719439,-1.0286293196280765,2,0.9999999866497596,0.0,0.9999999866497596,1.1890067916341373e-63,0.0,0.0,0.0,1.3350240389959722e-08,3.393530612962522e-145,0.0,0.0,0.0,6.405245064145383e-36,0.0,0.0
190,-0.2424849699398797,-1.0085436187214607,2,0.9999999980731624,0.0,0.9999999980731624,2.8009271631261456e-62,0.0,0.0,0.0,1.926837489360499e-09,8.147062459248195e-143,0.0,0.0,0.0,1.564983336617529e-43,0.0,0.0
191,-0.2384769539078156,-0.9990344613885054,2,0.9999999888728727,0.0,0.9999999888728727,1.1359512324778405e-62,0.0,0.0,0.0,1.112712730068902e-08,7.352059669216272e-134,0.0,0.0,0.0,1.3372314005605011e-49,0.0,0.0
192,-0.2344689378757515,-0.9903805713358248,2,0.9999999116995665,0.0,0.9999999116995665,3.4983774251033247e-63,0.0,0.0,0.0,8.830043342660891e-08,1.22591855435423e-124,0.0,0.0,0.0,7.816130222413865e-56,0.0,0.0
193,-0.2304609218436875,-0.9734473876505094,2,0.9999999141731354,0.0,0.9999999141731354,5.393576259593704e-62,0.0,0.0,0.0,8.582686456964104e-08,3.010237793276464e-120,0.0,0.0,0.0,4.044415115345908e-64,0.0,0.0
194,-0.2264529058116233,-0.97853727828827,2,0.9999795020109038,0.0,0.9999795020109038,2.9241171018524178e-65,0.0,0.0,0.0,2.049798909622013e-05,3.688464197472226e-104,0.0,0.0,0.0,4.339902243561726e-68,0.0,0.0
195,-0.2224448897795592,-0.9888671779902451,2,0.9962116684772863,0.0,0.9962116684772863,6.274614986146927e-70,0.0,0.0,0.0,0.0037883315227137133,9.401390649475043e-87,0.0,0.0,0.0,5.231813859268516e-71,0.0,0.0
196,-0.2184368737474951,-0.984363469371388,2,0.9707457905333635,0.0,0.9707457905333635,1.746694520240214e-71,0.0,0.0,0.0,0.029254209466636552,2.13450330670207e-77,0.0,0.0,0.0,2.1156772634500564e-77,0.0,0.0
197,-0.2144288577154309,-0.9649245030523826,2,0.9552246152060835,0.0,0.9552246152060835,1.7362598553128987e-69,0.0,0.0,0.0,0.044775384793916524,8.598149438033847e-75,0.0,0.0,0.0,1.2926830178910231e-87,0.0,0.0
198,-0.2104208416833668,-0.9437859633072266,2,0.918762206182917,0.0,0.918762206182917,6.689358048951751e-67,0.0,0.0,0.0,0.08123779381708296,9.947799669544347e-73,0.0,0.0,0.0,9.442288623867372e-99,0.0,0.0
199,-0.2064128256513027,-0.9602061496159646,7,0.7669551465729124,0.0,0.23304485342708756,3.254711996360531e-74,0.0,0.0,0.0,0.7669551465729124,1.0613993496811447e-56,0.0,0.0,0.0,1.976245011328287e-101,0.0,0.0
200,-0.2024048096192385,-0.9649995957726516,7,0.9345585320199866,0.0,0.06544146798001332,7.426265779297559e-79,0.0,0.0,0.0,0.9345585320199866,1.656750961343435e-46,0.0,0.0,0.0,4.664511016460574e-107,0.0,0.0
201,-0.1983967935871744,-0.9677528341400056,7,0.9625033350165769,0.0,0.03749666498342303,7.651849214440543e-83,0.0,0.0,0.0,0.9625033350165769,1.0024348166388148e-37,0.0,0.0,0.0,4.797972642264204e-113,0.0,0.0
202,-0.1943887775551103,-0.9684770417917632,7,0.962616153120485,0.0,0.03738384687951512,3.4981935306660555e-86,0.0,0.0,0.0,0.962616153120485,3.408033665356516e-30,0.0,0.0,0.0,1.665953679117329e-119,0.0,0.0
203,-0.1903807615230461,-0.917329130210656,7,0.9997358882364352,0.0,0.0002641117635646923,1.44424852543909e-76,0.0,0.0,0.0,0.9997358882364352,3.3532069812470576e-38,0.0,0.0,0.0,4.982399283961148e-143,0.0,0.0
204,-0.186372745490982,-0.909586360749062,7,0.9999589453601139,0.0,4.105463988609443e-05,6.034116399081242e-78,0.0,0.0,0.0,0.9999589453601139,2.449237223639296e-33,0.0,0.0,0.0,1.6127681104931063e-153,0.0,0.0
205,-0.1823647294589179,-0.8995059186374575,7,0.9999950139706957,0.0,4.986029304166739e-06,1.057742388186207e-78,0.0,0.0,0.0,0.9999950139706957,2.116579967986458e-29,0.0,0.0,0.0,3.972881946911478e-165,0.0,0.0
206,-0.1783567134268537,-0.9029558866985212,7,0.9999961225517595,0.0,3.877448240270076e-06,7.665294490155973e-83,0.0,0.0,0.0,0.9999961225517595,2.474414418369453e-22,0.0,0.0,0.0,4.1178098876095307e-172,0.0,0.0
207,-0.1743486973947896,-0.8610025289492466,7,0.9999999957001373,0.0,4.299862673211321e-09,1.9111014475772261e-75,0.0,0.0,0.0,0.9999999957001373,1.2915604285216416e-26,0.0,0.0,0.0,2.076919720289431e-196,0.0,0.0
208,-0.1703406813627255,-0.8870182661593027,7,0.9999998478193102,0.0,1.5218068582843308e-07,2.902650490815013e-85,0.0,0.0,0.0,0.9999998478193102,3.998862037230201e-15,0.0,0.0,0.0,4.643068969210953e-195,0.0,0.0
209,-0.1663326653306613,-0.8458688166409785,7,0.999999999970349,0.0,2.9650914540616084e-11,2.769629188956036e-78,0.0,0.0,0.0,0.999999999970349,7.227775603541109e-19,0.0,0.0,0.0,5.420302138896503e-221,0.0,0.0
210,-0.1623246492985972,-0.8528388363547975,7,0.9999999999376912,0.0,6.107296083211074e-11,2.8511786439416673e-83,0.0,0.0,0.0,0.9999999999376912,1.235928982216883e-12,0.0,0.0,0.0,2.0080866967133584e-227,0.0,0.0
211,-0.1583166332665331,-0.8507804298582372,7,0.9999999909346691,0.0,3.525655113934987e-11,7.014484142010904e-86,0.0,0.0,0.0,0.9999999909346691,9.03007432758526e-09,0.0,0.0,0.0,1.270099632788844e-237,0.0,0.0
212,-0.1543086172344689,-0.8127804333152201,7,0.9999999999759179,0.0,1.4811412305383745e-15,8.7649466970053e-80,0.0,0.0,0.0,0.9999999999759179,2.4080373269419118e-11,0.0,0.0,0.0,6.507030105810794e-265,0.0,0.0
213,-0.1503006012024048,-0.801932997770567,7,0.9999999969454274,0.0,4.2295684836507356e-17,2.548656340078783e-80,0.0,0.0,0.0,0.9999999969454274,3.054572598521514e-09,0.0,0.0,0.0,2.55811971139693e-280,0.0,0.0
214,-0.1462925851703407,-0.7879672000536818,7,0.9999999153285777,0.0,4.354979492957556e-19,4.472494146610189e-80,0.0,0.0,0.0,0.9999999153285777,8.46714223529476e-08,0.0,0.0,0.0,1.115006122695707e-297,0.0,0.0
215,-0.1422845691382765,-0.7779578007256581,7,0.9999945243398124,0.0,1.1224180835479346e-20,8.147509377396634e-81,0.0,0.0,0.0,0.9999945243398124,5.475660187559033e-06,0.0,0.0,0.0,1.4957153238e-313,0.0,0.0
216,-0.1382765531062124,-0.764323567737323,7,0.9999216749654386,0.0,8.114315620638144e-23,1.180862378042544e-80,0.0,0.0,0.0,0.9999216749654386,7.832503456122723e-05,0.0,0.0,0.0,0.0,0.0,0.0
217,-0.1342685370741483,-0.6992963838775105,7,0.9999999962795151,0.0,2.1472380727909953e-31,6.22037108621308e-67,0.0,0.0,0.0,0.9999999962795151,3.7204849211273135e-09,0.0,0.0,0.0,0.0,0.0,0.0
218,-0.1302605210420842,-0.7064030539162222,7,0.9999887639465824,0.0,1.0851006437695489e-31,1.8810557689510424e-72,0.0,0.0,0.0,0.9999887639465824,1.1236053417734485e-05,0.0,0.0,0.0,0.0,0.0,0.0
219,-0.1262525050100201,-0.6981930226505181,7,0.9995980874555802,0.0,1.2165138205387511e-33,9.877152475811773e-74,0.0,0.0,0.0,0.9995980874555802,0.00040191254441982594,0.0,0.0,0.0,0.0,0.0,0.0
220,-0.122244488977956,-0.6925230205598535,7,0.9896339402634151,1.1433e-320,3.2161995804168103e-35,1.1804393586896003e-75,0.0,0.0,0.0,0.9896339402634151,0.010366059736584912,0.0,0.0,0.0,0.0,0.0,0.0
221,-0.1182364729458919,-0.656284717722242,7,0.9964493269233478,8.97361693209187e-302,2.1501501626088554e-41,1.7213402690215467e-69,0.0,0.0,0.0,0.9964493269233478,0.003550673076652212,0.0,0.0,0.0,0.0,0.0,0.0
222,-0.1142284569138277,-0.6473078638455666,7,0.9653953462147172,1.4936147019514338e-296,8.597243229184053e-44,1.3077342499585858e-70,0.0,0.0,0.0,0.9653953462147172,0.03460465378528271,0.0,0.0,0.0,0.0,0.0,0.0
223,-0.1102204408817636,-0.6379664984060349,7,0.841626241933487,3.0647282568497496e-291,2.5586694827383164e-46,1.1558585116830514e-71,0.0,0.0,0.0,0.841626241933487,0.15837375806651308,0.0,0.0,0.0,0.0,0.0,0.0
224,-0.1062124248496995,-0.6249798118068846,7,0.6680451287178348,2.5216551976303313e-284,1.5398576184974001e-49,8.866438047814881e-72,0.0,0.0,0.0,0.6680451287178348,0.33195487128216516,0.0,0.0,0.0,0.0,0.0,0.0
225,-0.1022044088176353,-0.6005523197207729,7,0.5061941353010866,2.7333169001933463e-272,7.627408469072224e-55,7.907413321350046e-69,0.0,0.0,0.0,0.5061941353010866,0.49380586469891324,0.0,0.0,0.0,0.0,0.0,0.0
226,-0.0981963927855712,-0.6419881181468595,7,0.8715618680975955,5.105347219824831e-289,3.072513433941874e-47,1.6588435225409467e-82,0.0,0.0,0.0,0.8715618680975955,0.1284381319024045,0.0,0.0,0.0,0.0,0.0,0.0
227,-0.0941883767535071,-0.5536463077340007,8,0.8913139034944868,3.073081637210587e-250,4.760584327692454e-66,1.0841536113527904e-63,0.0,0.0,0.0,0.10868609650551322,0.8913139034944868,0.0,0.0,0.0,0.0,0.0,0.0
228,-0.0901803607214429,-0.5465527983522946,8,0.8857845439205984,1.222097484807204e-246,9.167664789838074e-69,2.2673907462433142e-65,0.0,0.0,0.0,0.11421545607940163,0.8857845439205984,0.0,0.0,0.0,0.0,0.0,0.0
229,-0.0861723446893788,-0.4835144250090733,8,0.9995966565918216,5.625439047746284e-220,3.3939408144566076e-83,5.822033504387355e-53,0.0,0.0,0.0,0.00040334340817837084,0.9995966565918216,0.0,0.0,0.0,0.0,0.0,0.0
230,-0.0821643286573147,-0.4932386685017133,8,0.9966280951913328,6.546517348295755e-224,5.768331930653102e-83,4.9106271754460626e-59,0.0,0.0,0.0,0.0033719048086671703,0.9966280951913328,0.0,0.0,0.0,0.0,0.0,0.0
231,-0.0781563126252505,-0.4953495079512464,8,0.9524415710571389,1.130010889640704e-223,2.7908408502447736e-83,2.374769277360495e-62,0.0,0.0,0.0,0.04755842894286105,0.9524415710571389,0.0,0.0,0.0,0.0,0.0,0.0
232,-0.0741482965931864,-0.4502134834789193,8,0.9998672583512409,1.3483422939093597e-206,6.1745315487242145e-96,2.37383404060736e-55,0.0,0.0,0.0,0.000132741648759046,0.9998672583512409,0.0,0.0,0.0,0.0,0.0,0.0
233,-0.0701402805611223,-0.4474990702638683,8,0.9982028037303803,1.2284303705696201e-204,1.7039237528798354e-97,2.1329254113224243e-57,0.0,0.0,0.0,0.0017971962696197274,0.9982028037303803,0.0,0.0,0.0,0.0,0.0,0.0
234,-0.0661322645290581,-0.3941987525358598,8,0.9999998950424607,4.481037483357248e-186,2.0773652295657735e-113,5.170353675349452e-49,0.0,0.0,0.0,1.0495753947026907e-07,0.9999998950424607,0.0,0.0,0.0,0.0,0.0,0.0
235,-0.062124248496994,-0.3746822183119189,8,0.9999999842253878,3.0620059051123256e-179,2.7628979997772254e-120,9.46255701907848e-48,0.0,0.0,0.0,1.5774612022944702e-08,0.9999999842253878,0.0,0.0,0.0,0.0,0.0,0.0
236,-0.0581162324649299,-0.3379373408620071,8,0.9999999999892204,3.2242283178210543e-167,2.4012903900741565e-132,6.008357499764756e-43,0.0,0.0,0.0,1.0779544222257067e-11,0.9999999999892204,0.0,0.0,0.0,0.0,0.0,0.0
237,-0.0541082164328657,-0.3492782840358523,8,0.9999999625400435,4.455769217729801e-170,3.568509823235622e-130,1.086056514085848e-47,0.0,0.0,0.0,3.745995647216902e-08,0.9999999625400435,0.0,0.0,0.0,0.0,0.0,0.0
238,-0.0501002004008016,-0.308935535129468,8,0.999999999996751,4.679530685072641e-158,2.757735027271468e-144,1.4289076129010855e-42,0.0,0.0,0.0,3.248973589378228e-12,0.999999999996751,0.0,0.0,0.0,0.0,0.0,0.0
239,-0.0460921843687375,-0.3128748373530884,8,0.9999999952881319,4.158199483428855e-158,8.767044202553254e-144,2.958526023224911e-45,0.0,0.0,0.0,4.711868188177504e-09,0.9999999952881319,0.0,0.0,0.0,0.0,0.0,0.0
240,-0.0420841683366733,-0.2473221116521126,8,1.0,8.259149475056554e-141,1.8123049881142894e-167,4.588770000006972e-36,0.0,0.0,0.0,2.713879357809177e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0
241,-0.0380761523046092,-0.2265864517450705,8,1.0,1.7931550757902684e-135,3.13785419094644e-176,8.921716280509172e-35,0.0,0.0,0.0,8.721885138187005e-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0
242,-0.0340681362725451,-0.2025093710789987,8,1.0,1.3274064466536156e-129,2.2244353022761075e-186,6.371455749361238e-33,0.0,0.0,0.0,5.178587253425901e-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0
243,-0.0300601202404809,-0.1877199762614411,8,1.0,3.883952123231913e-126,2.0870307823920031e-193,1.2125960316486511e-32,0.0,0.0,0.0,2.5683344028176764e-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0
244,-0.0260521042084168,-0.15466472029368,8,1.0,5.529868343333075e-119,2.0383768376210654e-207,2.01921091103871e-29,0.0,0.0,0.0,9.302742203349982e-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0
