vector_index,x,y_original,cluster_id,max_posterior,posterior_component_1,posterior_component_2,posterior_component_3,posterior_component_4,posterior_component_5,posterior_component_6,posterior_component_7
146,0.7575757575757576,2.620640141405759,1,0.9999999998831071,0.9999999998831071,4.126673624597304e-233,9.18184005128521e-14,1.16801030547828e-10,8.226393781871058e-31,7.439249022911484e-81,0.0
147,0.7696969696969698,2.4499623922963227,1,0.9999999962066162,0.9999999962066162,7.479625789365567e-207,1.0489189050162309e-14,3.79337337010475e-09,9.208148121104242e-28,7.45559997413699e-69,0.0
148,0.7818181818181817,2.500907440911865,1,0.9999999990153908,0.9999999990153908,1.714900758823266e-197,7.423606353343698e-15,9.846017664949865e-10,8.019178840586794e-29,3.662369959018919e-74,0.0
149,0.793939393939394,2.677005382769623,1,0.999999999969625,0.999999999969625,1.5181756683689624e-197,1.7665213592098582e-14,3.0357288823199894e-11,5.788772660319258e-32,8.147614433493317e-90,0.0
150,0.8060606060606061,2.5647895468938167,1,0.9999999997537484,0.9999999997537484,1.4971932970994587e-177,2.9815294133807887e-15,2.4624862903866496e-10,4.90804604357136e-30,5.403662763526783e-82,0.0
151,0.8181818181818181,2.514648997890492,1,0.9999999977345331,0.9999999977345331,3.235791420627329e-162,1.1311003391202116e-15,2.2654657027910537e-09,1.2531573566418092e-28,8.340413645440783e-79,0.0
152,0.8303030303030303,2.703213779615186,1,0.9999999999878996,0.9999999999878996,3.4170972374173407e-165,2.368478071329631e-15,1.2098105434455787e-11,1.1781123483296122e-32,9.39023490315218e-97,0.0
153,0.8424242424242425,2.641071009627207,1,0.9999999999459008,0.9999999999459008,1.597844936400666e-150,6.498202007577432e-16,5.409849169720858e-11,1.9237752264941879e-31,9.090407011654475e-93,0.0
154,0.8545454545454545,2.852274170715581,1,0.999999999998054,0.999999999998054,2.84299153143254e-155,2.9011258070942583e-15,1.9430525801844924e-12,6.877903916308645e-35,4.266463367608302e-113,0.0
155,0.8666666666666667,2.75702809765241,1,0.9999999999961945,0.9999999999961945,5.296566068162502e-140,4.168016955152398e-16,3.805051448419567e-12,1.0354889331736913e-33,2.0084209984568076e-106,0.0
156,0.8787878787878789,2.770396500507091,1,0.9999999999971239,0.9999999999971239,1.8360915978698538e-132,2.2157626261528958e-16,2.8758914855738375e-12,5.634379526348095e-34,2.4588948683241417e-109,0.0
157,0.8909090909090909,2.7522786704889213,1,0.9999999999949616,0.9999999999949616,2.6379752282352824e-123,8.826035153330989e-17,5.038362145803028e-12,1.4092317153777398e-33,2.982362076466535e-109,0.0
158,0.9030303030303032,2.933327432774764,1,0.9999999999997624,0.9999999999997624,4.298029817821284e-128,3.005225425642073e-16,2.3749651851161144e-13,1.1923949100198243e-36,2.594484979157891e-128,0.0
159,0.915151515151515,2.858987387094216,1,0.9999999999995575,0.9999999999995575,1.1606164547547711e-116,5.312331740185967e-17,4.425009654225329e-13,1.1069902445819143e-35,3.987413958894326e-123,0.0
160,0.9272727272727272,2.821865493092958,1,0.9999999999987961,0.9999999999987961,5.135436614319259e-108,1.7004764027108585e-17,1.2039789239474495e-12,6.557006134331226e-35,3.487039054246875e-121,0.0
161,0.9393939393939394,2.815261182259443,1,0.9999999999980433,0.9999999999980433,5.389551115508445e-102,7.582637493618937e-18,1.9567593320829826e-12,1.1850352686970722e-34,3.318399489165035e-122,0.0
162,0.9515151515151514,2.8971524586651656,1,0.9999999999997997,0.9999999999997997,1.026725136121008e-102,7.316639087948204e-18,2.003801350826728e-13,1.908611660278644e-36,1.4446646497674704e-132,0.0
163,0.9636363636363636,2.849060980300343,1,0.9999999999988103,0.9999999999988103,5.105851684941607e-95,2.219778991842379e-18,1.1896793362112317e-12,3.1615854379332044e-35,3.106271021978597e-129,0.0
164,0.9757575757575758,3.033825346849467,1,0.9999999999999876,0.9999999999999876,1.4027535288386205e-103,6.71992050194045e-18,1.245678589229013e-14,5.090274924977051e-39,5.989949977460163e-151,0.0
165,0.9878787878787878,2.8310902114356367,1,0.9999999999924478,0.9999999999924478,1.2100680769930087e-86,4.54822152339172e-19,7.552075257216634e-12,2.760197354972242e-34,1.3340217412049097e-130,0.0
166,1.0,2.9888388777333543,1,0.9999999999999734,0.9999999999999734,4.681251928113286e-95,7.482926761466477e-19,2.661174322155605e-14,2.758274295567795e-38,2.8801046986431294e-150,0.0
167,0.7071067811865476,-0.6582960975795127,7,0.883318197380162,0.0,2.644214031606056e-156,7.87375445390394e-310,2.6337712288310025e-05,0.11665546490754958,2.6953295780847525e-38,0.883318197380162
168,0.7138062780276406,-0.672973646149979,7,0.9149510642249948,0.0,7.408976022026832e-149,1.73567388e-315,1.5772319909998947e-05,0.0850331634550952,1.2904558811588044e-38,0.9149510642249948
169,0.7204410831113777,-0.7508987845641002,7,0.9235107414404852,0.0,3.03033635959076e-141,0.0,5.4178240671008784e-06,0.0764838407354477,2.1447080992344376e-42,0.9235107414404852
170,0.7270105951300738,-0.6338055442732895,7,0.9245174684458187,0.0,5.814590279563161e-135,1.64928175505e-313,2.1921964410609097e-05,0.07546060958977065,2.2697048595709136e-35,0.9245174684458187
171,0.7335142186935081,-0.7505572575178171,7,0.9286960824310828,0.0,1.1382940664318275e-127,0.0,4.898310230637954e-06,0.07129901925868648,3.6655522785916976e-41,0.9286960824310828
172,0.7399513643828839,-0.6744511462209972,7,0.9531457817676746,0.0,9.91958888332125e-122,0.0,7.987567399825348e-06,0.04684623066492549,1.3815196961390849e-36,0.9531457817676746
173,0.746321448804247,-0.6134383524639395,7,0.9500482082112238,0.0,9.33764759973958e-116,9.713706e-318,1.7812860024195317e-05,0.04993397892875194,7.8022184225098e-33,0.9500482082112238
174,0.7526238946413588,-0.6214176388254821,7,0.959226173414487,0.0,8.95663154534588e-110,5.83e-322,1.2965623922664957e-05,0.04076086096159035,8.453520326513004e-33,0.959226173414487
175,0.758858130708017,-0.7052590901440391,7,0.9540822548883294,0.0,1.2472142101725323e-103,0.0,5.1146259586737966e-06,0.04591263048571188,1.4312263634071933e-36,0.9540822548883294
176,0.7650235919998232,-0.5482026930837063,7,0.9480914412484419,0.0,1.3131471834414058e-98,5.66674562703e-313,4.012660019022837e-05,0.05186843215136788,4.150933126336278e-28,0.9480914412484419
177,0.7711197197453876,-0.6297546084002456,7,0.9708432150921796,0.0,3.67530266805609e-93,0.0,7.987397673491693e-06,0.029148797510146884,7.664358817836358e-32,0.9708432150921796
178,0.7771459614569709,-0.5698807581747053,7,0.9695886961352627,0.0,3.429502203527403e-88,2.4e-322,1.7378870668467565e-05,0.030393924994068896,1.9529732106883546e-28,0.9695886961352627
179,0.7831017709805553,-0.4995654925854624,7,0.9475523615302733,0.0,2.9258285989785934e-83,3.9917664158046e-311,7.221387739975076e-05,0.05237542459232693,1.6009795683997653e-24,0.9475523615302733
180,0.7889866085453427,-0.5250087495128223,7,0.9679484018599426,0.0,1.3437226514004497e-78,1.343503e-318,3.146668592428683e-05,0.03202013145413314,1.8670421182140415e-25,0.9679484018599426
181,0.7947999408126729,-0.5172611776250359,7,0.9705178613972544,0.0,4.3633383999479145e-74,1.5078e-319,3.152878946879917e-05,0.029450609813276886,9.94484814746565e-25,0.9705178613972544
182,0.8005412409243604,-0.5838632721233891,7,0.9795826957770686,0.0,1.0043901212042296e-69,0.0,9.252110691716078e-06,0.02040805211223967,1.662464648835104e-27,0.9795826957770686
183,0.8062099885504429,-0.5281146811079136,7,0.9789667810926765,0.0,1.2152408384050067e-65,0.0,1.907744932871801e-05,0.021014141457994736,1.479490306123875e-24,0.9789667810926765
184,0.8118056699363386,-0.5668399701233452,7,0.9817206333185248,0.0,1.1834706863478558e-61,0.0,1.0000232379134516e-05,0.018269366449096092,5.887928891548816e-26,0.9817206333185248
185,0.8173277779494069,-0.672918937865026,7,0.9460834624539969,0.0,2.0619547495646266e-57,0.0,7.696115596806298e-06,0.05390884143040634,4.651869950627386e-30,0.9460834624539969
186,0.8227758121249105,-0.5441465432475241,7,0.9835057689867199,0.0,2.7918923415605635e-54,0.0,1.1734332213488574e-05,0.016482496681066605,3.1541531048782207e-24,0.9835057689867199
187,0.8281492787113708,-0.5399987235418168,7,0.98409403039366,0.0,7.801119474719256e-51,0.0,1.1782401499126275e-05,0.01589418720484083,1.0628477067570256e-23,0.98409403039366
188,0.8334476907153177,-0.5059000105051571,7,0.9846245830632451,0.0,1.4884694072052757e-47,0.0,1.7418779738558167e-05,0.015357998157016285,6.476518220274386e-22,0.9846245830632451
189,0.838670567945424,-0.5548787930320987,7,0.9832123427971017,0.0,2.1781851371300775e-44,0.0,1.0034967534226486e-05,0.016777622235364113,1.2764753703792721e-23,0.9832123427971017
190,0.8438174370560263,-0.5975467948943088,7,0.9729545520589507,0.0,2.816868822081827e-41,0.0,9.289451042207298e-06,0.027036158490007137,6.1371927490023885e-25,0.9729545520589507
191,0.8488878315900227,-0.4760525446088239,7,0.9858660810381156,0.0,1.3605723973946163e-38,0.0,2.2739994635568193e-05,0.014111178967248934,8.950380389114036e-20,0.9858660810381156
192,0.8538812920211482,-0.6255295909532521,7,0.9464568427587684,0.0,1.3280668672946347e-35,0.0,1.2605294849320708e-05,0.05353055194638233,3.3138522698764257e-25,0.9464568427587684
193,0.8587973657956209,-0.3956098841860194,7,0.9783814028992248,0.0,4.112709198970843e-33,9.4e-323,9.738611375994761e-05,0.021521210987014684,5.891376700530438e-16,0.9783814028992248
194,0.863635607373157,-0.5226300362492312,7,0.984281976300203,0.0,5.926032365459689e-31,0.0,1.3399392584714772e-05,0.01570462430721226,1.0236115211345794e-20,0.984281976300203
195,0.8683955782673496,-0.4762298261570478,7,0.9871320631698756,0.0,1.1379052174549556e-28,0.0,1.9777801062526758e-05,0.012848159029061891,1.1058544511065541e-18,0.9871320631698756
196,0.8730768470854081,-0.4428979756923705,7,0.9873342901934901,0.0,1.8504436034791868e-26,0.0,2.975759799140733e-05,0.012635952208518628,3.6623599463951595e-17,0.9873342901934901
197,0.8776789895672557,-0.4319939431325215,7,0.9873834712918281,0.0,2.119640627722031e-24,0.0,3.385465391439482e-05,0.012582674054257214,1.6269637516615863e-16,0.9873834712918281
198,0.8822015886239788,-0.5835906554851638,7,0.9463695113280849,0.0,2.28889996463423e-22,0.0,2.0041381085650615e-05,0.05361044729082949,1.4565512001352635e-21,0.9463695113280849
199,0.8866442343756287,-0.3965252350266537,7,0.9865401363663144,0.0,1.4441219812189497e-20,0.0,5.651779799381846e-05,0.013403345835682506,9.230887087119467e-15,0.9865401363663144
200,0.8910065241883679,-0.4297381934694448,7,0.9878055557244018,0.0,5.445745548330466e-19,0.0,3.275170503098985e-05,0.01216169257056628,9.286270280322324e-16,0.9878055557244018
201,0.8952880627109605,-0.4963086039361782,7,0.9811774251948895,0.0,1.8329999129545625e-17,0.0,2.097821973233789e-05,0.01880159658537817,8.524462313026988e-18,0.9811774251948895
202,0.8994884619106032,-0.4969178684450326,7,0.9794361754277051,0.0,5.707388971141381e-16,0.0,2.2522400387176907e-05,0.020541302171907083,1.483770272184168e-17,0.9794361754277051
203,0.9036073411080916,-0.4550859781601289,7,0.985371530702127,0.0,1.4303163957152592e-14,0.0,2.740683679314659e-05,0.014601062461064945,5.943240152448338e-16,0.985371530702127
204,0.907644327012322,-0.5236394636303361,7,0.962172223953851,0.0,3.1323031647889495e-13,0.0,2.8751346790664256e-05,0.03779902469904507,7.268046852461676e-18,0.962172223953851
205,0.9115990537541212,-0.273299093777907,7,0.9656010227540018,0.0,3.8095718183548075e-11,8.053e-321,0.0007086465009717637,0.033690328201512534,2.505418191525919e-09,0.9656010227540018
206,0.915471162919406,-0.2834914794676003,7,0.9733546674948689,0.0,3.948725602370545e-10,0.0,0.000475555950470749,0.02616977478044431,1.379343547385788e-09,0.9733546674948689
207,0.9192603035816655,-0.3575142020838662,7,0.987003299512646,0.0,1.2941608693303323e-09,0.0,8.561858435028897e-05,0.012911080603419478,5.42334323993044e-12,0.987003299512646
208,0.9229661323337656,-0.4027530479117505,7,0.9865174573608848,0.0,7.670646329741101e-09,0.0,4.829796372881605e-05,0.01343423700445709,2.829658062145464e-13,0.9865174573608848
209,0.9265883133190714,-0.3918458885735914,7,0.9866202660280123,0.0,6.362442414820422e-08,0.0,5.497389369184638e-05,0.01332469645295615,9.154333542682398e-13,0.9866202660280123
210,0.930126518261886,-0.3065939843641659,7,0.9837435429165203,0.0,1.163762619844937e-06,0.0,0.00020704560413844803,0.016048247077744684,6.389766997607164e-10,0.9837435429165203
211,0.9335804264972016,-0.2177417975851442,7,0.9468123878898037,0.0,4.129489221290603e-05,5.2245e-319,0.0022050903094860794,0.05094048593074882,7.409777485019253e-07,0.9468123878898037
212,0.9369497249997616,-0.3950959187668378,7,0.9845630339355704,0.0,1.0820096097873609e-05,0.0,5.939603628551433e-05,0.015366749929775509,2.270678762985668e-12,0.9845630339355704
213,0.9402341084124294,-0.4299356213717067,7,0.9771528114484176,0.0,3.834771590754347e-05,0.0,5.493752369006627e-05,0.022753903311639286,3.4551169862305334e-13,0.9771528114484176
214,0.9434332790738624,-0.2077511725586521,7,0.9469029808451658,0.0,0.0035439778657779296,3.47e-321,0.002306838897148963,0.04724374746327322,2.454928634186794e-06,0.9469029808451658
215,0.94654694704549,-0.46553716866889,7,0.9519067183929257,0.0,0.0004458775867145967,0.0,7.076257011110596e-05,0.04757664145015965,8.889940047407673e-14,0.9519067183929257
216,0.9495748301377892,-0.3942229596027129,7,0.9792102317098994,0.0,0.001551670184917698,0.0,7.297366259756115e-05,0.01916512443280678,9.77850629825651e-12,0.9792102317098994
217,0.9525166539358604,-0.3242351236707752,7,0.9777044156984662,0.0,0.007833307328240323,0.0,0.00013913755702675386,0.01432313828108187,1.1351848219609367e-09,0.9777044156984662
218,0.9553721518242968,-0.4202395716266025,7,0.961673265138469,0.0,0.008210825040940332,0.0,7.983118905356827e-05,0.030036078627549364,3.9877895069495135e-12,0.961673265138469
219,0.9581410650113468,-0.1973245987736525,7,0.6522224355858516,0.0,0.3185539933145667,0.0,0.001522263180836483,0.02769468050618797,6.627412557331045e-06,0.6522224355858516
220,0.96082314255237,-0.2086097849025978,7,0.5838100971095315,0.0,0.39567989133842835,0.0,0.0009160455411133044,0.01959099030173918,2.9757091876240453e-06,0.5838100971095315
221,0.963418141372579,-0.3139862284506042,7,0.8596963728851702,0.0,0.1265192596167233,0.0,0.00014897959060648108,0.01363538304080054,4.8666994579107864e-09,0.8596963728851702
222,0.9659258262890684,-0.1564499155683009,2,0.8812086889362915,0.0,0.8812086889362915,2.554e-321,0.0008165084505008999,0.008505354301637204,2.6894953282426183e-05,0.10944255335828802
223,0.9683459700321304,-0.1336684690726322,2,0.9557638510464402,0.0,0.9557638510464402,3.549926e-318,0.0006235119865925075,0.004733178747060096,5.176916392089997e-05,0.03882768905598618
224,0.9706783532658524,-0.2494357113041976,2,0.5981723912143369,0.0,0.5981723912143369,0.0,0.00020041493699896913,0.007680678969366865,2.1909967508043026e-07,0.3939462957796223
225,0.972922764607994,-0.2671839240867136,2,0.5824960646932171,0.0,0.5824960646932171,0.0,0.00014858921189614939,0.00730252159852654,8.664103460211695e-08,0.4100527378553256
226,0.9750790006491444,-0.0410897709113904,2,0.9975008138296081,0.0,0.9975008138296081,4.8738813932239396e-304,0.000408440066358745,0.0008392002509228831,0.0007011585349474936,0.0005503873181628199
227,0.9771468659711596,-0.1548723437862442,2,0.9680841343293098,0.0,0.9680841343293098,0.0,0.00017502634141278048,0.0018180496910903217,1.0932716610416355e-05,0.0299118569215767
228,0.9791261731648692,-0.182747409096034,2,0.9401581977805019,0.0,0.9401581977805019,0.0,0.00013733337478640515,0.0021162603974453635,3.5326782623027543e-06,0.05758467576900393
229,0.9810167428470652,-0.0848393766729622,2,0.9967073609679141,0.0,0.9967073609679141,7.48584032e-315,0.0001721774381896369,0.0006678054468291011,0.00011431467308834728,0.0023383414739786192
230,0.9828184036767555,-0.1604206975656037,2,0.9707080776253514,0.0,0.9707080776253514,0.0,0.00012040837723034394,0.0013654973172005634,8.224657815971844e-06,0.027797792022401756
231,0.9845309923706962,-0.2156601632861412,2,0.8900317057898133,0.0,0.8900317057898133,0.0,0.00010478984793122205,0.002580629735417141,1.0530659059402388e-06,0.10728182156093248
232,0.9861543537181866,-0.1594172244153698,2,0.9717459687280782,0.0,0.9717459687280782,0.0,0.00011266958714101134,0.0012671387962547216,9.345886362290293e-06,0.02686487700216388
233,0.9876883405951378,-0.073342122054652,2,0.9976857999102875,0.0,0.9976857999102875,1.578531863e-315,0.0001427098217528538,0.0004747593337809909,0.00016564993673927073,0.001531080997439429
234,0.9891328139774056,-0.3063995925892677,2,0.5952714935850113,0.0,0.5952714935850113,0.0,0.00010315716134949801,0.008957913794001087,3.0596037908083244e-08,0.39566740486360014
235,0.9904876429533908,-0.1606441639288664,2,0.9664933064482057,0.0,0.9664933064482057,0.0,0.00012022545626908574,0.0013860280243111957,1.1719103611819903e-05,0.03198872096760211
236,0.9917527047359028,-0.0175215996345643,2,0.9983654448107586,0.0,0.9983654448107586,9.18191823000027e-307,0.00019522812656068889,0.00029293680728049857,0.0009596737987670273,0.0001867164566329564
237,0.9929278846732884,-0.1596685347447866,2,0.962100922058665,0.0,0.962100922058665,0.0,0.00013488463355201165,0.0015403329724792297,1.517075598169107e-05,0.03620868957932204
238,0.9940130762598222,0.0144275104655497,2,0.9969834335450438,0.0,0.9969834335450438,9.7516351535659e-302,0.00025501116008300753,0.00024157553287355402,0.00246832912486293,5.165063713648411e-05
239,0.9950081811453596,0.0133861217310023,2,0.9968502912893483,0.0,0.9968502912893483,2.6253408133592445e-302,0.0002650583162720053,0.0002552925149431962,0.0025693339279788956,6.002395145775013e-05
240,0.9959131091442496,-0.0955588783020311,2,0.9926455279439482,0.0,0.9926455279439482,6e-323,0.00017987036175332315,0.0008326428392616485,0.00015416215016553333,0.006187796704871164
241,0.9967277782435088,-0.1263146733743013,2,0.9794400096772449,0.0,0.9794400096772449,0.0,0.00018384512194557983,0.001319330747522592,6.82858287005913e-05,0.018988528624586356
242,0.9974521146102536,-0.094327893131203,2,0.9916176445610884,0.0,0.9916176445610884,2.5e-323,0.0002054135586015629,0.0009366894323703461,0.00019193378883765335,0.007048318659102114
243,0.9980860525983922,0.1513287873644718,2,0.9457166339232973,4.970484885863078e-304,0.9457166339232973,2.105483481307793e-278,0.0010002347350303131,0.00012678953093802866,0.05315630048990656,4.132082794672349e-08
244,0.9986295347545738,0.0976179995117157,2,0.9781581715155473,7.98767614e-316,0.9781581715155473,2.92577787062137e-288,0.000619431330085788,0.0001744224917355486,0.021046835478484013,1.1391841473839886e-06
245,0.9990825118233956,-0.0327955195750633,2,0.9971665018246912,0.0,0.9971665018246912,2.256489289156e-312,0.000284315779654645,0.0005378132719728678,0.001218849938325277,0.0007925191853560069
246,0.9994449427518668,-0.0819660411635888,2,0.9925674975198807,0.0,0.9925674975198807,1.04e-321,0.00025684987143447137,0.0009849250218386257,0.00035347154458352086,0.005837256042262816
247,0.999716794693129,-0.0144344146996064,2,0.996740595286884,0.0,0.996740595286884,3.43641727090562e-309,0.00032616106192813314,0.00047363740377930866,0.0020683276981431223,0.00039127854926542736
248,0.9998980430094332,0.0052266728395539,2,0.9957124884949531,0.0,0.9957124884949531,1.2909691418736697e-305,0.0003643371100542899,0.00039792416558504976,0.003360873487783132,0.00016437674162447853
249,0.9999886712743732,-0.1042286699029409,2,0.9842891217837603,0.0,0.9842891217837603,0.0,0.00026377303986151136,0.0013907708379526317,0.00020620022398689188,0.013850134114438709
250,0.9999886712743732,0.0111632724314134,2,0.9952218981668199,0.0,0.9952218981668199,1.4946897648298673e-304,0.00037907466519908654,0.0003798382320717161,0.003893054926470182,0.00012613400943910862
251,0.9998980430094332,0.1200718272747256,2,0.9638595090236224,1.8146497365745e-311,0.9638595090236224,1.1667428948769711e-284,0.0008291179113929447,0.0001677058872053445,0.03514329685401582,3.703237634140484e-07
252,0.999716794693129,-0.1201508369512103,2,0.9754049214433091,0.0,0.9754049214433091,0.0,0.00025130577859839236,0.0016607981945406817,0.00012499849794555135,0.02255797608560631
253,0.9994449427518668,0.0994404742449359,2,0.9758952496597957,9.3895844e-316,0.9758952496597957,3.1875018540510918e-288,0.0006676354291962302,0.00018319542523239258,0.023252763306347745,1.1561794280368599e-06
254,0.9990825118233956,0.1528106349239848,2,0.9411377372376286,4.1431016357746875e-304,0.9411377372376286,1.7007094899830592e-278,0.0010754127831248792,0.00013349992332504698,0.05765330666017677,4.3395744677642906e-08
255,0.9986295347545738,0.0074913686353943,2,0.996129813065165,0.0,0.996129813065165,9.730347434299541e-305,0.0003279141273589745,0.00034590786453740673,0.003073111313691383,0.00012325362924722698
256,0.9980860525983922,0.1973744326509274,2,0.8911271036607348,3.070371170022185e-294,0.8911271036607348,3.195492804181108e-270,0.001655986468540204,0.00010530810448849212,0.1071115998283032,1.937933383994301e-09
257,0.9974521146102536,0.0161122182033646,2,0.9959791536145637,0.0,0.9959791536145637,1.021611043286037e-302,0.00031346339514698175,0.0002912013853087191,0.003346133454158915,7.004815082182862e-05
258,0.9967277782435088,0.1161181419320135,2,0.9727298102769759,4.7303813635854e-311,0.9727298102769759,3.154727752464659e-284,0.0006564129752388498,0.00014022254230022538,0.026473253925146024,3.002803389441376e-07
259,0.9959131091442496,0.0657747342898246,2,0.9903164487693809,1.176e-321,0.9903164487693809,4.7650407983176e-293,0.0004038111819017203,0.0001811024362709308,0.009093969888827935,4.667723618424807e-06
260,0.9950081811453596,0.0752336752447744,2,0.988819903593433,3.23855e-319,0.988819903593433,5.465768522267774e-291,0.0004196575547599087,0.0001635811419514466,0.010594332655061938,2.5250547934860017e-06
261,0.9940130762598222,0.0598772487883194,2,0.9922665018285204,3.75e-322,0.9922665018285204,2.0770447754665192e-293,0.0003560281761174077,0.0001736567548706545,0.007198606135487615,5.207105003806275e-06
262,0.9929278846732884,0.1746051011262668,2,0.930502082399172,5.779742420646858e-297,0.930502082399172,2.37000585000437e-272,0.0011248536184507436,0.00010007019772341107,0.06827298885468823,4.929965691323236e-09
263,0.9917527047359028,0.1960706281396087,2,0.900645994031456,6.223668300189098e-292,0.900645994031456,4.153049157906251e-268,0.001469294788859022,9.459796378652726e-05,0.09779011219408826,1.0218101977569811e-09
264,0.9904876429533908,0.1324479288075536,2,0.9675630438854871,6.254181785132976e-305,0.9675630438854871,6.230505233365707e-279,0.0006996666169704765,0.0001163782423854044,0.0316208511479945,6.010716277996927e-08
265,0.9891328139774056,0.0382272901875488,2,0.9957602681473363,0.0,0.9957602681473363,1.8406648206380286e-295,0.00028226470842903094,0.0001877198068993928,0.0037586985607633416,1.1048776572082603e-05
266,0.9876883405951378,0.188688078370982,2,0.9002813885967045,9.320461093812887e-292,0.9002813885967045,7.868359014692643e-268,0.001501302437237682,0.0001074864763709521,0.09810982121772323,1.2719635679757739e-09
267,0.9861543537181866,0.1995911540072297,2,0.8698022450851798,8.53936968473459e-289,0.8698022450851798,2.6623656653109566e-265,0.0018692984010776072,0.00011342275767475945,0.12821503320869523,5.473725496137965e-10
268,0.9845309923706962,0.1578733155016919,2,0.9325654002918665,6.900555958043102e-297,0.9325654002918665,5.181896230463847e-272,0.0012219640786726262,0.00013819870381099835,0.06607442795200213,8.973647697180135e-09
269,0.9828184036767555,0.3339536513403101,6,0.6600334203125222,7.084024386941905e-260,0.3285140034603935,5.574082314484018e-241,0.011363513617468374,8.906260960917626e-05,0.6600334203125222,6.802002073721929e-15
270,0.9810167428470652,0.0688087112120789,2,0.988384609946076,2.031474384e-314,0.988384609946076,1.5938413166249088e-286,0.0005748803937314839,0.00024166048713066514,0.01079695389021323,1.8952828486052598e-06
271,0.9791261731648692,0.0258706845132568,2,0.9953211642628811,7e-323,0.9953211642628811,1.59548029309314e-293,0.0004490677973127093,0.0003525611831851362,0.0038580932925677217,1.9113464053300413e-05
272,0.9771468659711596,0.1540984975771629,2,0.8736301153540018,2.747207308700071e-294,0.8736301153540018,1.4591622626454932e-269,0.00245690278557526,0.00029133349011423865,0.12362163644544995,1.1924858697772775e-08
273,0.9750790006491448,0.2786918958581045,6,0.7398246725616733,9.536902211412261e-268,0.25090154716173074,2.5854064526151674e-247,0.009108695558674579,0.00016508471738377182,0.7398246725616733,5.375536626820571e-13
274,0.972922764607994,0.1466628988865658,2,0.8099864904450986,7.659052461985707e-294,0.8099864904450986,5.0894921422126586e-269,0.004095456900974143,0.0005396581137038899,0.18537837083583814,2.3704385211782128e-08
275,0.9706783532658524,0.1619043859589065,2,0.6547302552624543,1.4148333833946538e-289,0.6547302552624543,2.2938953462272738e-265,0.006585508903833527,0.0006897799701057379,0.3379944469708268,8.892779474117358e-09
276,0.9683459700321304,0.3256935702391908,6,0.9605651400480547,8.412525643970107e-256,0.02690557937657843,3.956582858405416e-237,0.012420226016502393,0.00010905455886212566,0.9605651400480547,2.3325984037963146e-15
277,0.9659258262890684,0.2958228789263406,6,0.9635520587069542,1.0792182017283244e-260,0.02512016774549318,3.873050216101889e-241,0.011173202928353642,0.00015457061916442286,0.9635520587069542,3.4639767653113256e-14
278,0.963418141372579,0.2981676430436508,6,0.9772895398840614,2.938180724465905e-259,0.01142714788464502,7.259734645175351e-240,0.01113504354355773,0.0001482686877167321,0.9772895398840614,1.913312375456739e-14
279,0.96082314255237,0.339676520100248,6,0.9856652786253723,3.1934557951161604e-250,0.0019989955446282387,3.0089828360737378e-232,0.012249540257317944,8.618557268127094e-05,0.9856652786253723,1.6563387950854851e-16
280,0.9581410650113468,0.2522810875363497,6,0.9821164121294532,3.9232372775300784e-266,0.00605655184253359,2.0021416916774984e-245,0.011520669197611721,0.0003063668293817979,0.9821164121294532,1.0196660157637204e-12
281,0.9553721518242968,0.2650861682775447,6,0.9870074997117401,1.5118982569504746e-262,0.0016095877186445874,2.3477033646176696e-242,0.011139579665833867,0.000243332903591815,0.9870074997117401,1.8968205867917233e-13
282,0.9525166539358604,0.369268834074821,6,0.9871929170805493,1.8954502285385278e-241,4.0625244895821095e-05,1.121509385907994e-224,0.012710165951950332,5.6291722604530364e-05,0.9871929170805493,1.5962084483838298e-18
283,0.9495748301377892,0.2059495524800053,6,0.9825127786585796,9.691855109100956e-272,0.0008660611312685924,8.397264094990835e-250,0.015785693855215187,0.0008354663145589879,0.9825127786585796,4.0377694999386117e-11
284,0.94654694704549,0.1511484939502502,6,0.9657549718292651,3.2090389899960734e-281,0.0013916778755179878,1.5133415655520924e-257,0.029349318595484647,0.003504024424889089,0.9657549718292651,7.274843102908611e-09
285,0.9434332790738624,0.2968997005560454,6,0.9895018064416871,8.690742337671957e-252,3.722895484675132e-06,4.940858058233377e-233,0.010356569468305456,0.00013790119452168831,0.9895018064416871,1.1423440804489841e-15
286,0.9402341084124294,0.4149986010870961,6,0.9856518380417125,2.2737897455184577e-228,3.034440770726833e-08,2.185353096341297e-213,0.014317200779353648,3.09308345260645e-05,0.9856518380417125,8.225523244199086e-22
287,0.9369497249997616,0.3699089555180426,6,0.989214864975791,1.4205180218806279e-235,1.491828922881848e-08,2.5510818754196364e-219,0.01073864317762671,4.6476928293031216e-05,0.989214864975791,9.454785448742125e-20
288,0.9335804264972016,0.4269512698751415,6,0.9858094733505317,8.89013669282675e-224,4.264398778604209e-10,2.341544730741605e-209,0.014165239969015054,2.5286254013374206e-05,0.9858094733505317,5.1856975300628587e-23
289,0.930126518261886,0.20593569602423,6,0.9785913306820725,6.5664900928392275e-264,5.0329925250843e-08,1.1480287588790932e-242,0.020354274701731047,0.0010543442820399264,0.9785913306820725,4.231273235858613e-12
290,0.9265883133190714,0.4013169942044791,6,0.9888309542361962,5.5325030940370944e-226,8.754999637179742e-12,5.230231574300245e-211,0.011139608691193048,2.943706385578195e-05,0.9888309542361962,3.12352167900762e-22
