vector_index,x,y_original,cluster_id,max_posterior,posterior_component_1,posterior_component_2,posterior_component_3,posterior_component_4,posterior_component_5,posterior_component_6,posterior_component_7,posterior_component_8
128,0.5393939393939393,1.839851185184568,3,0.9750680007119874,3.293509876601969e-24,4.256128693951299e-06,0.9750680007119874,0.00018794898994168644,3.0265143180875145e-220,0.02473977303440057,2.1134976435780306e-08,4.444955826642935e-31
129,0.5515151515151515,2.1117590304062204,3,0.7701600176123584,3.746467462043636e-30,4.526393643619936e-08,0.7701600176123584,2.056081034058072e-06,2.916498462608369e-218,0.2298378804589364,5.837347646507277e-10,4.185069886353706e-37
130,0.5636363636363637,2.155237781537938,3,0.7763476127568126,4.31081444340737e-31,2.726106517637468e-08,0.7763476127568126,1.0225499516329026e-06,2.588188993695166e-209,0.22365133713853164,2.936389300106679e-10,1.0617471793258765e-37
131,0.5757575757575757,2.5454464885053705,3,0.7385953777170584,1.6505197429839253e-39,3.6232013683326556e-11,0.7385953777170584,8.390260112381113e-09,3.4944099921119136e-211,0.26140461385174835,4.700910415096851e-12,2.4461334240234005e-46
132,0.5878787878787879,1.9680577082347304,3,0.9806056632904464,7.943127706665888e-27,2.157348984043917e-06,0.9806056632904464,2.398795453457308e-05,1.061003865069294e-183,0.019368189070613117,2.3354218267983233e-09,2.5358360796064463e-32
133,0.6000000000000001,2.207892439860786,3,0.8655595002861793,3.3312352874783555e-32,1.8181373112062134e-08,0.8655595002861793,4.1110965212972314e-07,1.3552793475330546e-181,0.13444007032695932,9.583616714865744e-11,1.098041606844105e-37
134,0.6121212121212121,2.0123581428260127,3,0.9867650142078949,1.0283860856934787e-27,1.5755115361397326e-06,0.9867650142078949,1.205454199936899e-05,2.304700291426984e-166,0.013221354738569344,1.0000003624624394e-09,1.5922438483265107e-32
135,0.6242424242424243,2.149953877842168,3,0.9572772272986084,8.098105667289175e-31,8.770641159099621e-08,0.9572772272986084,1.0671612139065122e-06,1.3498818464214318e-161,0.042721617688281095,1.454849020543538e-10,1.8635989492778797e-35
136,0.6363636363636365,2.6095216787411406,3,0.8270999799525609,3.035667514325661e-41,3.754325623425901e-12,0.8270999799525609,1.2535952895873128e-09,1.0706291038858881e-166,0.17290001878945474,6.348533022817306e-13,4.142549982926128e-46
137,0.6484848484848484,2.0697024523384986,3,0.9933818929225531,7.598695277861988e-29,8.1692162470618e-07,0.9933818929225531,5.110271165920248e-06,4.973568042879027e-142,0.006612179566107399,3.185490039081097e-10,1.1543202742171574e-32
138,0.6606060606060606,2.438620606025688,3,0.882040075614613,1.9908262649201286e-37,1.0293962947129206e-10,0.882040075614613,8.644669714329537e-09,6.3910690129866605e-145,0.11795991563532472,2.452955766650306e-12,2.441696697173873e-41
139,0.6727272727272726,2.424036017257424,3,0.911891713857952,4.431587784809615e-37,1.2527519329107027e-10,0.911891713857952,1.0127282448500823e-08,1.5393425436158735e-136,0.08810827588705993,2.4304390621340196e-12,1.275315037546687e-40
140,0.6848484848484848,2.364862684425328,3,0.9536092879572523,1.1608974453003541e-35,4.874135479878789e-10,0.9536092879572523,2.6064347437630235e-08,4.188791588734674e-127,0.04639068548669328,4.293372988782714e-12,8.480707420944027e-39
141,0.696969696969697,2.4978267185777416,3,0.9241397055652485,8.413597538658858e-39,1.2435466373276831e-11,0.9241397055652485,2.758907296391947e-09,1.2817922315508537e-123,0.07586029166272058,6.88217126052409e-13,9.849852525835354e-42
142,0.709090909090909,2.18617774179316,3,0.9971400019566784,2.9880704446327156e-31,5.5516799952559394e-08,0.9971400019566784,8.232665102726087e-07,2.7148348678370563e-107,0.0028591192236252076,3.638608657047861e-11,1.423043595314707e-33
143,0.7212121212121212,2.773688743984954,3,0.9244002236159733,2.325996815581585e-45,4.168615746549082e-15,0.9244002236159733,4.016967676789875e-11,1.4560663637489177e-117,0.07559977634383301,1.969629000648982e-14,7.402340522549657e-48
144,0.7333333333333334,2.851635765691371,3,0.9421862253303707,3.006167979793672e-47,2.9655297736446064e-16,0.9421862253303707,1.222988003532772e-11,3.869935091812428e-113,0.05781377465739253,6.795591803520409e-15,1.804224027004109e-49
145,0.7454545454545454,2.5003300304609533,3,0.9740030039320913,8.939768495407907e-39,3.4028851644541167e-12,0.9740030039320913,2.2906202911487197e-09,1.1828489430191352e-96,0.025996993773546258,3.39223336700021e-13,1.915370852609065e-40
146,0.7575757575757576,2.999772741274226,3,0.972210507610099,6.744801887999856e-51,1.2695778800193093e-18,0.972210507610099,1.2819242033428344e-12,8.433324729919072e-105,0.027789492388618157,8.828386829668488e-16,1.471186603458184e-52
147,0.7696969696969698,2.4595883530839555,3,0.9908617878562587,1.1446062113948954e-37,5.971875583982167e-12,0.9908617878562587,5.165443340964191e-09,1.4872933089276168e-83,0.009138206971880773,4.4531119205887895e-13,9.716884137335678e-39
148,0.7818181818181817,2.64372276240762,3,0.9724989145926058,3.0187132564913775e-42,1.1380561868020293e-14,0.9724989145926058,1.6784734245581462e-10,2.975319978389505e-83,0.02750108523950317,3.234407248409406e-14,3.921573597171179e-43
149,0.793939393939394,2.8742566006336907,3,0.9605493485398988,5.368285230426165e-48,4.42750349705325e-18,0.9605493485398988,3.5451951380451943e-12,1.9113646748399043e-84,0.03945065145655454,1.5524486205748239e-15,1.0755690609282579e-48
150,0.8060606060606061,2.5203203200766304,3,0.9945877776762468,5.077997169062779e-39,2.4663035528910697e-13,0.9945877776762468,1.8425385444323483e-09,2.192465066620361e-69,0.005412220480835309,1.326740799619097e-13,2.5018004524480893e-39
151,0.8181818181818181,2.3600538245877485,3,0.9996006777516019,9.011833081642003e-35,4.603012075090924e-11,0.9996006777516019,6.85027178164266e-08,4.5727530162005107e-60,0.0003992536983129001,1.3372012454242014e-12,8.711718190225006e-35
152,0.8303030303030303,2.33826264748229,3,0.9998397409236706,4.4481769186677955e-34,7.436619991226044e-11,0.9998397409236706,1.3908753369147482e-07,5.92265765320359e-55,0.00016011991263218054,1.7974880776496998e-12,7.332574864786815e-34
153,0.8424242424242425,3.0970137976290166,3,0.9813195316721512,1.0203645410365121e-53,9.575133240271336e-23,0.9813195316721512,6.973648796195386e-14,7.248261640213355e-72,0.018680468327779056,4.757870377841859e-17,2.2671420992141986e-53
154,0.8545454545454545,2.6032859789631533,3,0.9972143340602898,6.8720533875428e-41,1.5924768963213088e-15,0.9972143340602898,4.543875120557364e-10,3.466401605507705e-54,0.002785665485294973,2.619212428946307e-14,2.8429437144635278e-40
155,0.8666666666666667,2.6961859806496338,3,0.9950465985121755,2.791025279733707e-43,2.574560862490542e-17,0.9950465985121755,6.886176720852843e-11,4.893124353293852e-53,0.004953401418956823,6.020281461107724e-15,1.8947902821283146e-42
156,0.8787878787878789,2.535022941911547,3,0.9995229404247599,7.200712924280529e-39,6.932860595834702e-15,0.9995229404247599,2.7827596560577454e-09,4.1784895397504074e-45,0.0004770567924091526,6.455175120736701e-14,7.746527003418264e-38
157,0.8909090909090909,2.9714860376840195,3,0.9853107301952438,1.64360910675566e-50,1.46918328972686e-22,0.9853107301952438,3.214427387558242e-13,6.904805649998756e-54,0.01468926980443461,9.762532385125837e-17,3.2095551128162222e-49
158,0.9030303030303032,2.649748634215689,3,0.9990687507740827,8.897026983602702e-42,1.9680107772353672e-17,0.9990687507740827,2.6285670229686456e-10,3.850718802214124e-42,0.0009312489630512441,9.355111280449891e-15,2.377372456289374e-40
159,0.915151515151515,2.7320504247707658,3,0.9983394893639648,6.172171968858779e-44,3.2130812827670104e-19,0.9983394893639648,4.569885041057092e-11,1.0324996511455619e-41,0.0016605105903338556,2.4140244789440325e-15,2.6291885636893705e-42
160,0.9272727272727272,2.914449538428687,3,0.9940429039150004,7.324039836937367e-49,7.389458611387146e-23,0.9940429039150004,9.522038491170093e-13,3.140516703952582e-44,0.005957096084047276,1.4123274150244595e-16,5.447152867149873e-47
161,0.9393939393939394,2.6659786933387646,3,0.9996992257276649,6.819089808545911e-42,1.1102931784176325e-18,0.9996992257276649,2.970774949951593e-10,2.3773555265113584e-35,0.00030077397525134285,6.167317294104229e-15,5.994167185065181e-40
162,0.9515151515151514,2.867313849127458,3,0.9977477933696577,2.019737414897976e-47,7.697639270632126e-23,0.9977477933696577,3.0111120957149242e-12,6.935722027064102e-39,0.002252206627330912,2.337541442305088e-16,3.1608973995702347e-45
163,0.9636363636363636,3.207714645173381,3,0.9910841226496785,8.14046330840463e-57,1.2647582485752248e-29,0.9910841226496785,2.925174405241953e-15,2.8101586585193075e-46,0.008915877350318535,1.4905079577247675e-18,2.908643625492029e-54
164,0.9757575757575758,3.037166031018524,3,0.9954084292799324,4.898036895637237e-52,5.655290725519158e-27,0.9954084292799324,8.445701657102835e-14,2.243159950594464e-40,0.004591570719983339,1.4578051672639487e-17,1.9836285187290184e-49
165,0.9878787878787878,3.0018660342432475,3,0.9972181163954694,5.668166195785143e-51,8.65339094688609e-27,0.9972181163954694,1.9349828696998605e-13,2.5667489294897393e-38,0.002781883604337113,2.2494091585162898e-17,3.046836379306749e-48
166,1.0,3.042972941892773,3,0.9971482816991956,4.5415645301638986e-52,4.162898864300869e-28,0.9971482816991956,8.348564111299201e-14,1.551412434993148e-38,0.002851718300721102,1.087931735069333e-17,3.604286574319977e-49
167,0.7071067811865476,-0.7849338003818602,8,0.9196066408627245,0.08033775279642137,4.376795487459255e-10,2.998404298235264e-51,5.560590317458336e-05,1.3194560503838407e-66,1.540848463537929e-129,6.003151478935484e-31,0.9196066408627245
168,0.7138062780276406,-0.3011127358077664,8,0.7420926868463525,0.24219360927987577,7.788027654885502e-05,4.4828146661538765e-37,0.015635823597222653,2.1394415993395947e-64,8.300019329163196e-96,2.4284898173262373e-23,0.7420926868463525
169,0.7204410831113777,-0.8559475728296602,8,0.9487611119528084,0.051217051503847276,1.8061165825883083e-10,2.006952840390945e-54,2.183636273261528e-05,3.2339141284532063e-60,2.8921473475068005e-137,1.0354915705548828e-32,0.9487611119528084
170,0.7270105951300738,-0.6444410084170274,8,0.9180792540528362,0.08175596734047634,3.8807609328273624e-08,2.3677564207900202e-48,0.0001647397990781278,1.4735966406556818e-57,2.2344036672146585e-122,1.4723030833483142e-29,0.9180792540528362
171,0.7335142186935081,-0.656668993178383,8,0.929344514129002,0.07052783662017997,4.090710835550591e-08,3.4483685727614985e-49,0.000127608343709612,1.1949375208348691e-54,2.263721808852924e-124,4.75919791860509e-30,0.929344514129002
172,0.7399513643828839,-0.4709078722746254,8,0.89904675056212,0.09996809748744521,4.240301505947254e-06,6.397191112160817e-44,0.0009809116489287552,4.11757489190656e-52,8.830615121346377e-112,2.9115707172729056e-27,0.89904675056212
173,0.746321448804247,-0.4449508904636401,8,0.9039488162977471,0.0948398191422914,1.0179263195395808e-05,1.4804731681069226e-43,0.0012011852967660276,1.9606316301535223e-49,6.378883898422467e-111,4.181814238297535e-27,0.9039488162977471
174,0.7526238946413588,-0.6648544220823452,8,0.9492129637455494,0.050702594914360355,9.012937739430009e-08,8.492750748153635e-51,8.435121071289451e-05,1.366871008933707e-46,3.414826783912677e-128,4.980720065851237e-31,0.9492129637455494
175,0.758858130708017,-0.5931226706078717,8,0.9450376620057234,0.05479529394939901,6.104265910518848e-07,5.3444625162919946e-49,0.0001664336182865666,3.630766241479919e-44,7.728652179887087e-124,4.109240499498564e-30,0.9450376620057234
176,0.7650235919998232,-0.5782953036260657,8,0.9479982220539654,0.051822208920139126,1.1272661962289483e-06,5.76248557345871e-49,0.0001784417596991629,8.845472163314615e-42,9.484004967224538e-124,3.9233073295759335e-30,0.9479982220539654
177,0.7711197197453876,-1.0911185052332095,8,0.9855366384117581,0.01446155784678308,2.4467782679090348e-11,1.0345649973224318e-65,1.803716991169803e-06,2.7129000794341307e-39,3.0524525687765586e-165,7.749750949681722e-39,0.9855366384117581
178,0.7771459614569709,-0.9471183115453924,8,0.9805891147290077,0.0194061443579312,7.42991373321305e-10,1.5767908762368592e-61,4.740170069626911e-06,3.7076681000136868e-37,1.4308525024347283e-154,9.298384317994758e-37,0.9805891147290077
179,0.7831017709805553,-0.7429063112637164,8,0.9710216017336293,0.028952575597765557,7.629611237002057e-08,1.9523087078638786e-55,2.5746372492783038e-05,4.245828422040146e-35,2.1309756816367483e-139,1.1897276868650751e-33,0.9710216017336293
180,0.7889866085453427,-0.7267301286901646,8,0.9716694168622195,0.02830218717653637,1.4380018987770684e-07,2.4161040691220954e-55,2.8252161054209875e-05,4.376322154034003e-33,3.748184618750917e-139,1.2324032301369935e-33,0.9716694168622195
181,0.7947999408126729,-0.8467280145243459,8,0.978924333128688,0.02106647111550667,1.6316195835341674e-08,1.3111108069038537e-59,9.179439609575926e-06,3.5892036106470264e-31,1.1585448298033813e-149,7.072666545851166e-36,0.978924333128688
182,0.8005412409243604,-0.4493611522366209,8,0.9563493293981576,0.04308691921313158,7.641887231810657e-05,2.3342253491713e-47,0.0004873325163926396,2.783698128804475e-29,6.185129482524659e-120,1.8153795978127183e-29,0.9563493293981576
183,0.8062099885504429,-0.5912058065772599,8,0.9683295982862024,0.031572071441280755,5.147958708702499e-06,3.056452073420242e-52,9.318231380813886e-05,1.6716081317953916e-27,1.3599274503178518e-131,4.2589355525075777e-32,0.9683295982862024
184,0.8118056699363386,-0.6268666055658579,8,0.9715842299215912,0.028351238755379794,3.1765382499092583e-06,9.025554464791286e-54,6.13547847790861e-05,8.200804211198931e-26,2.7404516692569215e-135,6.254157816842947e-33,0.9715842299215912
185,0.8173277779494069,-0.8274040353442302,8,0.9807115086314487,0.019279007994828408,7.860345186868993e-08,1.2446323258311776e-60,9.404770271016817e-06,2.6134211633148713e-24,4.046080114325686e-152,1.6161621184784144e-36,0.9807115086314487
186,0.8227758121249105,-0.5772750194968852,8,0.971283296034197,0.02860936789115034,1.3359634920003465e-05,6.022932669104567e-53,9.397643973257801e-05,1.2959022209653606e-22,2.653677394639976e-133,1.5099730717505797e-32,0.971283296034197
187,0.8281492787113708,-1.0858445534406165,8,0.9879873330278925,0.01201113341675022,1.0712367504791714e-09,6.47885025213057e-70,1.5324841205511454e-06,1.3280021146651635e-21,1.5784795471996955e-175,2.9564744138038134e-41,0.9879873330278925
188,0.8334476907153177,-0.5851896215880709,8,0.9732448750493164,0.026656800128170025,1.744381311496006e-05,6.102565978680177e-54,8.088100939862111e-05,9.854470550658096e-20,1.0294140901072494e-135,4.067109891823747e-33,0.9732448750493164
189,0.838670567945424,-0.5320023012534759,8,0.9717117497754794,0.02809282563378985,5.857185317145226e-05,1.3783513555350744e-52,0.000136852737559321,2.403048547392593e-18,1.8161948056536036e-132,2.0001247271060964e-32,0.9717117497754794
190,0.8438174370560263,-0.4882473534889011,8,0.9704911675379049,0.029134772000607892,0.00016057352370549911,1.5753594299393524e-51,0.00021348693778164296,5.026233008380755e-17,5.9459547982589515e-130,6.928299927189777e-32,0.9704911675379049
191,0.8488878315900227,-0.841393383958698,8,0.9821154368801553,0.017876392259556763,2.944853917435707e-07,2.1770754913896048e-63,7.876374895761398e-06,3.0124628963388925e-16,6.524003354764559e-159,4.5864201624438504e-38,0.9821154368801553
192,0.8538812920211482,-0.4755044606347773,8,0.970962611267713,0.02851938252852549,0.00028406304189586707,8.44361732672931e-52,0.00023394316185342017,1.218870726270915e-14,1.2336418637164623e-130,4.5668565190820385e-32,0.970962611267713
193,0.8587973657956209,-0.7206016690274455,8,0.9788946779592597,0.021080232442665627,4.03670583602357e-06,3.970904868752169e-60,2.105289217040458e-05,6.825474244140851e-14,8.022239224605901e-151,1.963330655941927e-36,0.9788946779592597
194,0.863635607373157,-0.6666105578112986,8,0.9774062947322218,0.02254694820975437,1.2842843856541115e-05,1.0714452154552205e-58,3.391421332147569e-05,8.45766556945196e-13,2.568998031086438e-147,1.0342923134083596e-35,0.9774062947322218
195,0.8683955782673496,-0.3522858027570084,8,0.9638615192793826,0.031176326740745774,0.004063319947610937,8.653304705425602e-49,0.0008988340089842812,2.3276397136899287e-11,1.3770804193857948e-123,1.6370574673353492e-30,0.9638615192793826
196,0.8730768470854081,-0.0847598832829474,8,0.6001364242555831,0.024441096083018993,0.35709253229173615,1.0377630119886783e-40,0.01832994707160305,2.980585120656671e-10,9.593293176554997e-105,3.1569563885543834e-26,0.6001364242555831
197,0.8776789895672557,-0.4689772349595208,8,0.9713191091936638,0.027774749690020972,0.0006694414022790844,3.4065227202710936e-53,0.00023669874669612575,9.67340023464299e-10,4.528368805967034e-134,6.999986416154857e-33,0.9713191091936638
198,0.8822015886239788,-0.6342910032170714,8,0.9757984020072998,0.024109394227837186,4.58024364541195e-05,6.241787931268496e-59,4.6398248326716177e-05,3.0800820847920775e-09,6.1947065642710755e-148,6.837339584507753e-36,0.9757984020072998
199,0.8866442343756287,-0.4247180719681951,8,0.9688078832299396,0.028961439207523546,0.0018504762675584008,2.381147099361282e-52,0.000380156707287871,4.458769058706223e-08,4.127314779795035e-132,1.8455284390354152e-32,0.9688078832299396
200,0.8910065241883679,-0.2661846682397176,8,0.936166502494435,0.03155642564086605,0.029940136733461895,1.7410613122177106e-47,0.0023364775207267005,4.576105102827375e-07,1.0769648225247095e-120,6.998488134624955e-30,0.936166502494435
201,0.8952880627109605,-0.3212881799969425,8,0.9546674971502027,0.031058377923904305,0.013055206895970539,1.5099715476405529e-49,0.0012171402769721312,1.7777529503017472e-06,1.4878461347614257e-125,5.399016557509288e-31,0.9546674971502027
202,0.8994884619106032,0.1116780621233896,2,0.9405751687622498,0.001589611279598719,0.9405751687622498,3.0620357095851853e-37,0.01919760450397183,2.1112375414239014e-06,7.790047641739751e-96,6.782609548005871e-25,0.0386355042166382
203,0.9036073411080916,-0.5714292454145147,8,0.9720116809012361,0.027621156019414565,0.0002698514388846632,2.495317708515194e-58,8.895462815832835e-05,8.357012306292073e-06,1.4746482484404384e-146,1.2356334810718033e-35,0.9720116809012361
204,0.907644327012322,-0.369293832717637,8,0.9601592225158565,0.03123122705631475,0.007810542528246765,6.325643564194297e-52,0.0007131047210211224,8.590317856090445e-05,2.9867475679642904e-131,2.755608216185711e-32,0.9601592225158565
205,0.9115990537541212,-0.1012968943732284,8,0.5674985380666377,0.02098493671541473,0.39906007636226887,1.1844955681257245e-43,0.01177961111313264,0.0006768377425459089,8.485060555873473e-112,6.007777099377056e-28,0.5674985380666377
206,0.915471162919406,-0.1051517380753614,8,0.5722154021739888,0.021214536476260648,0.3932299692707689,5.156097740527825e-44,0.01124065340803997,0.002099438670941522,1.1396887432346904e-112,3.7676700108898378e-28,0.5722154021739888
207,0.9192603035816655,-0.7836658034668175,8,0.9721459772687815,0.027650705457368727,1.763183011094205e-05,1.5432716329479562e-66,1.7208032383354928e-05,0.0001684774113555402,8.439468047909647e-167,7.211284776838959e-40,0.9721459772687815
208,0.9229661323337656,-0.3855526986123795,8,0.9526649557565853,0.033082092065468444,0.008457084681623732,1.7960169822802815e-53,0.0006244206552975131,0.005171446841025033,4.924366926012041e-135,3.9148222245331176e-33,0.9526649557565853
209,0.9265883133190714,-0.0791730963688598,2,0.5026258236924325,0.016550614113915778,0.5026258236924325,5.650282596220441e-44,0.012160617864398838,0.0349171972843944,1.4741584690956825e-112,3.348463016473087e-28,0.4337457470448584
210,0.930126518261886,0.2108893572217441,2,0.9677600482555808,0.0003090097967638184,0.9677600482555808,1.5233881018170522e-36,0.016681803610433008,0.007431066553336332,6.493906071481353e-94,7.259131680760466e-25,0.007818071783886058
211,0.9335804264972016,-0.2176087727951365,8,0.7380707565235802,0.02833133429026722,0.10613907144203098,1.019882520877738e-48,0.0035142962176047377,0.12394454152651675,7.740522138704842e-124,1.135243634843999e-30,0.7380707565235802
212,0.9369497249997616,-0.4230368383383951,8,0.8863756023193808,0.03373363587221785,0.0060999947345835095,1.1325880475945324e-55,0.0004260805634602859,0.07336468651035749,2.406678435144476e-140,2.5210167602032727e-34,0.8863756023193808
213,0.9402341084124294,-0.5423693684493188,8,0.9071449731113518,0.03489839692500229,0.001179194914172052,6.963280315107337e-60,0.00014097581082502162,0.0566364592386489,1.6400386381368433e-150,1.6275911776858275e-36,0.9071449731113518
214,0.9434332790738624,0.112186237059896,2,0.6990148586356563,0.001140156787411763,0.6990148586356563,6.0684884357473e-40,0.01263338252099505,0.2588887901469402,2.929919683433142e-102,1.546603783102765e-26,0.028322811908996732
215,0.94654694704549,-0.176817764368982,5,0.6290476036681772,0.011339762678434236,0.08507544173693658,1.276105686392833e-48,0.0022761588511854337,0.6290476036681772,3.412328312426527e-123,7.811053753468108e-31,0.2722610330652665
216,0.9495748301377892,-0.4831538803195847,8,0.7017728909533343,0.03004399761929499,0.0027181217904803812,1.2496176234383564e-58,0.00020784652378629372,0.265257143113104,2.1188985331967395e-147,6.280352383271606e-36,0.7017728909533343
217,0.9525166539358604,-0.3451177655366632,5,0.5926372462563894,0.016714313866757684,0.011129831778451987,1.863160230779134e-54,0.0004688393338272864,0.5926372462563894,4.2410799185366667e-137,7.0863634366075366e-34,0.3790497687645737
218,0.9553721518242968,-0.2333675908364592,5,0.8094209334202063,0.007114222812332481,0.024094918785367125,2.75033140700803e-51,0.0007078204661711752,0.8094209334202063,3.524548056646396e-129,2.2381136881066593e-32,0.15866210451592294
219,0.9581410650113468,-0.1775351930205568,5,0.8829551605351078,0.003798460667783913,0.029096317306847988,6.967776492852841e-50,0.0007423971075660246,0.8829551605351078,1.3890418392667567e-125,9.29962635902207e-32,0.08340766438269424
220,0.96082314255237,-0.4570859380521638,5,0.5891950818961876,0.018986490506127808,0.0028139999895643525,9.344681145891093e-59,0.00016697224474739259,0.5891950818961876,1.9076519680062073e-147,3.995482430442679e-36,0.3888374553633729
221,0.963418141372579,-0.3908408538984774,5,0.7496031112352414,0.011686151671773845,0.0044321371709989,6.52958382552715e-57,0.0001994229458574878,0.7496031112352414,9.384297400453911e-143,2.8576961408558805e-35,0.2340791769761284
222,0.9659258262890684,-0.5894059575771128,8,0.5691175560700837,0.030295524534518135,0.0007858732947327602,1.9946573888603912e-63,7.971011336470939e-05,0.3997213359873007,4.861801401839273e-159,1.8722267330772623e-38,0.5691175560700837
223,0.9683459700321304,-0.0416594054239819,5,0.9535264956201955,0.0006058780859613024,0.03252333020544073,8.015913669471397e-47,0.0006884284110210544,0.9535264956201955,1.2162589153605729e-117,1.729864033659263e-30,0.012655867677381458
224,0.9706783532658524,-0.3087057527950557,5,0.8989293738606243,0.004818823345923994,0.005905289471389736,4.966762488466351e-55,0.00019721847914770524,0.8989293738606243,8.273974825815445e-138,1.755271574369954e-34,0.0901492948429142
225,0.972922764607994,-0.1378661400446146,5,0.963291503986527,0.001081347213133414,0.01439280427896156,4.405386150544938e-50,0.00034064419135416,0.963291503986527,1.8788423579573955e-125,3.7814629102831466e-32,0.020893700330023992
226,0.9750790006491444,0.0625937685844767,5,0.9541969542237362,0.0001785865850130468,0.04105588315810842,2.588844533590086e-44,0.0008824320049124105,0.9541969542237362,2.102510915953356e-111,2.3021474147455666e-29,0.003686144028229963
227,0.9771468659711596,-0.1685912610781875,5,0.9648836877189815,0.0012549784958146683,0.010706699116714137,2.4823388167960374e-51,0.0002664150735373815,0.9648836877189815,1.8918817032360327e-128,8.449232909710863e-33,0.02288821959495235
228,0.9791261731648692,-0.2258474765233559,5,0.9546768450012576,0.0020285201708536596,0.00780372612389189,3.4526401325460004e-53,0.00021350059504732878,0.9546768450012576,4.8211494495811094e-133,1.0613559630397518e-33,0.03527740810894954
229,0.9810167428470652,-0.1551387570273443,5,0.9690508616990964,0.0010700921785353201,0.010829291228066099,3.3061043206024334e-51,0.00026734383086679113,0.9690508616990964,4.2085015894595377e-128,8.984985449272722e-33,0.018782411063435256
230,0.9828184036767555,-0.1719364275958,5,0.9672571118377545,0.0012494344183265344,0.00994974820180633,7.917938563446162e-52,0.0002522530108188258,0.9672571118377545,1.229142953793614e-129,4.4420100935380915e-33,0.021291452531293806
231,0.9845309923706962,0.0740224831629828,5,0.9645314164444203,0.00013214014658273834,0.03204979268502893,1.1773607006522122e-44,0.0007586823713099091,0.9645314164444203,4.0341870224197666e-112,1.2603466032899717e-29,0.002527968352658226
232,0.9861543537181866,-0.1036623257466161,5,0.9735412199667717,0.0006892987857083557,0.013740396137134155,5.265761907370373e-50,0.00033094118173790957,0.9735412199667717,3.894270020483555e-125,3.1854615903680944e-32,0.011698143928647809
233,0.9876883405951378,-0.2653146689560134,5,0.9400985614297934,0.003233502388815455,0.007141642725237145,6.485711074613856e-55,0.00021177482409065847,0.9400985614297934,2.1496134240956332e-137,1.5218635160603612e-34,0.04931451863206325
234,0.9891328139774056,0.0625450640966194,5,0.9667981391463011,0.00015227857141881132,0.02955224491107795,2.875643122580786e-45,0.0007315441388348592,0.9667981391463011,1.28004812752039e-113,6.0819257671373746e-30,0.002765793232367289
235,0.9904876429533908,0.1084951664979416,5,0.9603688259231944,0.00010119212017113247,0.036698277521001896,5.418809922918917e-44,0.000961805857655008,0.9603688259231944,1.4160021309086834e-110,2.548578911414535e-29,0.0018698985779775255
236,0.9917527047359028,-0.3958323168851854,5,0.816745077054669,0.01237814163320605,0.004883343772923459,4.413814510187886e-59,0.00019464684362462402,0.816745077054669,4.8511815524153994e-148,1.790054017166574e-36,0.16579879069557688
237,0.9929278846732884,0.1878377142963159,5,0.9438916000037428,5.0185222261608906e-05,0.05347475339466857,8.478966145195076e-42,0.0016243920608890851,0.9438916000037428,2.1582864007741234e-105,3.070406042059985e-28,0.0009590693184378368
238,0.9940130762598222,-0.0363188197272659,5,0.9703943439162387,0.00045700351095943903,0.02125323366270262,1.98401253842498e-48,0.0005341348422770896,0.9703943439162387,2.17078842866287e-121,1.8281763467425867e-31,0.007361284067822128
239,0.9950081811453596,-0.043139393788463,5,0.9694122194865955,0.0005115482600598983,0.021430165970199238,1.1244363342591062e-48,0.0005436429957242599,0.9694122194865955,5.070273693424555e-122,1.4076084469512587e-31,0.008102423287421102
240,0.9959131091442496,0.1110083772563879,5,0.9563978429506543,0.0001170711179031944,0.04029074407892714,3.4830880663305397e-44,0.0011432186915255461,0.9563978429506543,3.799089705060578e-111,2.0940971055841435e-29,0.0020511231609898653
241,0.9967277782435088,-0.194226807184037,5,0.948363680591134,0.0025108585192273013,0.013645186306013773,3.1533420686164147e-53,0.0003774629022412558,0.948363680591134,2.2456664481730147e-133,1.0214171338380753e-33,0.035102811681383676
242,0.9974521146102536,0.1194937196389525,5,0.9530790719805304,0.00011542132737584229,0.04352497584809944,5.297432001528403e-44,0.001278062552747046,0.9530790719805304,9.38040532075635e-111,2.611902823994133e-29,0.0020024682912472666
243,0.9980860525983922,-0.1371954659432139,5,0.9580077348943188,0.001554853158270949,0.017802172483282246,1.3803520983039366e-51,0.00047503431072045565,0.9580077348943188,2.5356416581536373e-129,6.166976513609722e-33,0.022160205153407622
244,0.9986295347545738,-0.3473260921850114,5,0.8264000442638828,0.012349379815505036,0.009041692939942324,6.538037619944351e-58,0.0003205819867170583,0.8264000442638828,2.778584696868522e-145,7.040831060033342e-36,0.15188830099395284
245,0.9990825118233956,-0.2423780531409893,5,0.9193289334304671,0.004745852887595673,0.013489218856672078,9.288963632525173e-55,0.0003997738738848729,0.9193289334304671,2.567697134259927e-137,2.0749644680674005e-34,0.0620362209513803
246,0.9994449427518668,0.0800906095466892,5,0.9552438739965057,0.00019022813315946335,0.04027499775581136,3.0981296606957365e-45,0.001160437700635737,0.9552438739965057,8.681858975576426e-114,6.766197587171375e-30,0.00313046241388778
247,0.999716794693129,-0.2128913655450391,5,0.9312187003835968,0.0037203722075177877,0.015479356089011803,6.706681083008368e-54,0.0004443247181394431,0.9312187003835968,3.512109278530993e-135,5.2889481041159906e-34,0.04913724660173413
