Orthogroup	Gene1	Species1	Gene2	Species2
OG0000003	CARHR048530.1	cardamine	CARHR054050.1	cardamine
OG0000003	CARHR048530.1	cardamine	CARHR055240.4	cardamine
OG0000003	CARHR048530.1	cardamine	CARHR055270.1	cardamine
OG0000003	CARHR048530.1	cardamine	CARHR060000.1	cardamine
OG0000003	CARHR048530.1	cardamine	CARHR091960.1	cardamine
OG0000003	CARHR048530.1	cardamine	CARHR196550.1	cardamine
OG0000003	CARHR048530.1	cardamine	CARHR213210.1	cardamine
OG0000003	CARHR048530.1	cardamine	CARHR234420.1	cardamine
OG0000003	CARHR048770.1	cardamine	CARHR048770.2	cardamine
OG0000003	CARHR048770.1	cardamine	CARHR048800.1	cardamine
OG0000003	CARHR048770.1	cardamine	CARHR048810.1	cardamine
OG0000003	CARHR048770.1	cardamine	CARHR048820.1	cardamine
OG0000003	CARHR048770.1	cardamine	CARHR048820.2	cardamine
OG0000003	CARHR048770.1	cardamine	CARHR048840.1	cardamine
OG0000003	CARHR048770.1	cardamine	CARHR049170.1	cardamine
OG0000003	CARHR048770.1	cardamine	CARHR050170.1	cardamine
OG0000003	CARHR048770.1	cardamine	CARHR051020.1	cardamine
OG0000003	CARHR048770.1	cardamine	CARHR051030.1	cardamine
OG0000003	CARHR048770.1	cardamine	CARHR051050.1	cardamine
OG0000003	CARHR048770.1	cardamine	CARHR051050.2	cardamine
OG0000003	CARHR048770.1	cardamine	CARHR051150.1	cardamine
OG0000003	CARHR048770.1	cardamine	CARHR051150.2	cardamine
OG0000003	CARHR048770.1	cardamine	CARHR051150.3	cardamine
OG0000003	CARHR048770.1	cardamine	CARHR052810.1	cardamine
OG0000003	CARHR048770.1	cardamine	CARHR054050.1	cardamine
OG0000003	CARHR048770.1	cardamine	CARHR055240.4	cardamine
OG0000003	CARHR048770.1	cardamine	CARHR055270.1	cardamine
OG0000003	CARHR048770.1	cardamine	CARHR060000.1	cardamine
OG0000003	CARHR048770.1	cardamine	CARHR091960.1	cardamine
OG0000003	CARHR048770.1	cardamine	CARHR196550.1	cardamine
OG0000003	CARHR048770.1	cardamine	CARHR213210.1	cardamine
OG0000003	CARHR048770.1	cardamine	CARHR234420.1	cardamine
OG0000003	CARHR048770.2	cardamine	CARHR048800.1	cardamine
OG0000003	CARHR048770.2	cardamine	CARHR048810.1	cardamine
OG0000003	CARHR048770.2	cardamine	CARHR048820.1	cardamine
OG0000003	CARHR048770.2	cardamine	CARHR048820.2	cardamine
OG0000003	CARHR048770.2	cardamine	CARHR048840.1	cardamine
OG0000003	CARHR048770.2	cardamine	CARHR049170.1	cardamine
OG0000003	CARHR048770.2	cardamine	CARHR050170.1	cardamine
OG0000003	CARHR048770.2	cardamine	CARHR051020.1	cardamine
OG0000003	CARHR048770.2	cardamine	CARHR051030.1	cardamine
OG0000003	CARHR048770.2	cardamine	CARHR051050.1	cardamine
OG0000003	CARHR048770.2	cardamine	CARHR051050.2	cardamine
OG0000003	CARHR048770.2	cardamine	CARHR051150.1	cardamine
OG0000003	CARHR048770.2	cardamine	CARHR051150.2	cardamine
OG0000003	CARHR048770.2	cardamine	CARHR051150.3	cardamine
OG0000003	CARHR048770.2	cardamine	CARHR052810.1	cardamine
OG0000003	CARHR048770.2	cardamine	CARHR054050.1	cardamine
OG0000003	CARHR048770.2	cardamine	CARHR055240.4	cardamine
OG0000003	CARHR048770.2	cardamine	CARHR055270.1	cardamine
OG0000003	CARHR048770.2	cardamine	CARHR060000.1	cardamine
OG0000003	CARHR048770.2	cardamine	CARHR091960.1	cardamine
OG0000003	CARHR048770.2	cardamine	CARHR196550.1	cardamine
OG0000003	CARHR048770.2	cardamine	CARHR213210.1	cardamine
OG0000003	CARHR048770.2	cardamine	CARHR234420.1	cardamine
OG0000003	CARHR048800.1	cardamine	CARHR048810.1	cardamine
OG0000003	CARHR048800.1	cardamine	CARHR048820.1	cardamine
OG0000003	CARHR048800.1	cardamine	CARHR048820.2	cardamine
OG0000003	CARHR048800.1	cardamine	CARHR048840.1	cardamine
OG0000003	CARHR048800.1	cardamine	CARHR049170.1	cardamine
OG0000003	CARHR048800.1	cardamine	CARHR050170.1	cardamine
OG0000003	CARHR048800.1	cardamine	CARHR051020.1	cardamine
OG0000003	CARHR048800.1	cardamine	CARHR051030.1	cardamine
OG0000003	CARHR048800.1	cardamine	CARHR051050.1	cardamine
OG0000003	CARHR048800.1	cardamine	CARHR051050.2	cardamine
OG0000003	CARHR048800.1	cardamine	CARHR051150.1	cardamine
OG0000003	CARHR048800.1	cardamine	CARHR051150.2	cardamine
OG0000003	CARHR048800.1	cardamine	CARHR051150.3	cardamine
OG0000003	CARHR048800.1	cardamine	CARHR052810.1	cardamine
OG0000003	CARHR048800.1	cardamine	CARHR054050.1	cardamine
OG0000003	CARHR048800.1	cardamine	CARHR055240.4	cardamine
OG0000003	CARHR048800.1	cardamine	CARHR055270.1	cardamine
OG0000003	CARHR048800.1	cardamine	CARHR060000.1	cardamine
OG0000003	CARHR048800.1	cardamine	CARHR091960.1	cardamine
OG0000003	CARHR048800.1	cardamine	CARHR196550.1	cardamine
OG0000003	CARHR048800.1	cardamine	CARHR213210.1	cardamine
OG0000003	CARHR048800.1	cardamine	CARHR234420.1	cardamine
OG0000003	CARHR048810.1	cardamine	CARHR048820.1	cardamine
OG0000003	CARHR048810.1	cardamine	CARHR048820.2	cardamine
OG0000003	CARHR048810.1	cardamine	CARHR048840.1	cardamine
OG0000003	CARHR048810.1	cardamine	CARHR049170.1	cardamine
OG0000003	CARHR048810.1	cardamine	CARHR050170.1	cardamine
OG0000003	CARHR048810.1	cardamine	CARHR051020.1	cardamine
OG0000003	CARHR048810.1	cardamine	CARHR051030.1	cardamine
OG0000003	CARHR048810.1	cardamine	CARHR051050.1	cardamine
OG0000003	CARHR048810.1	cardamine	CARHR051050.2	cardamine
OG0000003	CARHR048810.1	cardamine	CARHR051150.1	cardamine
OG0000003	CARHR048810.1	cardamine	CARHR051150.2	cardamine
OG0000003	CARHR048810.1	cardamine	CARHR051150.3	cardamine
OG0000003	CARHR048810.1	cardamine	CARHR052810.1	cardamine
OG0000003	CARHR048810.1	cardamine	CARHR054050.1	cardamine
OG0000003	CARHR048810.1	cardamine	CARHR055240.4	cardamine
OG0000003	CARHR048810.1	cardamine	CARHR055270.1	cardamine
OG0000003	CARHR048810.1	cardamine	CARHR060000.1	cardamine
OG0000003	CARHR048810.1	cardamine	CARHR091960.1	cardamine
OG0000003	CARHR048810.1	cardamine	CARHR196550.1	cardamine
OG0000003	CARHR048810.1	cardamine	CARHR213210.1	cardamine
OG0000003	CARHR048810.1	cardamine	CARHR234420.1	cardamine
OG0000003	CARHR048820.1	cardamine	CARHR048820.2	cardamine
OG0000003	CARHR048820.1	cardamine	CARHR048840.1	cardamine
OG0000003	CARHR048820.1	cardamine	CARHR049170.1	cardamine
OG0000003	CARHR048820.1	cardamine	CARHR050170.1	cardamine
OG0000003	CARHR048820.1	cardamine	CARHR051020.1	cardamine
OG0000003	CARHR048820.1	cardamine	CARHR051030.1	cardamine
OG0000003	CARHR048820.1	cardamine	CARHR051050.1	cardamine
OG0000003	CARHR048820.1	cardamine	CARHR051050.2	cardamine
OG0000003	CARHR048820.1	cardamine	CARHR051150.1	cardamine
OG0000003	CARHR048820.1	cardamine	CARHR051150.2	cardamine
OG0000003	CARHR048820.1	cardamine	CARHR051150.3	cardamine
OG0000003	CARHR048820.1	cardamine	CARHR052810.1	cardamine
OG0000003	CARHR048820.1	cardamine	CARHR054050.1	cardamine
OG0000003	CARHR048820.1	cardamine	CARHR055240.4	cardamine
OG0000003	CARHR048820.1	cardamine	CARHR055270.1	cardamine
OG0000003	CARHR048820.1	cardamine	CARHR060000.1	cardamine
OG0000003	CARHR048820.1	cardamine	CARHR091960.1	cardamine
OG0000003	CARHR048820.1	cardamine	CARHR196550.1	cardamine
OG0000003	CARHR048820.1	cardamine	CARHR213210.1	cardamine
OG0000003	CARHR048820.1	cardamine	CARHR234420.1	cardamine
OG0000003	CARHR048820.2	cardamine	CARHR048840.1	cardamine
OG0000003	CARHR048820.2	cardamine	CARHR049170.1	cardamine
OG0000003	CARHR048820.2	cardamine	CARHR050170.1	cardamine
OG0000003	CARHR048820.2	cardamine	CARHR051020.1	cardamine
OG0000003	CARHR048820.2	cardamine	CARHR051030.1	cardamine
OG0000003	CARHR048820.2	cardamine	CARHR051050.1	cardamine
OG0000003	CARHR048820.2	cardamine	CARHR051050.2	cardamine
OG0000003	CARHR048820.2	cardamine	CARHR051150.1	cardamine
OG0000003	CARHR048820.2	cardamine	CARHR051150.2	cardamine
OG0000003	CARHR048820.2	cardamine	CARHR051150.3	cardamine
OG0000003	CARHR048820.2	cardamine	CARHR052810.1	cardamine
OG0000003	CARHR048820.2	cardamine	CARHR054050.1	cardamine
OG0000003	CARHR048820.2	cardamine	CARHR055240.4	cardamine
OG0000003	CARHR048820.2	cardamine	CARHR055270.1	cardamine
OG0000003	CARHR048820.2	cardamine	CARHR060000.1	cardamine
OG0000003	CARHR048820.2	cardamine	CARHR091960.1	cardamine
OG0000003	CARHR048820.2	cardamine	CARHR196550.1	cardamine
OG0000003	CARHR048820.2	cardamine	CARHR213210.1	cardamine
OG0000003	CARHR048820.2	cardamine	CARHR234420.1	cardamine
OG0000003	CARHR048840.1	cardamine	CARHR049170.1	cardamine
OG0000003	CARHR048840.1	cardamine	CARHR050170.1	cardamine
OG0000003	CARHR048840.1	cardamine	CARHR051020.1	cardamine
OG0000003	CARHR048840.1	cardamine	CARHR051030.1	cardamine
OG0000003	CARHR048840.1	cardamine	CARHR051050.1	cardamine
OG0000003	CARHR048840.1	cardamine	CARHR051050.2	cardamine
OG0000003	CARHR048840.1	cardamine	CARHR051150.1	cardamine
OG0000003	CARHR048840.1	cardamine	CARHR051150.2	cardamine
OG0000003	CARHR048840.1	cardamine	CARHR051150.3	cardamine
OG0000003	CARHR048840.1	cardamine	CARHR052810.1	cardamine
OG0000003	CARHR048840.1	cardamine	CARHR054050.1	cardamine
OG0000003	CARHR048840.1	cardamine	CARHR055240.4	cardamine
OG0000003	CARHR048840.1	cardamine	CARHR055270.1	cardamine
OG0000003	CARHR048840.1	cardamine	CARHR060000.1	cardamine
OG0000003	CARHR048840.1	cardamine	CARHR091960.1	cardamine
OG0000003	CARHR048840.1	cardamine	CARHR196550.1	cardamine
OG0000003	CARHR048840.1	cardamine	CARHR213210.1	cardamine
OG0000003	CARHR048840.1	cardamine	CARHR234420.1	cardamine
OG0000003	CARHR049170.1	cardamine	CARHR050170.1	cardamine
OG0000003	CARHR049170.1	cardamine	CARHR051020.1	cardamine
OG0000003	CARHR049170.1	cardamine	CARHR051030.1	cardamine
OG0000003	CARHR049170.1	cardamine	CARHR051050.1	cardamine
OG0000003	CARHR049170.1	cardamine	CARHR051050.2	cardamine
OG0000003	CARHR049170.1	cardamine	CARHR051150.1	cardamine
OG0000003	CARHR049170.1	cardamine	CARHR051150.2	cardamine
OG0000003	CARHR049170.1	cardamine	CARHR051150.3	cardamine
OG0000003	CARHR049170.1	cardamine	CARHR052810.1	cardamine
OG0000003	CARHR049170.1	cardamine	CARHR054050.1	cardamine
OG0000003	CARHR049170.1	cardamine	CARHR055240.4	cardamine
OG0000003	CARHR049170.1	cardamine	CARHR055270.1	cardamine
OG0000003	CARHR049170.1	cardamine	CARHR060000.1	cardamine
OG0000003	CARHR049170.1	cardamine	CARHR091960.1	cardamine
OG0000003	CARHR049170.1	cardamine	CARHR196550.1	cardamine
OG0000003	CARHR049170.1	cardamine	CARHR213210.1	cardamine
OG0000003	CARHR049170.1	cardamine	CARHR234420.1	cardamine
OG0000003	CARHR050170.1	cardamine	CARHR051020.1	cardamine
OG0000003	CARHR050170.1	cardamine	CARHR051030.1	cardamine
OG0000003	CARHR050170.1	cardamine	CARHR051050.1	cardamine
OG0000003	CARHR050170.1	cardamine	CARHR051050.2	cardamine
OG0000003	CARHR050170.1	cardamine	CARHR051150.1	cardamine
OG0000003	CARHR050170.1	cardamine	CARHR051150.2	cardamine
OG0000003	CARHR050170.1	cardamine	CARHR051150.3	cardamine
OG0000003	CARHR050170.1	cardamine	CARHR052810.1	cardamine
OG0000003	CARHR050170.1	cardamine	CARHR054050.1	cardamine
OG0000003	CARHR050170.1	cardamine	CARHR055240.4	cardamine
OG0000003	CARHR050170.1	cardamine	CARHR055270.1	cardamine
OG0000003	CARHR050170.1	cardamine	CARHR060000.1	cardamine
OG0000003	CARHR050170.1	cardamine	CARHR091960.1	cardamine
OG0000003	CARHR050170.1	cardamine	CARHR196550.1	cardamine
OG0000003	CARHR050170.1	cardamine	CARHR213210.1	cardamine
OG0000003	CARHR050170.1	cardamine	CARHR234420.1	cardamine
OG0000003	CARHR051020.1	cardamine	CARHR051030.1	cardamine
OG0000003	CARHR051020.1	cardamine	CARHR051050.1	cardamine
OG0000003	CARHR051020.1	cardamine	CARHR051050.2	cardamine
OG0000003	CARHR051020.1	cardamine	CARHR051150.1	cardamine
OG0000003	CARHR051020.1	cardamine	CARHR051150.2	cardamine
OG0000003	CARHR051020.1	cardamine	CARHR051150.3	cardamine
OG0000003	CARHR051020.1	cardamine	CARHR052810.1	cardamine
OG0000003	CARHR051020.1	cardamine	CARHR054050.1	cardamine
OG0000003	CARHR051020.1	cardamine	CARHR055240.4	cardamine
OG0000003	CARHR051020.1	cardamine	CARHR055270.1	cardamine
OG0000003	CARHR051020.1	cardamine	CARHR060000.1	cardamine
OG0000003	CARHR051020.1	cardamine	CARHR091960.1	cardamine
OG0000003	CARHR051020.1	cardamine	CARHR196550.1	cardamine
OG0000003	CARHR051020.1	cardamine	CARHR213210.1	cardamine
OG0000003	CARHR051020.1	cardamine	CARHR234420.1	cardamine
OG0000003	CARHR051030.1	cardamine	CARHR051050.1	cardamine
OG0000003	CARHR051030.1	cardamine	CARHR051050.2	cardamine
OG0000003	CARHR051030.1	cardamine	CARHR051150.1	cardamine
OG0000003	CARHR051030.1	cardamine	CARHR051150.2	cardamine
OG0000003	CARHR051030.1	cardamine	CARHR051150.3	cardamine
OG0000003	CARHR051030.1	cardamine	CARHR052810.1	cardamine
OG0000003	CARHR051030.1	cardamine	CARHR054050.1	cardamine
OG0000003	CARHR051030.1	cardamine	CARHR055240.4	cardamine
OG0000003	CARHR051030.1	cardamine	CARHR055270.1	cardamine
OG0000003	CARHR051030.1	cardamine	CARHR060000.1	cardamine
OG0000003	CARHR051030.1	cardamine	CARHR091960.1	cardamine
OG0000003	CARHR051030.1	cardamine	CARHR196550.1	cardamine
OG0000003	CARHR051030.1	cardamine	CARHR213210.1	cardamine
OG0000003	CARHR051030.1	cardamine	CARHR234420.1	cardamine
OG0000003	CARHR051050.1	cardamine	CARHR051050.2	cardamine
OG0000003	CARHR051050.1	cardamine	CARHR051150.1	cardamine
OG0000003	CARHR051050.1	cardamine	CARHR051150.2	cardamine
OG0000003	CARHR051050.1	cardamine	CARHR051150.3	cardamine
OG0000003	CARHR051050.1	cardamine	CARHR052810.1	cardamine
OG0000003	CARHR051050.1	cardamine	CARHR054050.1	cardamine
OG0000003	CARHR051050.1	cardamine	CARHR055240.4	cardamine
OG0000003	CARHR051050.1	cardamine	CARHR055270.1	cardamine
OG0000003	CARHR051050.1	cardamine	CARHR060000.1	cardamine
OG0000003	CARHR051050.1	cardamine	CARHR091960.1	cardamine
OG0000003	CARHR051050.1	cardamine	CARHR196550.1	cardamine
OG0000003	CARHR051050.1	cardamine	CARHR213210.1	cardamine
OG0000003	CARHR051050.1	cardamine	CARHR234420.1	cardamine
OG0000003	CARHR051050.2	cardamine	CARHR051150.1	cardamine
OG0000003	CARHR051050.2	cardamine	CARHR051150.2	cardamine
OG0000003	CARHR051050.2	cardamine	CARHR051150.3	cardamine
OG0000003	CARHR051050.2	cardamine	CARHR052810.1	cardamine
OG0000003	CARHR051050.2	cardamine	CARHR054050.1	cardamine
OG0000003	CARHR051050.2	cardamine	CARHR055240.4	cardamine
OG0000003	CARHR051050.2	cardamine	CARHR055270.1	cardamine
OG0000003	CARHR051050.2	cardamine	CARHR060000.1	cardamine
OG0000003	CARHR051050.2	cardamine	CARHR091960.1	cardamine
OG0000003	CARHR051050.2	cardamine	CARHR196550.1	cardamine
OG0000003	CARHR051050.2	cardamine	CARHR213210.1	cardamine
OG0000003	CARHR051050.2	cardamine	CARHR234420.1	cardamine
OG0000003	CARHR051150.1	cardamine	CARHR051150.2	cardamine
OG0000003	CARHR051150.1	cardamine	CARHR051150.3	cardamine
OG0000003	CARHR051150.1	cardamine	CARHR052810.1	cardamine
OG0000003	CARHR051150.1	cardamine	CARHR054050.1	cardamine
OG0000003	CARHR051150.1	cardamine	CARHR055240.4	cardamine
OG0000003	CARHR051150.1	cardamine	CARHR055270.1	cardamine
OG0000003	CARHR051150.1	cardamine	CARHR060000.1	cardamine
OG0000003	CARHR051150.1	cardamine	CARHR091960.1	cardamine
OG0000003	CARHR051150.1	cardamine	CARHR196550.1	cardamine
OG0000003	CARHR051150.1	cardamine	CARHR213210.1	cardamine
OG0000003	CARHR051150.1	cardamine	CARHR234420.1	cardamine
OG0000003	CARHR051150.2	cardamine	CARHR051150.3	cardamine
OG0000003	CARHR051150.2	cardamine	CARHR052810.1	cardamine
OG0000003	CARHR051150.2	cardamine	CARHR054050.1	cardamine
OG0000003	CARHR051150.2	cardamine	CARHR055240.4	cardamine
OG0000003	CARHR051150.2	cardamine	CARHR055270.1	cardamine
OG0000003	CARHR051150.2	cardamine	CARHR060000.1	cardamine
OG0000003	CARHR051150.2	cardamine	CARHR091960.1	cardamine
OG0000003	CARHR051150.2	cardamine	CARHR196550.1	cardamine
OG0000003	CARHR051150.2	cardamine	CARHR213210.1	cardamine
OG0000003	CARHR051150.2	cardamine	CARHR234420.1	cardamine
OG0000003	CARHR051150.3	cardamine	CARHR052810.1	cardamine
OG0000003	CARHR051150.3	cardamine	CARHR054050.1	cardamine
OG0000003	CARHR051150.3	cardamine	CARHR055240.4	cardamine
OG0000003	CARHR051150.3	cardamine	CARHR055270.1	cardamine
OG0000003	CARHR051150.3	cardamine	CARHR060000.1	cardamine
OG0000003	CARHR051150.3	cardamine	CARHR091960.1	cardamine
OG0000003	CARHR051150.3	cardamine	CARHR196550.1	cardamine
OG0000003	CARHR051150.3	cardamine	CARHR213210.1	cardamine
OG0000003	CARHR051150.3	cardamine	CARHR234420.1	cardamine
OG0000003	CARHR052810.1	cardamine	CARHR054050.1	cardamine
OG0000003	CARHR052810.1	cardamine	CARHR055240.4	cardamine
OG0000003	CARHR052810.1	cardamine	CARHR055270.1	cardamine
OG0000003	CARHR052810.1	cardamine	CARHR060000.1	cardamine
OG0000003	CARHR052810.1	cardamine	CARHR091960.1	cardamine
OG0000003	CARHR052810.1	cardamine	CARHR196550.1	cardamine
OG0000003	CARHR052810.1	cardamine	CARHR213210.1	cardamine
OG0000003	CARHR052810.1	cardamine	CARHR234420.1	cardamine
OG0000003	CARHR054050.1	cardamine	CARHR055240.4	cardamine
OG0000003	CARHR054050.1	cardamine	CARHR055270.1	cardamine
OG0000003	CARHR054050.1	cardamine	CARHR060000.1	cardamine
OG0000003	CARHR054050.1	cardamine	CARHR091960.1	cardamine
OG0000003	CARHR054050.1	cardamine	CARHR196550.1	cardamine
OG0000003	CARHR054050.1	cardamine	CARHR213210.1	cardamine
OG0000003	CARHR054050.1	cardamine	CARHR234420.1	cardamine
OG0000003	CARHR055240.4	cardamine	CARHR055270.1	cardamine
OG0000003	CARHR055240.4	cardamine	CARHR060000.1	cardamine
OG0000003	CARHR055240.4	cardamine	CARHR091960.1	cardamine
OG0000003	CARHR055240.4	cardamine	CARHR196550.1	cardamine
OG0000003	CARHR055240.4	cardamine	CARHR213210.1	cardamine
OG0000003	CARHR055240.4	cardamine	CARHR234420.1	cardamine
OG0000003	CARHR055270.1	cardamine	CARHR060000.1	cardamine
OG0000003	CARHR055270.1	cardamine	CARHR091960.1	cardamine
OG0000003	CARHR055270.1	cardamine	CARHR196550.1	cardamine
OG0000003	CARHR055270.1	cardamine	CARHR213210.1	cardamine
OG0000003	CARHR055270.1	cardamine	CARHR234420.1	cardamine
OG0000003	CARHR060000.1	cardamine	CARHR091960.1	cardamine
OG0000003	CARHR060000.1	cardamine	CARHR196550.1	cardamine
OG0000003	CARHR060000.1	cardamine	CARHR213210.1	cardamine
OG0000003	CARHR060000.1	cardamine	CARHR234420.1	cardamine
OG0000003	CARHR091960.1	cardamine	CARHR196550.1	cardamine
OG0000003	CARHR091960.1	cardamine	CARHR213210.1	cardamine
OG0000003	CARHR091960.1	cardamine	CARHR234420.1	cardamine
OG0000003	CARHR196550.1	cardamine	CARHR213210.1	cardamine
OG0000003	CARHR196550.1	cardamine	CARHR234420.1	cardamine
OG0000003	CARHR213210.1	cardamine	CARHR234420.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR012590.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR012600.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR013070.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR013070.2	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR038250.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR048210.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR048830.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR048950.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR048990.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR049180.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR049210.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR049260.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR049260.2	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR049340.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR049340.2	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR049380.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR049380.2	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR049580.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR049590.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR049630.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR049670.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR049690.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR049700.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR049710.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR051470.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR051470.2	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR052080.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR052120.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR052120.2	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR052140.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR116460.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR150940.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR156260.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR174090.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR174100.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR179770.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR179780.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR179830.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR179850.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR220850.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR220980.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR233600.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR234850.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR234860.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR255820.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR260520.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR260530.1	cardamine
OG0000004	CARHR012520.1	cardamine	CARHR265030.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR012600.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR013070.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR013070.2	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR038250.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR048210.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR048830.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR048950.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR048990.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR049180.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR049210.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR049260.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR049260.2	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR049340.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR049340.2	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR049380.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR049380.2	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR049580.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR049590.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR049630.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR049670.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR049690.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR049700.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR049710.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR051470.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR051470.2	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR052080.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR052120.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR052120.2	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR052140.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR116460.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR150940.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR156260.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR174090.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR174100.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR179770.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR179780.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR179830.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR179850.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR220850.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR220980.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR233600.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR234850.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR234860.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR255820.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR260520.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR260530.1	cardamine
OG0000004	CARHR012590.1	cardamine	CARHR265030.1	cardamine
OG0000004	CARHR012600.1	cardamine	CARHR013070.1	cardamine
OG0000004	CARHR012600.1	cardamine	CARHR013070.2	cardamine
OG0000004	CARHR012600.1	cardamine	CARHR038250.1	cardamine
OG0000004	CARHR012600.1	cardamine	CARHR048210.1	cardamine
OG0000004	CARHR012600.1	cardamine	CARHR048830.1	cardamine
OG0000004	CARHR012600.1	cardamine	CARHR048950.1	cardamine
OG0000004	CARHR012600.1	cardamine	CARHR048990.1	cardamine
OG0000004	CARHR012600.1	cardamine	CARHR049180.1	cardamine
