Orthogroup	Gene1	Species1	Gene2	Species2
cluster_13	936067	C.hirsuta	922215	C.hirsuta
cluster_13	936067	C.hirsuta	922218	C.hirsuta
cluster_13	936067	C.hirsuta	937443	C.hirsuta
cluster_13	936067	C.hirsuta	346783	C.hirsuta
cluster_13	936067	C.hirsuta	473482	C.hirsuta
cluster_13	936067	C.hirsuta	922179	C.hirsuta
cluster_13	936067	C.hirsuta	923263	C.hirsuta
cluster_13	495332	C.hirsuta	922186	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR260050.1	C.hirsuta
cluster_13	495332	C.hirsuta	922213	C.hirsuta
cluster_13	495332	C.hirsuta	931792	C.hirsuta
cluster_13	495332	C.hirsuta	336227	C.hirsuta
cluster_13	495332	C.hirsuta	933241	C.hirsuta
cluster_13	495332	C.hirsuta	922188	C.hirsuta
cluster_13	495332	C.hirsuta	936063	C.hirsuta
cluster_13	495332	C.hirsuta	922219	C.hirsuta
cluster_13	495332	C.hirsuta	936065	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR149530.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR045190.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR042900.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR265600.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR112760.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR030440.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR030410.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR043200.1	C.hirsuta
cluster_13	495332	C.hirsuta	931794	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR113190.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR030470.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR030870.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR265400.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR031230.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR116780.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR030880.1	C.hirsuta
cluster_13	495332	C.hirsuta	337545	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR043190.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR126510.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR037920.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR030590.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR030400.1	C.hirsuta
cluster_13	495332	C.hirsuta	344965	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR148710.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR042510.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR030890.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR030420.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR041590.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR149520.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR042520.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR052850.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR030460.1	C.hirsuta
cluster_13	495332	C.hirsuta	336216	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR042890.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR174240.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR056970.1	C.hirsuta
cluster_13	495332	C.hirsuta	336232	C.hirsuta
cluster_13	495332	C.hirsuta	922208	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR219990.1	C.hirsuta
cluster_13	495332	C.hirsuta	336233	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR148260.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR265180.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR043210.1	C.hirsuta
cluster_13	495332	C.hirsuta	922183	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR030450.1	C.hirsuta
cluster_13	495332	C.hirsuta	338947	C.hirsuta
cluster_13	495332	C.hirsuta	336202	C.hirsuta
cluster_13	495332	C.hirsuta	922192	C.hirsuta
cluster_13	495332	C.hirsuta	343684	C.hirsuta
cluster_13	495332	C.hirsuta	336203	C.hirsuta
cluster_13	495332	C.hirsuta	359032	C.hirsuta
cluster_13	495332	C.hirsuta	922209	C.hirsuta
cluster_13	495332	C.hirsuta	343873	C.hirsuta
cluster_13	495332	C.hirsuta	336206	C.hirsuta
cluster_13	495332	C.hirsuta	473884	C.hirsuta
cluster_13	495332	C.hirsuta	932493	C.hirsuta
cluster_13	495332	C.hirsuta	922210	C.hirsuta
cluster_13	495332	C.hirsuta	346781	C.hirsuta
cluster_13	495332	C.hirsuta	336209	C.hirsuta
cluster_13	495332	C.hirsuta	923021	C.hirsuta
cluster_13	495332	C.hirsuta	932494	C.hirsuta
cluster_13	495332	C.hirsuta	922214	C.hirsuta
cluster_13	495332	C.hirsuta	359033	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR040020.1	C.hirsuta
cluster_13	495332	C.hirsuta	931305	C.hirsuta
cluster_13	495332	C.hirsuta	932652	C.hirsuta
cluster_13	495332	C.hirsuta	922217	C.hirsuta
cluster_13	495332	C.hirsuta	359707	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR041580.1	C.hirsuta
cluster_13	495332	C.hirsuta	931791	C.hirsuta
cluster_13	495332	C.hirsuta	936741	C.hirsuta
cluster_13	495332	C.hirsuta	922294	C.hirsuta
cluster_13	495332	C.hirsuta	922181	C.hirsuta
cluster_13	495332	C.hirsuta	937176	C.hirsuta
cluster_13	495332	C.hirsuta	922295	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR263740.1	C.hirsuta
cluster_13	495332	C.hirsuta	938652	C.hirsuta
cluster_13	495332	C.hirsuta	922296	C.hirsuta
cluster_13	495332	C.hirsuta	942806	C.hirsuta
cluster_13	495332	C.hirsuta	923024	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR036650.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR031540.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR062310.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR116790.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR167830.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR168020.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR213730.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR265610.1	C.hirsuta
cluster_13	495332	C.hirsuta	CARHR284280.1	C.hirsuta
cluster_13	495332	C.hirsuta	922215	C.hirsuta
cluster_13	495332	C.hirsuta	922218	C.hirsuta
cluster_13	495332	C.hirsuta	937443	C.hirsuta
cluster_13	495332	C.hirsuta	346783	C.hirsuta
cluster_13	495332	C.hirsuta	473482	C.hirsuta
cluster_13	495332	C.hirsuta	922179	C.hirsuta
cluster_13	495332	C.hirsuta	923263	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR260050.1	C.hirsuta
cluster_13	922186	C.hirsuta	922213	C.hirsuta
cluster_13	922186	C.hirsuta	931792	C.hirsuta
cluster_13	922186	C.hirsuta	336227	C.hirsuta
cluster_13	922186	C.hirsuta	933241	C.hirsuta
cluster_13	922186	C.hirsuta	922188	C.hirsuta
cluster_13	922186	C.hirsuta	936063	C.hirsuta
cluster_13	922186	C.hirsuta	922219	C.hirsuta
cluster_13	922186	C.hirsuta	936065	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR149530.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR045190.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR042900.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR265600.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR112760.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR030440.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR030410.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR043200.1	C.hirsuta
cluster_13	922186	C.hirsuta	931794	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR113190.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR030470.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR030870.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR265400.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR031230.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR116780.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR030880.1	C.hirsuta
cluster_13	922186	C.hirsuta	337545	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR043190.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR126510.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR037920.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR030590.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR030400.1	C.hirsuta
cluster_13	922186	C.hirsuta	344965	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR148710.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR042510.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR030890.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR030420.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR041590.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR149520.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR042520.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR052850.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR030460.1	C.hirsuta
cluster_13	922186	C.hirsuta	336216	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR042890.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR174240.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR056970.1	C.hirsuta
cluster_13	922186	C.hirsuta	336232	C.hirsuta
cluster_13	922186	C.hirsuta	922208	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR219990.1	C.hirsuta
cluster_13	922186	C.hirsuta	336233	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR148260.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR265180.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR043210.1	C.hirsuta
cluster_13	922186	C.hirsuta	922183	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR030450.1	C.hirsuta
cluster_13	922186	C.hirsuta	338947	C.hirsuta
cluster_13	922186	C.hirsuta	336202	C.hirsuta
cluster_13	922186	C.hirsuta	922192	C.hirsuta
cluster_13	922186	C.hirsuta	343684	C.hirsuta
cluster_13	922186	C.hirsuta	336203	C.hirsuta
cluster_13	922186	C.hirsuta	359032	C.hirsuta
cluster_13	922186	C.hirsuta	922209	C.hirsuta
cluster_13	922186	C.hirsuta	343873	C.hirsuta
cluster_13	922186	C.hirsuta	336206	C.hirsuta
cluster_13	922186	C.hirsuta	473884	C.hirsuta
cluster_13	922186	C.hirsuta	932493	C.hirsuta
cluster_13	922186	C.hirsuta	922210	C.hirsuta
cluster_13	922186	C.hirsuta	346781	C.hirsuta
cluster_13	922186	C.hirsuta	336209	C.hirsuta
cluster_13	922186	C.hirsuta	923021	C.hirsuta
cluster_13	922186	C.hirsuta	932494	C.hirsuta
cluster_13	922186	C.hirsuta	922214	C.hirsuta
cluster_13	922186	C.hirsuta	359033	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR040020.1	C.hirsuta
cluster_13	922186	C.hirsuta	931305	C.hirsuta
cluster_13	922186	C.hirsuta	932652	C.hirsuta
cluster_13	922186	C.hirsuta	922217	C.hirsuta
cluster_13	922186	C.hirsuta	359707	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR041580.1	C.hirsuta
cluster_13	922186	C.hirsuta	931791	C.hirsuta
cluster_13	922186	C.hirsuta	936741	C.hirsuta
cluster_13	922186	C.hirsuta	922294	C.hirsuta
cluster_13	922186	C.hirsuta	922181	C.hirsuta
cluster_13	922186	C.hirsuta	937176	C.hirsuta
cluster_13	922186	C.hirsuta	922295	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR263740.1	C.hirsuta
cluster_13	922186	C.hirsuta	938652	C.hirsuta
cluster_13	922186	C.hirsuta	922296	C.hirsuta
cluster_13	922186	C.hirsuta	942806	C.hirsuta
cluster_13	922186	C.hirsuta	923024	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR036650.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR031540.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR062310.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR116790.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR167830.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR168020.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR213730.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR265610.1	C.hirsuta
cluster_13	922186	C.hirsuta	CARHR284280.1	C.hirsuta
cluster_13	922186	C.hirsuta	922215	C.hirsuta
cluster_13	922186	C.hirsuta	922218	C.hirsuta
cluster_13	922186	C.hirsuta	937443	C.hirsuta
cluster_13	922186	C.hirsuta	346783	C.hirsuta
cluster_13	922186	C.hirsuta	473482	C.hirsuta
cluster_13	922186	C.hirsuta	922179	C.hirsuta
cluster_13	922186	C.hirsuta	923263	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	922213	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	931792	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	336227	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	933241	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	922188	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	936063	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	922219	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	936065	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR149530.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR045190.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR042900.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR265600.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR112760.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR030440.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR030410.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR043200.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	931794	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR113190.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR030470.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR030870.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR265400.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR031230.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR116780.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR030880.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	337545	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR043190.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR126510.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR037920.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR030590.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR030400.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	344965	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR148710.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR042510.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR030890.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR030420.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR041590.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR149520.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR042520.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR052850.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR030460.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	336216	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR042890.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR174240.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR056970.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	336232	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	922208	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR219990.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	336233	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR148260.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR265180.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR043210.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	922183	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR030450.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	338947	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	336202	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	922192	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	343684	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	336203	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	359032	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	922209	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	343873	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	336206	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	473884	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	932493	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	922210	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	346781	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	336209	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	923021	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	932494	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	922214	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	359033	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR040020.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	931305	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	932652	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	922217	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	359707	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR041580.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	931791	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	936741	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	922294	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	922181	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	937176	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	922295	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR263740.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	938652	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	922296	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	942806	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	923024	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR036650.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR031540.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR062310.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR116790.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR167830.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR168020.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR213730.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR265610.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	CARHR284280.1	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	922215	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	922218	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	937443	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	346783	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	473482	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	922179	C.hirsuta
cluster_13	CARHR260050.1	C.hirsuta	923263	C.hirsuta
cluster_13	922213	C.hirsuta	931792	C.hirsuta
cluster_13	922213	C.hirsuta	336227	C.hirsuta
cluster_13	922213	C.hirsuta	933241	C.hirsuta
cluster_13	922213	C.hirsuta	922188	C.hirsuta
cluster_13	922213	C.hirsuta	936063	C.hirsuta
cluster_13	922213	C.hirsuta	922219	C.hirsuta
cluster_13	922213	C.hirsuta	936065	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR149530.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR045190.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR042900.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR265600.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR112760.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR030440.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR030410.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR043200.1	C.hirsuta
cluster_13	922213	C.hirsuta	931794	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR113190.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR030470.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR030870.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR265400.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR031230.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR116780.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR030880.1	C.hirsuta
cluster_13	922213	C.hirsuta	337545	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR043190.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR126510.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR037920.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR030590.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR030400.1	C.hirsuta
cluster_13	922213	C.hirsuta	344965	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR148710.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR042510.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR030890.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR030420.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR041590.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR149520.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR042520.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR052850.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR030460.1	C.hirsuta
cluster_13	922213	C.hirsuta	336216	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR042890.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR174240.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR056970.1	C.hirsuta
cluster_13	922213	C.hirsuta	336232	C.hirsuta
cluster_13	922213	C.hirsuta	922208	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR219990.1	C.hirsuta
cluster_13	922213	C.hirsuta	336233	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR148260.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR265180.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR043210.1	C.hirsuta
cluster_13	922213	C.hirsuta	922183	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR030450.1	C.hirsuta
cluster_13	922213	C.hirsuta	338947	C.hirsuta
cluster_13	922213	C.hirsuta	336202	C.hirsuta
cluster_13	922213	C.hirsuta	922192	C.hirsuta
cluster_13	922213	C.hirsuta	343684	C.hirsuta
cluster_13	922213	C.hirsuta	336203	C.hirsuta
cluster_13	922213	C.hirsuta	359032	C.hirsuta
cluster_13	922213	C.hirsuta	922209	C.hirsuta
cluster_13	922213	C.hirsuta	343873	C.hirsuta
cluster_13	922213	C.hirsuta	336206	C.hirsuta
cluster_13	922213	C.hirsuta	473884	C.hirsuta
cluster_13	922213	C.hirsuta	932493	C.hirsuta
cluster_13	922213	C.hirsuta	922210	C.hirsuta
cluster_13	922213	C.hirsuta	346781	C.hirsuta
cluster_13	922213	C.hirsuta	336209	C.hirsuta
cluster_13	922213	C.hirsuta	923021	C.hirsuta
cluster_13	922213	C.hirsuta	932494	C.hirsuta
cluster_13	922213	C.hirsuta	922214	C.hirsuta
cluster_13	922213	C.hirsuta	359033	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR040020.1	C.hirsuta
cluster_13	922213	C.hirsuta	931305	C.hirsuta
cluster_13	922213	C.hirsuta	932652	C.hirsuta
cluster_13	922213	C.hirsuta	922217	C.hirsuta
cluster_13	922213	C.hirsuta	359707	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR041580.1	C.hirsuta
cluster_13	922213	C.hirsuta	931791	C.hirsuta
cluster_13	922213	C.hirsuta	936741	C.hirsuta
cluster_13	922213	C.hirsuta	922294	C.hirsuta
cluster_13	922213	C.hirsuta	922181	C.hirsuta
cluster_13	922213	C.hirsuta	937176	C.hirsuta
cluster_13	922213	C.hirsuta	922295	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR263740.1	C.hirsuta
cluster_13	922213	C.hirsuta	938652	C.hirsuta
cluster_13	922213	C.hirsuta	922296	C.hirsuta
cluster_13	922213	C.hirsuta	942806	C.hirsuta
cluster_13	922213	C.hirsuta	923024	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR036650.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR031540.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR062310.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR116790.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR167830.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR168020.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR213730.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR265610.1	C.hirsuta
cluster_13	922213	C.hirsuta	CARHR284280.1	C.hirsuta
cluster_13	922213	C.hirsuta	922215	C.hirsuta
cluster_13	922213	C.hirsuta	922218	C.hirsuta
cluster_13	922213	C.hirsuta	937443	C.hirsuta
cluster_13	922213	C.hirsuta	346783	C.hirsuta
cluster_13	922213	C.hirsuta	473482	C.hirsuta
cluster_13	922213	C.hirsuta	922179	C.hirsuta
cluster_13	922213	C.hirsuta	923263	C.hirsuta
cluster_13	931792	C.hirsuta	336227	C.hirsuta
cluster_13	931792	C.hirsuta	933241	C.hirsuta
cluster_13	931792	C.hirsuta	922188	C.hirsuta
cluster_13	931792	C.hirsuta	936063	C.hirsuta
cluster_13	931792	C.hirsuta	922219	C.hirsuta
cluster_13	931792	C.hirsuta	936065	C.hirsuta
cluster_13	931792	C.hirsuta	CARHR149530.1	C.hirsuta
cluster_13	931792	C.hirsuta	CARHR045190.1	C.hirsuta
