Orthogroup	Gene1	Species1	Gene2	Species2
OG0000044	XP_005582143.1	Macaca_fascicularis_protein	XP_063138486.1	Rattus_norvegicus_protein
OG0000044	NP_001343220.1	Mus_musculus_protein	NP_113748.1	Rattus_norvegicus_protein
OG0000044	NP_001029168.1	Canis_lupus_protein	NP_001343220.1	Mus_musculus_protein
OG0000044	NP_001029168.1	Canis_lupus_protein	NP_113748.1	Rattus_norvegicus_protein
OG0000044	NP_001002938.2	Canis_lupus_protein	XP_005542025.2	Macaca_fascicularis_protein
OG0000044	XP_005542025.2	Macaca_fascicularis_protein	NP_031828.2	Mus_musculus_protein
OG0000044	NP_031828.2	Mus_musculus_protein	NP_783171.2	Rattus_norvegicus_protein
OG0000044	NP_001002938.2	Canis_lupus_protein	NP_031828.2	Mus_musculus_protein
OG0000044	NP_001002938.2	Canis_lupus_protein	NP_783171.2	Rattus_norvegicus_protein
OG0000044	XP_005542025.2	Macaca_fascicularis_protein	NP_783171.2	Rattus_norvegicus_protein
OG0000044	XP_038381432.1	Canis_lupus_protein	NP_081620.2	Mus_musculus_protein
OG0000044	NP_081620.2	Mus_musculus_protein	NP_001395605.1	Rattus_norvegicus_protein
OG0000044	XP_038381432.1	Canis_lupus_protein	NP_001395605.1	Rattus_norvegicus_protein
OG0000044	NP_001254624.2	Mus_musculus_protein	NP_775155.1	Rattus_norvegicus_protein
OG0000044	NP_064680.1	Mus_musculus_protein	NP_001121688.1	Rattus_norvegicus_protein
OG0000044	NP_835199.1	Mus_musculus_protein	NP_640355.1	Rattus_norvegicus_protein
OG0000044	NP_062414.3	Mus_musculus_protein	NP_852043.2	Rattus_norvegicus_protein
OG0000044	NP_071721.2	Mus_musculus_protein	NP_001017509.1	Rattus_norvegicus_protein
OG0000044	NP_062412.1	Mus_musculus_protein	NP_001099569.1	Rattus_norvegicus_protein
OG0000044	NP_083912.2	Mus_musculus_protein	NP_001389461.1	Rattus_norvegicus_protein
OG0000044	XP_038382730.1	Canis_lupus_protein	XP_045228837.2	Macaca_fascicularis_protein
OG0000044	XP_038382730.1	Canis_lupus_protein	NP_037288.1	Rattus_norvegicus_protein
OG0000044	XP_038382730.1	Canis_lupus_protein	NP_034114.1	Mus_musculus_protein
OG0000044	XP_045228837.2	Macaca_fascicularis_protein	NP_037288.1	Rattus_norvegicus_protein
OG0000044	XP_045228837.2	Macaca_fascicularis_protein	NP_034114.1	Mus_musculus_protein
OG0000044	NP_037288.1	Rattus_norvegicus_protein	NP_034114.1	Mus_musculus_protein
OG0000044	XP_038388962.1	Canis_lupus_protein	XP_005560280.1	Macaca_fascicularis_protein
OG0000044	XP_038388962.1	Canis_lupus_protein	NP_037071.1	Rattus_norvegicus_protein
OG0000044	XP_038388962.1	Canis_lupus_protein	NP_031827.2	Mus_musculus_protein
OG0000044	XP_005560280.1	Macaca_fascicularis_protein	NP_037071.1	Rattus_norvegicus_protein
OG0000044	XP_005560280.1	Macaca_fascicularis_protein	NP_031827.2	Mus_musculus_protein
OG0000044	NP_037071.1	Rattus_norvegicus_protein	NP_031827.2	Mus_musculus_protein
OG0000044	XP_038419809.1	Canis_lupus_protein	NP_001019413.1	Rattus_norvegicus_protein
OG0000044	XP_038419809.1	Canis_lupus_protein	XP_045228083.2	Macaca_fascicularis_protein
OG0000044	NP_001019413.1	Rattus_norvegicus_protein	XP_045228083.2	Macaca_fascicularis_protein
OG0000045	XP_017172848.1	Mus_musculus_protein	XP_063135062.1	Rattus_norvegicus_protein
OG0000045	XP_038440410.1	Canis_lupus_protein	XP_017172848.1	Mus_musculus_protein
OG0000045	XP_038440410.1	Canis_lupus_protein	XP_063135062.1	Rattus_norvegicus_protein
OG0000045	NP_033125.2	Mus_musculus_protein	XP_006229977.1	Rattus_norvegicus_protein
OG0000045	NP_001020770.2	Mus_musculus_protein	XP_038954563.1	Rattus_norvegicus_protein
OG0000045	XP_038440405.1	Canis_lupus_protein	NP_001020770.2	Mus_musculus_protein
OG0000045	XP_038440405.1	Canis_lupus_protein	XP_038954563.1	Rattus_norvegicus_protein
OG0000045	NP_001192120.1	Canis_lupus_protein	NP_001263420.1	Rattus_norvegicus_protein
OG0000045	NP_084255.2	Mus_musculus_protein	NP_001020313.2	Rattus_norvegicus_protein
OG0000045	XP_038429683.1	Canis_lupus_protein	NP_084255.2	Mus_musculus_protein
OG0000045	XP_038429683.1	Canis_lupus_protein	NP_001020313.2	Rattus_norvegicus_protein
OG0000045	XP_038407615.1	Canis_lupus_protein	XP_006534631.1	Mus_musculus_protein
OG0000045	XP_038416245.1	Canis_lupus_protein	XP_017168289.1	Mus_musculus_protein
OG0000045	XP_038424764.1	Canis_lupus_protein	XP_005578998.1	Macaca_fascicularis_protein
OG0000045	XP_005578998.1	Macaca_fascicularis_protein	NP_033303.3	Mus_musculus_protein
OG0000045	NP_033303.3	Mus_musculus_protein	NP_001388433.1	Rattus_norvegicus_protein
OG0000045	XP_038424764.1	Canis_lupus_protein	NP_033303.3	Mus_musculus_protein
OG0000045	XP_038424764.1	Canis_lupus_protein	NP_001388433.1	Rattus_norvegicus_protein
OG0000045	XP_005578998.1	Macaca_fascicularis_protein	NP_001388433.1	Rattus_norvegicus_protein
OG0000045	NP_001230845.1	Mus_musculus_protein	XP_006229979.1	Rattus_norvegicus_protein
OG0000045	XP_038395054.1	Canis_lupus_protein	NP_001400169.1	Rattus_norvegicus_protein
OG0000045	XP_038395054.1	Canis_lupus_protein	NP_001333674.1	Mus_musculus_protein
OG0000045	NP_001400169.1	Rattus_norvegicus_protein	NP_001333674.1	Mus_musculus_protein
OG0000045	NP_001071143.1	Rattus_norvegicus_protein	NP_001073401.1	Mus_musculus_protein
OG0000046	NP_001019807.1	Canis_lupus_protein	NP_034370.2	Mus_musculus_protein
OG0000046	NP_034370.2	Mus_musculus_protein	NP_071945.3	Rattus_norvegicus_protein
OG0000046	NP_001019807.1	Canis_lupus_protein	NP_071945.3	Rattus_norvegicus_protein
OG0000046	XP_005593311.3	Macaca_fascicularis_protein	NP_082322.1	Mus_musculus_protein
OG0000046	NP_082322.1	Mus_musculus_protein	NP_001395802.1	Rattus_norvegicus_protein
OG0000046	XP_005593311.3	Macaca_fascicularis_protein	NP_001395802.1	Rattus_norvegicus_protein
OG0000046	NP_001033786.1	Mus_musculus_protein	NP_001103837.1	Rattus_norvegicus_protein
OG0000046	NP_001078994.1	Mus_musculus_protein	XP_038956305.1	Rattus_norvegicus_protein
OG0000046	XP_038444710.1	Canis_lupus_protein	NP_001078994.1	Mus_musculus_protein
OG0000046	XP_038444710.1	Canis_lupus_protein	XP_038956305.1	Rattus_norvegicus_protein
OG0000046	NP_001003080.1	Canis_lupus_protein	XP_015289650.1	Macaca_fascicularis_protein
OG0000046	NP_001003080.1	Canis_lupus_protein	NP_036980.1	Rattus_norvegicus_protein
OG0000046	NP_001003080.1	Canis_lupus_protein	NP_034369.1	Mus_musculus_protein
OG0000046	XP_015289650.1	Macaca_fascicularis_protein	NP_036980.1	Rattus_norvegicus_protein
OG0000046	XP_015289650.1	Macaca_fascicularis_protein	NP_034369.1	Mus_musculus_protein
OG0000046	NP_036980.1	Rattus_norvegicus_protein	NP_034369.1	Mus_musculus_protein
OG0000046	XP_038443097.1	Canis_lupus_protein	NP_001100424.1	Rattus_norvegicus_protein
OG0000046	XP_045239232.2	Macaca_fascicularis_protein	XP_038947338.1	Rattus_norvegicus_protein
OG0000047	XP_065400359.1	Macaca_fascicularis_protein	NP_001000105.1	Rattus_norvegicus_protein
OG0000047	XP_005539630.4	Macaca_fascicularis_protein	NP_666752.1	Mus_musculus_protein
OG0000047	XP_005558870.3	Macaca_fascicularis_protein	NP_001011741.1	Mus_musculus_protein
OG0000047	NP_001011741.1	Mus_musculus_protein	NP_001000003.1	Rattus_norvegicus_protein
OG0000047	XP_005558870.3	Macaca_fascicularis_protein	NP_001000003.1	Rattus_norvegicus_protein
OG0000047	NP_001011805.1	Mus_musculus_protein	NP_001001091.1	Rattus_norvegicus_protein
OG0000047	NP_666680.2	Mus_musculus_protein	NP_001000001.1	Rattus_norvegicus_protein
OG0000047	NP_666679.1	Mus_musculus_protein	NP_001001096.1	Rattus_norvegicus_protein
OG0000048	NP_997028.1	Mus_musculus_protein	XP_017451017.1	Rattus_norvegicus_protein
OG0000048	NP_666816.1	Mus_musculus_protein	NP_001000433.1	Rattus_norvegicus_protein
OG0000048	NP_666734.1	Mus_musculus_protein	NP_001000987.1	Rattus_norvegicus_protein
OG0000048	NP_666778.2	Mus_musculus_protein	NP_001396074.1	Rattus_norvegicus_protein
OG0000048	NP_666733.1	Mus_musculus_protein	NP_001000876.1	Rattus_norvegicus_protein
OG0000048	NP_666738.1	Mus_musculus_protein	NP_001000875.1	Rattus_norvegicus_protein
OG0000048	NP_001011823.1	Mus_musculus_protein	NP_001000869.1	Rattus_norvegicus_protein
OG0000048	NP_666735.2	Mus_musculus_protein	NP_001000873.1	Rattus_norvegicus_protein
OG0000048	NP_001012266.1	Mus_musculus_protein	NP_001000882.1	Rattus_norvegicus_protein
OG0000048	NP_667116.2	Mus_musculus_protein	NP_001000428.1	Rattus_norvegicus_protein
OG0000049	NP_033473.1	Mus_musculus_protein	NP_001007005.1	Rattus_norvegicus_protein
OG0000049	XP_038441741.1	Canis_lupus_protein	NP_033473.1	Mus_musculus_protein
OG0000049	XP_038441741.1	Canis_lupus_protein	NP_001007005.1	Rattus_norvegicus_protein
OG0000049	XP_038433463.1	Canis_lupus_protein	XP_005570814.1	Macaca_fascicularis_protein
OG0000049	XP_005570814.1	Macaca_fascicularis_protein	NP_035783.1	Mus_musculus_protein
OG0000049	NP_035783.1	Mus_musculus_protein	NP_071634.1	Rattus_norvegicus_protein
OG0000049	XP_038433463.1	Canis_lupus_protein	NP_035783.1	Mus_musculus_protein
OG0000049	XP_038433463.1	Canis_lupus_protein	NP_071634.1	Rattus_norvegicus_protein
OG0000049	XP_005570814.1	Macaca_fascicularis_protein	NP_071634.1	Rattus_norvegicus_protein
OG0000049	NP_598785.1	Mus_musculus_protein	NP_001386417.1	Rattus_norvegicus_protein
OG0000049	NP_001003105.1	Canis_lupus_protein	NP_598785.1	Mus_musculus_protein
OG0000049	NP_001003105.1	Canis_lupus_protein	NP_001386417.1	Rattus_norvegicus_protein
OG0000049	XP_038403187.1	Canis_lupus_protein	NP_598789.1	Mus_musculus_protein
OG0000049	NP_033472.1	Mus_musculus_protein	NP_001035097.1	Rattus_norvegicus_protein
OG0000049	XP_038385540.1	Canis_lupus_protein	XP_063132306.1	Rattus_norvegicus_protein
OG0000049	XP_038410913.1	Canis_lupus_protein	XP_005551677.1	Macaca_fascicularis_protein
OG0000049	XP_038410913.1	Canis_lupus_protein	NP_082282.1	Mus_musculus_protein
OG0000049	XP_038410913.1	Canis_lupus_protein	NP_001385945.1	Rattus_norvegicus_protein
OG0000049	XP_005551677.1	Macaca_fascicularis_protein	NP_082282.1	Mus_musculus_protein
OG0000049	XP_005551677.1	Macaca_fascicularis_protein	NP_001385945.1	Rattus_norvegicus_protein
OG0000049	NP_082282.1	Mus_musculus_protein	NP_001385945.1	Rattus_norvegicus_protein
OG0000049	XP_038423469.1	Canis_lupus_protein	XP_045236132.1	Macaca_fascicularis_protein
OG0000049	XP_038432130.1	Canis_lupus_protein	NP_059075.1	Mus_musculus_protein
OG0000049	XP_038432130.1	Canis_lupus_protein	XP_017448333.3	Rattus_norvegicus_protein
OG0000049	NP_059075.1	Mus_musculus_protein	XP_017448333.3	Rattus_norvegicus_protein
OG0000049	NP_033475.1	Mus_musculus_protein	NP_001019507.1	Rattus_norvegicus_protein
OG0000050	XP_015290786.3	Macaca_fascicularis_protein	NP_667178.1	Mus_musculus_protein
OG0000050	NP_667178.1	Mus_musculus_protein	XP_038960435.1	Rattus_norvegicus_protein
OG0000050	XP_015290786.3	Macaca_fascicularis_protein	XP_038960435.1	Rattus_norvegicus_protein
OG0000050	XP_015290211.3	Macaca_fascicularis_protein	XP_011237863.1	Mus_musculus_protein
OG0000050	XP_011237863.1	Mus_musculus_protein	NP_001000569.1	Rattus_norvegicus_protein
OG0000050	XP_015290211.3	Macaca_fascicularis_protein	NP_001000569.1	Rattus_norvegicus_protein
OG0000050	NP_001011761.1	Mus_musculus_protein	NP_001000628.1	Rattus_norvegicus_protein
OG0000050	NP_666435.1	Mus_musculus_protein	NP_001000347.1	Rattus_norvegicus_protein
OG0000050	NP_667110.2	Mus_musculus_protein	NP_001000353.1	Rattus_norvegicus_protein
OG0000051	NP_001003101.1	Canis_lupus_protein	XP_045234927.2	Macaca_fascicularis_protein
OG0000051	XP_045234927.2	Macaca_fascicularis_protein	NP_058653.1	Mus_musculus_protein
OG0000051	NP_058653.1	Mus_musculus_protein	NP_001020795.1	Rattus_norvegicus_protein
OG0000051	NP_001003101.1	Canis_lupus_protein	NP_058653.1	Mus_musculus_protein
OG0000051	NP_001003101.1	Canis_lupus_protein	NP_001020795.1	Rattus_norvegicus_protein
OG0000051	XP_045234927.2	Macaca_fascicularis_protein	NP_001020795.1	Rattus_norvegicus_protein
OG0000051	NP_032277.3	Mus_musculus_protein	NP_001013202.1	Rattus_norvegicus_protein
OG0000051	XP_038437447.1	Canis_lupus_protein	NP_032277.3	Mus_musculus_protein
OG0000051	XP_038437447.1	Canis_lupus_protein	NP_001013202.1	Rattus_norvegicus_protein
OG0000051	XP_038444740.1	Canis_lupus_protein	XP_045220911.2	Macaca_fascicularis_protein
OG0000052	XP_038391012.1	Canis_lupus_protein	XP_005558258.1	Macaca_fascicularis_protein
OG0000052	XP_005558258.1	Macaca_fascicularis_protein	NP_032339.2	Mus_musculus_protein
OG0000052	NP_032339.2	Mus_musculus_protein	NP_036985.2	Rattus_norvegicus_protein
OG0000052	XP_038391012.1	Canis_lupus_protein	NP_032339.2	Mus_musculus_protein
OG0000052	XP_038391012.1	Canis_lupus_protein	NP_036985.2	Rattus_norvegicus_protein
OG0000052	XP_005558258.1	Macaca_fascicularis_protein	NP_036985.2	Rattus_norvegicus_protein
OG0000052	XP_005552118.3	Macaca_fascicularis_protein	NP_001008499.1	Mus_musculus_protein
OG0000052	NP_001008499.1	Mus_musculus_protein	NP_783173.1	Rattus_norvegicus_protein
OG0000052	XP_005552118.3	Macaca_fascicularis_protein	NP_783173.1	Rattus_norvegicus_protein
OG0000052	XP_038385569.1	Canis_lupus_protein	XP_005544335.1	Macaca_fascicularis_protein
OG0000052	XP_038385569.1	Canis_lupus_protein	NP_032180.1	Mus_musculus_protein
OG0000052	XP_038385569.1	Canis_lupus_protein	NP_714949.2	Rattus_norvegicus_protein
OG0000052	XP_005544335.1	Macaca_fascicularis_protein	NP_032180.1	Mus_musculus_protein
OG0000052	XP_005544335.1	Macaca_fascicularis_protein	NP_714949.2	Rattus_norvegicus_protein
OG0000052	NP_032180.1	Mus_musculus_protein	NP_714949.2	Rattus_norvegicus_protein
OG0000052	XP_045247998.2	Macaca_fascicularis_protein	NP_031444.2	Mus_musculus_protein
OG0000052	XP_045247998.2	Macaca_fascicularis_protein	NP_612515.2	Rattus_norvegicus_protein
OG0000052	NP_031444.2	Mus_musculus_protein	NP_612515.2	Rattus_norvegicus_protein
OG0000052	NP_001003110.1	Canis_lupus_protein	XP_005579732.1	Macaca_fascicularis_protein
OG0000052	NP_001003110.1	Canis_lupus_protein	NP_034207.2	Mus_musculus_protein
OG0000052	XP_005579732.1	Macaca_fascicularis_protein	NP_034207.2	Mus_musculus_protein
OG0000052	XP_038415150.1	Canis_lupus_protein	XP_065398911.1	Macaca_fascicularis_protein
OG0000052	XP_038415150.1	Canis_lupus_protein	NP_037280.1	Rattus_norvegicus_protein
OG0000052	XP_065398911.1	Macaca_fascicularis_protein	NP_037280.1	Rattus_norvegicus_protein
OG0000052	XP_038416522.1	Canis_lupus_protein	XP_005595658.3	Macaca_fascicularis_protein
OG0000052	XP_038416522.1	Canis_lupus_protein	NP_033763.3	Mus_musculus_protein
OG0000052	XP_038416522.1	Canis_lupus_protein	NP_612514.2	Rattus_norvegicus_protein
OG0000052	XP_005595658.3	Macaca_fascicularis_protein	NP_033763.3	Mus_musculus_protein
OG0000052	XP_005595658.3	Macaca_fascicularis_protein	NP_612514.2	Rattus_norvegicus_protein
OG0000052	NP_033763.3	Mus_musculus_protein	NP_612514.2	Rattus_norvegicus_protein
OG0000052	XP_038420916.1	Canis_lupus_protein	NP_077371.1	Rattus_norvegicus_protein
OG0000052	XP_038420916.1	Canis_lupus_protein	NP_034613.2	Mus_musculus_protein
OG0000052	NP_077371.1	Rattus_norvegicus_protein	NP_034613.2	Mus_musculus_protein
OG0000053	XP_038424776.1	Canis_lupus_protein	XP_045227322.1	Macaca_fascicularis_protein
OG0000053	XP_045227322.1	Macaca_fascicularis_protein	NP_001188320.1	Mus_musculus_protein
OG0000053	NP_001188320.1	Mus_musculus_protein	NP_001008890.1	Rattus_norvegicus_protein
OG0000053	XP_038424776.1	Canis_lupus_protein	NP_001188320.1	Mus_musculus_protein
OG0000053	XP_038424776.1	Canis_lupus_protein	NP_001008890.1	Rattus_norvegicus_protein
OG0000053	XP_045227322.1	Macaca_fascicularis_protein	NP_001008890.1	Rattus_norvegicus_protein
OG0000053	NP_001257814.1	Canis_lupus_protein	XP_005590788.3	Macaca_fascicularis_protein
OG0000053	XP_005590788.3	Macaca_fascicularis_protein	NP_001077424.1	Mus_musculus_protein
OG0000053	NP_001077424.1	Mus_musculus_protein	NP_001013875.1	Rattus_norvegicus_protein
OG0000053	NP_001257814.1	Canis_lupus_protein	NP_001077424.1	Mus_musculus_protein
OG0000053	NP_001257814.1	Canis_lupus_protein	NP_001013875.1	Rattus_norvegicus_protein
OG0000053	XP_005590788.3	Macaca_fascicularis_protein	NP_001013875.1	Rattus_norvegicus_protein
OG0000053	XP_038396902.1	Canis_lupus_protein	XP_005590786.3	Macaca_fascicularis_protein
OG0000053	XP_005590786.3	Macaca_fascicularis_protein	NP_001029153.1	Mus_musculus_protein
OG0000053	NP_001029153.1	Mus_musculus_protein	NP_001166316.1	Rattus_norvegicus_protein
OG0000053	XP_038396902.1	Canis_lupus_protein	NP_001029153.1	Mus_musculus_protein
OG0000053	XP_038396902.1	Canis_lupus_protein	NP_001166316.1	Rattus_norvegicus_protein
OG0000053	XP_005590786.3	Macaca_fascicularis_protein	NP_001166316.1	Rattus_norvegicus_protein
OG0000053	XP_038396898.1	Canis_lupus_protein	XP_005590787.1	Macaca_fascicularis_protein
OG0000053	XP_005590787.1	Macaca_fascicularis_protein	NP_034535.1	Mus_musculus_protein
OG0000053	XP_038396898.1	Canis_lupus_protein	NP_034535.1	Mus_musculus_protein
OG0000053	NP_032247.1	Mus_musculus_protein	NP_001104739.1	Rattus_norvegicus_protein
OG0000054	XP_005562508.3	Macaca_fascicularis_protein	NP_001011803.2	Mus_musculus_protein
OG0000054	NP_001011803.2	Mus_musculus_protein	NP_001000579.1	Rattus_norvegicus_protein
OG0000054	XP_005562508.3	Macaca_fascicularis_protein	NP_001000579.1	Rattus_norvegicus_protein
OG0000054	XP_038435794.1	Canis_lupus_protein	XP_005560691.3	Macaca_fascicularis_protein
OG0000054	XP_005560691.3	Macaca_fascicularis_protein	NP_666953.1	Mus_musculus_protein
OG0000054	NP_666953.1	Mus_musculus_protein	NP_001000369.1	Rattus_norvegicus_protein
OG0000054	XP_038435794.1	Canis_lupus_protein	NP_666953.1	Mus_musculus_protein
OG0000054	XP_038435794.1	Canis_lupus_protein	NP_001000369.1	Rattus_norvegicus_protein
OG0000054	XP_005560691.3	Macaca_fascicularis_protein	NP_001000369.1	Rattus_norvegicus_protein
OG0000054	NP_001375898.1	Canis_lupus_protein	NP_001000917.1	Rattus_norvegicus_protein
OG0000054	NP_001011787.1	Mus_musculus_protein	NP_001000580.1	Rattus_norvegicus_protein
OG0000054	NP_001375695.1	Canis_lupus_protein	NP_001011787.1	Mus_musculus_protein
OG0000054	NP_001375695.1	Canis_lupus_protein	NP_001000580.1	Rattus_norvegicus_protein
OG0000054	XP_005560690.3	Macaca_fascicularis_protein	NP_666506.1	Mus_musculus_protein
OG0000054	XP_038435795.1	Canis_lupus_protein	XP_045252521.2	Macaca_fascicularis_protein
OG0000054	NP_666507.1	Mus_musculus_protein	NP_001000377.2	Rattus_norvegicus_protein
OG0000054	NP_666386.1	Mus_musculus_protein	XP_063141268.1	Rattus_norvegicus_protein
OG0000054	NP_666661.2	Mus_musculus_protein	NP_001000365.1	Rattus_norvegicus_protein
OG0000054	NP_666513.2	Mus_musculus_protein	NP_001000600.1	Rattus_norvegicus_protein
OG0000056	XP_038432674.1	Canis_lupus_protein	XP_005570120.3	Macaca_fascicularis_protein
OG0000056	XP_005570120.3	Macaca_fascicularis_protein	XP_006505762.1	Mus_musculus_protein
OG0000056	XP_006505762.1	Mus_musculus_protein	XP_038963907.1	Rattus_norvegicus_protein
OG0000056	XP_038432674.1	Canis_lupus_protein	XP_006505762.1	Mus_musculus_protein
OG0000056	XP_038432674.1	Canis_lupus_protein	XP_038963907.1	Rattus_norvegicus_protein
OG0000056	XP_005570120.3	Macaca_fascicularis_protein	XP_038963907.1	Rattus_norvegicus_protein
OG0000056	XP_038432675.1	Canis_lupus_protein	XP_005570125.3	Macaca_fascicularis_protein
OG0000056	XP_005570125.3	Macaca_fascicularis_protein	NP_001001179.2	Mus_musculus_protein
OG0000056	NP_001001179.2	Mus_musculus_protein	NP_036620.2	Rattus_norvegicus_protein
OG0000056	XP_038432675.1	Canis_lupus_protein	NP_001001179.2	Mus_musculus_protein
OG0000056	XP_038432675.1	Canis_lupus_protein	NP_036620.2	Rattus_norvegicus_protein
OG0000056	XP_005570125.3	Macaca_fascicularis_protein	NP_036620.2	Rattus_norvegicus_protein
OG0000056	XP_038409529.1	Canis_lupus_protein	XP_065399034.1	Macaca_fascicularis_protein
OG0000056	XP_065399034.1	Macaca_fascicularis_protein	XP_006523594.1	Mus_musculus_protein
OG0000056	XP_006523594.1	Mus_musculus_protein	NP_113692.2	Rattus_norvegicus_protein
OG0000056	XP_038409529.1	Canis_lupus_protein	XP_006523594.1	Mus_musculus_protein
OG0000056	XP_038409529.1	Canis_lupus_protein	NP_113692.2	Rattus_norvegicus_protein
OG0000056	XP_065399034.1	Macaca_fascicularis_protein	NP_113692.2	Rattus_norvegicus_protein
OG0000056	XP_038409186.1	Canis_lupus_protein	XP_005580972.2	Macaca_fascicularis_protein
OG0000056	XP_005580972.2	Macaca_fascicularis_protein	XP_017171158.1	Mus_musculus_protein
OG0000056	XP_017171158.1	Mus_musculus_protein	NP_444179.1	Rattus_norvegicus_protein
OG0000056	XP_038409186.1	Canis_lupus_protein	XP_017171158.1	Mus_musculus_protein
OG0000056	XP_038409186.1	Canis_lupus_protein	NP_444179.1	Rattus_norvegicus_protein
OG0000056	XP_005580972.2	Macaca_fascicularis_protein	NP_444179.1	Rattus_norvegicus_protein
OG0000056	XP_038433827.1	Canis_lupus_protein	XP_005570122.3	Macaca_fascicularis_protein
OG0000056	XP_005570122.3	Macaca_fascicularis_protein	NP_783327.2	Mus_musculus_protein
OG0000056	NP_783327.2	Mus_musculus_protein	XP_006237344.1	Rattus_norvegicus_protein
OG0000056	XP_038433827.1	Canis_lupus_protein	NP_783327.2	Mus_musculus_protein
OG0000056	XP_038433827.1	Canis_lupus_protein	XP_006237344.1	Rattus_norvegicus_protein
OG0000056	XP_005570122.3	Macaca_fascicularis_protein	XP_006237344.1	Rattus_norvegicus_protein
OG0000056	XP_038432678.1	Canis_lupus_protein	XP_015285840.3	Macaca_fascicularis_protein
OG0000056	XP_038432678.1	Canis_lupus_protein	XP_038964772.1	Rattus_norvegicus_protein
OG0000056	XP_015285840.3	Macaca_fascicularis_protein	XP_038964772.1	Rattus_norvegicus_protein
OG0000056	XP_038433829.1	Canis_lupus_protein	XP_005570111.3	Macaca_fascicularis_protein
OG0000056	XP_005570111.3	Macaca_fascicularis_protein	XP_006505761.1	Mus_musculus_protein
OG0000056	XP_006505761.1	Mus_musculus_protein	XP_038963365.1	Rattus_norvegicus_protein
OG0000056	XP_038433829.1	Canis_lupus_protein	XP_006505761.1	Mus_musculus_protein
OG0000056	XP_038433829.1	Canis_lupus_protein	XP_038963365.1	Rattus_norvegicus_protein
OG0000056	XP_005570111.3	Macaca_fascicularis_protein	XP_038963365.1	Rattus_norvegicus_protein
OG0000056	XP_038410465.1	Canis_lupus_protein	XP_005552607.3	Macaca_fascicularis_protein
OG0000056	XP_038410465.1	Canis_lupus_protein	NP_694738.1	Mus_musculus_protein
OG0000056	XP_038410465.1	Canis_lupus_protein	NP_001102241.2	Rattus_norvegicus_protein
OG0000056	XP_005552607.3	Macaca_fascicularis_protein	NP_694738.1	Mus_musculus_protein
OG0000056	XP_005552607.3	Macaca_fascicularis_protein	NP_001102241.2	Rattus_norvegicus_protein
OG0000056	NP_694738.1	Mus_musculus_protein	NP_001102241.2	Rattus_norvegicus_protein
OG0000056	XP_038422867.1	Canis_lupus_protein	XP_045235549.2	Macaca_fascicularis_protein
OG0000056	XP_038423284.1	Canis_lupus_protein	XP_045235771.2	Macaca_fascicularis_protein
OG0000056	XP_038423468.1	Canis_lupus_protein	NP_058690.2	Rattus_norvegicus_protein
OG0000056	XP_038423468.1	Canis_lupus_protein	XP_005587776.3	Macaca_fascicularis_protein
OG0000056	XP_038423468.1	Canis_lupus_protein	NP_033908.2	Mus_musculus_protein
OG0000056	NP_058690.2	Rattus_norvegicus_protein	XP_005587776.3	Macaca_fascicularis_protein
OG0000056	NP_058690.2	Rattus_norvegicus_protein	NP_033908.2	Mus_musculus_protein
OG0000056	XP_005587776.3	Macaca_fascicularis_protein	NP_033908.2	Mus_musculus_protein
OG0000057	NP_001003117.1	Canis_lupus_protein	XP_065384182.1	Macaca_fascicularis_protein
OG0000057	XP_065384182.1	Macaca_fascicularis_protein	NP_067428.2	Mus_musculus_protein
OG0000057	NP_067428.2	Mus_musculus_protein	NP_068521.1	Rattus_norvegicus_protein
OG0000057	NP_001003117.1	Canis_lupus_protein	NP_067428.2	Mus_musculus_protein
OG0000057	NP_001003117.1	Canis_lupus_protein	NP_068521.1	Rattus_norvegicus_protein
OG0000057	XP_065384182.1	Macaca_fascicularis_protein	NP_068521.1	Rattus_norvegicus_protein
OG0000057	XP_038384032.1	Canis_lupus_protein	XP_015296841.3	Macaca_fascicularis_protein
OG0000057	XP_038384032.1	Canis_lupus_protein	NP_032463.1	Mus_musculus_protein
OG0000057	XP_038384032.1	Canis_lupus_protein	NP_113858.1	Rattus_norvegicus_protein
OG0000057	XP_015296841.3	Macaca_fascicularis_protein	NP_032463.1	Mus_musculus_protein
OG0000057	XP_015296841.3	Macaca_fascicularis_protein	NP_113858.1	Rattus_norvegicus_protein
OG0000057	NP_032463.1	Mus_musculus_protein	NP_113858.1	Rattus_norvegicus_protein
OG0000057	XP_038394830.1	Canis_lupus_protein	NP_064476.2	Rattus_norvegicus_protein
OG0000057	XP_038394830.1	Canis_lupus_protein	NP_001104613.1	Mus_musculus_protein
OG0000057	XP_038394830.1	Canis_lupus_protein	XP_065392580.1	Macaca_fascicularis_protein
OG0000057	NP_064476.2	Rattus_norvegicus_protein	NP_001104613.1	Mus_musculus_protein
OG0000057	NP_064476.2	Rattus_norvegicus_protein	XP_065392580.1	Macaca_fascicularis_protein
OG0000057	NP_001104613.1	Mus_musculus_protein	XP_065392580.1	Macaca_fascicularis_protein
OG0000057	XP_038409301.1	Canis_lupus_protein	XP_005553100.1	Macaca_fascicularis_protein
OG0000057	XP_038409301.1	Canis_lupus_protein	NP_579818.1	Rattus_norvegicus_protein
OG0000057	XP_038409301.1	Canis_lupus_protein	NP_080249.2	Mus_musculus_protein
OG0000057	XP_005553100.1	Macaca_fascicularis_protein	NP_579818.1	Rattus_norvegicus_protein
